Subject ID: sub04_1 , Experiment Time: 2020-12-17T09:12:14
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,9:12:26:576,0,0,0,0,9:12:29:237,None
1,0,Encode,0,0,0,0,9:12:29:239,0,0,0,0,9:12:34:258,None
1,0,Navigate,74.03784,8,0,2.5,9:12:34:259,0,65.69998,12.29098,8.33786,9:12:42:121,Hit
1,0,Correction,0,0,0,0,9:12:42:121,0,0,0,0,9:12:46:86,1
2,0,Interval,0,0,0,0,9:12:46:117,0,0,0,0,9:12:49:149,None
2,0,Encode,0,0,0,0,9:12:49:152,0,0,0,0,9:12:54:185,None
2,0,Navigate,77.03681,3,0,2.5,9:12:54:185,0,55.00043,23.81493,22.03638,9:13:11:653,Miss
2,0,Correction,0,0,0,0,9:13:11:653,0,0,0,0,9:13:15:650,1
3,0,Interval,0,0,0,0,9:13:15:683,0,0,0,0,9:13:18:715,None
3,0,Encode,0,0,0,0,9:13:18:718,0,0,0,0,9:13:23:751,None
3,0,Navigate,70.0368,3,0,2.5,9:13:23:751,0,52.00037,20.17081,18.03644,9:13:40:218,Miss
3,0,Correction,0,0,0,0,9:13:40:218,0,0,0,0,9:13:44:216,1
4,1,Interval,0,0,0,0,9:13:44:249,0,0,0,0,9:13:47:281,None
4,1,Encode,0,0,0,0,9:13:47:284,0,0,0,0,9:13:52:301,None
4,1,Navigate,42.03483,4,80,2.5,9:13:52:301,80,22.17998,21.81207,19.85485,9:13:57:201,Miss
4,1,Correction,0,0,0,0,9:13:57:201,0,0,0,0,9:14:1:199,1
5,1,Interval,0,0,0,0,9:14:1:232,0,0,0,0,9:14:4:264,None
5,1,Encode,0,0,0,0,9:14:4:267,0,0,0,0,9:14:9:284,None
5,1,Navigate,39.03495,8,80,2.5,9:14:9:284,80,10.97999,29.47255,28.05495,9:14:10:318,Miss
5,1,Correction,0,0,0,0,9:14:10:318,0,0,0,0,9:14:14:315,1
6,2,Interval,0,0,0,0,9:14:14:348,0,0,0,0,9:14:17:381,None
6,2,Encode,0,0,0,0,9:14:17:384,0,0,0,0,9:14:22:400,None
6,2,Navigate,73.03487,10,80,2.5,9:14:22:400,59,60.70016,15.28713,12.33471,9:14:28:201,Miss
6,2,Correction,0,0,0,0,9:14:28:201,0,0,0,0,9:14:32:199,1
7,1,Interval,0,0,0,0,9:14:32:232,0,0,0,0,9:14:35:264,None
7,1,Encode,0,0,0,0,9:14:35:267,0,0,0,0,9:14:40:283,None
7,1,Navigate,49.03476,10,80,2.5,9:14:40:283,80,32.70005,18.66477,16.33471,9:14:43:284,Miss
7,1,Correction,0,0,0,0,9:14:43:284,0,0,0,0,9:14:47:282,1
8,1,Interval,0,0,0,0,9:14:47:314,0,0,0,0,9:14:50:347,None
8,1,Encode,0,0,0,0,9:14:50:350,0,0,0,0,9:14:55:366,None
8,1,Navigate,79.03492,3,80,2.5,9:14:55:366,80,73.24026,10.72983,5.794655,9:15:18:934,Hit
8,1,Correction,0,0,0,0,9:15:18:934,0,0,0,0,9:15:22:899,2
9,0,Interval,0,0,0,0,9:15:22:931,0,0,0,0,9:15:25:930,None
9,0,Encode,0,0,0,0,9:15:25:933,0,0,0,0,9:15:30:949,None
9,0,Navigate,51.03687,3,0,2.5,9:15:30:949,0,34.47997,18.85947,16.5569,9:15:41:584,Miss
9,0,Correction,0,0,0,0,9:15:41:584,0,0,0,0,9:15:45:580,2
10,0,Interval,0,0,0,0,9:15:45:614,0,0,0,0,9:15:48:645,None
10,0,Encode,0,0,0,0,9:15:48:648,0,0,0,0,9:15:53:681,None
10,0,Navigate,37.0368,9,0,2.5,9:15:53:681,0,26.44003,13.92267,10.59677,9:15:56:316,Miss
10,0,Correction,0,0,0,0,9:15:56:316,0,0,0,0,9:16:0:315,2
11,1,Interval,0,0,0,0,9:16:0:346,0,0,0,0,9:16:3:378,None
11,1,Encode,0,0,0,0,9:16:3:382,0,0,0,0,9:16:8:398,None
11,1,Navigate,66.03489,11,80,2.5,9:16:8:398,80,55.52008,13.86046,10.5148,9:16:13:199,Miss
11,1,Correction,0,0,0,0,9:16:13:199,0,0,0,0,9:16:17:198,2
12,1,Interval,0,0,0,0,9:16:17:230,0,0,0,0,9:16:20:233,None
12,1,Encode,0,0,0,0,9:16:20:234,0,0,0,0,9:16:25:248,None
