Subject ID: sub02_1 , Experiment Time: 2020-11-24T16:34:42
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,16:34:56:30,0,0,0,0,16:34:58:687,None
1,2,Encode,0,0,0,0,16:34:58:689,0,0,0,0,16:35:3:716,None
1,2,Navigate,31.03936,11,80,2.5,16:35:3:716,60,22.29999,12.56674,8.73937,16:35:5:500,Hit
1,2,Correction,0,0,0,0,16:35:5:501,0,0,0,0,16:35:9:480,1
2,2,Interval,0,0,0,0,16:35:9:511,0,0,0,0,16:35:12:543,None
2,2,Encode,0,0,0,0,16:35:12:546,0,0,0,0,16:35:17:562,None
2,2,Navigate,66.03478,6,80,2.5,16:35:17:562,87,66.45987,9.040595,-0.425087,16:35:28:198,Hit
2,2,Correction,0,0,0,0,16:35:28:198,0,0,0,0,16:35:32:197,2
3,1,Interval,0,0,0,0,16:35:32:227,0,0,0,0,16:35:35:260,None
3,1,Encode,0,0,0,0,16:35:35:263,0,0,0,0,16:35:40:279,None
3,1,Navigate,43.03477,9,80,2.5,16:35:40:279,80,32.20004,14.1047,10.83473,16:35:43:547,Miss
3,1,Correction,0,0,0,0,16:35:43:547,0,0,0,0,16:35:47:513,2
4,2,Interval,0,0,0,0,16:35:47:545,0,0,0,0,16:35:50:561,None
4,2,Encode,0,0,0,0,16:35:50:564,0,0,0,0,16:35:55:613,None
4,2,Navigate,37.03863,3,80,2.5,16:35:55:613,60,36.64001,9.039134,0.3986168,16:36:6:947,Hit
4,2,Correction,0,0,0,0,16:36:6:947,0,0,0,0,16:36:10:946,3
5,0,Interval,0,0,0,0,16:36:10:976,0,0,0,0,16:36:13:976,None
5,0,Encode,0,0,0,0,16:36:13:980,0,0,0,0,16:36:18:996,None
5,0,Navigate,44.03675,3,0,2.5,16:36:18:996,0,33.27994,14.04486,10.75681,16:36:29:247,Miss
5,0,Correction,0,0,0,0,16:36:29:247,0,0,0,0,16:36:33:227,3
6,2,Interval,0,0,0,0,16:36:33:259,0,0,0,0,16:36:36:277,None
6,2,Encode,0,0,0,0,16:36:36:281,0,0,0,0,16:36:41:295,None
6,2,Navigate,39.03664,5,80,2.5,16:36:41:295,67,36.80001,9.303324,2.236629,16:36:48:129,Hit
6,2,Correction,0,0,0,0,16:36:48:129,0,0,0,0,16:36:52:129,4
7,0,Interval,0,0,0,0,16:36:52:160,0,0,0,0,16:36:55:160,None
