Subject ID: sub20_1 , Experiment Time: 2021-01-11T12:37:55
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,12:38:27:643,0,0,0,0,12:38:30:300,None
1,2,Encode,0,0,0,0,12:38:30:302,0,0,0,0,12:38:35:333,None
1,2,Navigate,73.04105,5,80,2.5,12:38:35:334,109,72.59946,9.04099,0.4415894,12:38:49:331,Hit
1,2,Correction,0,0,0,0,12:38:49:332,0,0,0,0,12:38:53:329,1
2,1,Interval,0,0,0,0,12:38:53:359,0,0,0,0,12:38:56:359,None
2,1,Encode,0,0,0,0,12:38:56:363,0,0,0,0,12:39:1:378,None
2,1,Navigate,74.03689,6,80,2.5,12:39:1:378,80,66.45987,11.78816,7.577019,12:39:12:14,Hit
2,1,Correction,0,0,0,0,12:39:12:14,0,0,0,0,12:39:16:11,2
3,2,Interval,0,0,0,0,12:39:16:42,0,0,0,0,12:39:19:42,None
3,2,Encode,0,0,0,0,12:39:19:45,0,0,0,0,12:39:24:61,None
3,2,Navigate,54.03675,3,80,2.5,12:39:24:61,102,46.36024,11.85235,7.676517,12:39:38:662,Hit
3,2,Correction,0,0,0,0,12:39:38:662,0,0,0,0,12:39:42:660,3
4,0,Interval,0,0,0,0,12:39:42:692,0,0,0,0,12:39:45:692,None
4,0,Encode,0,0,0,0,12:39:45:695,0,0,0,0,12:39:50:711,None
4,0,Navigate,44.03684,8,0,2.5,12:39:50:711,0,39.61997,10.05274,4.41687,12:39:55:345,Hit
4,0,Correction,0,0,0,0,12:39:55:345,0,0,0,0,12:39:59:311,4
5,1,Interval,0,0,0,0,12:39:59:342,0,0,0,0,12:40:2:358,None
5,1,Encode,0,0,0,0,12:40:2:361,0,0,0,0,12:40:7:359,None
5,1,Navigate,68.03273,11,80,2.5,12:40:7:359,80,70.92017,9.481032,-2.887436,12:40:13:562,Hit
5,1,Correction,0,0,0,0,12:40:13:562,0,0,0,0,12:40:17:560,5
6,2,Interval,0,0,0,0,12:40:17:591,0,0,0,0,12:40:20:623,None
6,2,Encode,0,0,0,0,12:40:20:627,0,0,0,0,12:40:25:643,None
6,2,Navigate,64.03486,3,80,2.5,12:40:25:643,72,58.36051,10.66531,5.674347,12:40:44:245,Hit
6,2,Correction,0,0,0,0,12:40:44:245,0,0,0,0,12:40:48:226,6
7,0,Interval,0,0,0,0,12:40:48:257,0,0,0,0,12:40:51:256,None
7,0,Encode,0,0,0,0,12:40:51:260,0,0,0,0,12:40:56:276,None
7,0,Navigate,39.03675,8,0,2.5,12:40:56:276,0,38.17997,9.07102,0.8567848,12:41:0:731,Hit
7,0,Correction,0,0,0,0,12:41:0:731,0,0,0,0,12:41:4:729,7
8,2,Interval,0,0,0,0,12:41:4:759,0,0,0,0,12:41:7:758,None
8,2,Encode,0,0,0,0,12:41:7:762,0,0,0,0,12:41:12:792,None
8,2,Navigate,34.03679,8,80,2.5,12:41:12:792,41,40.57997,11.1518,-6.543175,12:41:17:510,Hit
8,2,Correction,0,0,0,0,12:41:17:510,0,0,0,0,12:41:21:509,8
9,2,Interval,0,0,0,0,12:41:21:540,0,0,0,0,12:41:24:541,None
9,2,Encode,0,0,0,0,12:41:24:545,0,0,0,0,12:41:29:558,None
9,2,Navigate,31.03594,9,80,2.5,12:41:29:558,60,36.88004,10.75654,-5.844099,12:41:33:360,Hit
9,2,Correction,0,0,0,0,12:41:33:360,0,0,0,0,12:41:37:358,9
10,0,Interval,0,0,0,0,12:41:37:390,0,0,0,0,12:41:40:407,None
10,0,Encode,0,0,0,0,12:41:40:411,0,0,0,0,12:41:45:440,None
10,0,Navigate,51.03657,5,0,2.5,12:41:45:440,0,48.49983,9.379986,2.536736,12:41:54:609,Hit
10,0,Correction,0,0,0,0,12:41:54:609,0,0,0,0,12:41:58:575,10
11,0,Interval,0,0,0,0,12:41:58:606,0,0,0,0,12:42:1:622,None
11,0,Encode,0,0,0,0,12:42:1:626,0,0,0,0,12:42:6:641,None
11,0,Navigate,51.03675,9,0,2.5,12:42:6:641,0,49.84007,9.109415,1.196682,12:42:11:877,Hit
11,0,Correction,0,0,0,0,12:42:11:877,0,0,0,0,12:42:15:842,11
12,0,Interval,0,0,0,0,12:42:15:872,0,0,0,0,12:42:18:872,None
12,0,Encode,0,0,0,0,12:42:18:876,0,0,0,0,12:42:23:890,None
12,0,Navigate,37.03677,3,0,2.5,12:42:23:890,0,37.96004,9.077564,-0.9232788,12:42:35:692,Hit
12,0,Correction,0,0,0,0,12:42:35:692,0,0,0,0,12:42:39:674,12
13,2,Interval,0,0,0,0,12:42:39:706,0,0,0,0,12:42:42:706,None
13,2,Encode,0,0,0,0,12:42:42:710,0,0,0,0,12:42:47:741,None
13,2,Navigate,66.03671,6,80,2.5,12:42:47:741,91,67.17989,9.102525,-1.143173,12:42:58:493,Hit
13,2,Correction,0,0,0,0,12:42:58:493,0,0,0,0,12:43:2:490,13
14,2,Interval,0,0,0,0,12:43:2:522,0,0,0,0,12:43:5:522,None
14,2,Encode,0,0,0,0,12:43:5:525,0,0,0,0,12:43:10:540,None
14,2,Navigate,70.03487,11,80,2.5,12:43:10:540,85,72.90018,9.474232,-2.865303,12:43:16:924,Hit
14,2,Correction,0,0,0,0,12:43:16:924,0,0,0,0,12:43:20:924,14
15,0,Interval,0,0,0,0,12:43:20:955,0,0,0,0,12:43:23:954,None
15,0,Encode,0,0,0,0,12:43:23:957,0,0,0,0,12:43:28:973,None
15,0,Navigate,43.03682,6,0,2.5,12:43:28:973,0,43.3,9.034281,-0.263176,12:43:35:762,Hit
15,0,Correction,0,0,0,0,12:43:35:762,0,0,0,0,12:43:39:757,15
16,1,Interval,0,0,0,0,12:43:39:787,0,0,0,0,12:43:42:802,None
16,1,Encode,0,0,0,0,12:43:42:806,0,0,0,0,12:43:47:807,None
16,1,Navigate,40.03498,4,80,2.5,12:43:47:807,80,44.58026,10.10991,-4.545277,12:43:58:308,Hit
16,1,Correction,0,0,0,0,12:43:58:308,0,0,0,0,12:44:2:306,16
17,1,Interval,0,0,0,0,12:44:2:337,0,0,0,0,12:44:5:354,None
17,1,Encode,0,0,0,0,12:44:5:357,0,0,0,0,12:44:10:389,None
17,1,Navigate,31.03856,3,80,2.5,12:44:10:389,80,32.01991,9.083526,-0.9813538,12:44:20:206,Hit
17,1,Correction,0,0,0,0,12:44:20:206,0,0,0,0,12:44:24:172,17
18,0,Interval,0,0,0,0,12:44:24:203,0,0,0,0,12:44:27:235,None
18,0,Encode,0,0,0,0,12:44:27:239,0,0,0,0,12:44:32:271,None
18,0,Navigate,57.03677,11,0,2.5,12:44:32:271,0,52.00006,10.3401,5.036709,12:44:36:742,Hit
18,0,Correction,0,0,0,0,12:44:36:742,0,0,0,0,12:44:40:705,18
19,1,Interval,0,0,0,0,12:44:40:739,0,0,0,0,12:44:43:752,None
19,1,Encode,0,0,0,0,12:44:43:756,0,0,0,0,12:44:48:774,None
19,1,Navigate,61.03618,10,80,2.5,12:44:48:774,80,70.50007,13.08109,-9.46389,12:44:55:539,Hit
19,1,Correction,0,0,0,0,12:44:55:539,0,0,0,0,12:44:59:538,19
20,1,Interval,0,0,0,0,12:44:59:569,0,0,0,0,12:45:2:569,None
20,1,Encode,0,0,0,0,12:45:2:572,0,0,0,0,12:45:7:588,None
20,1,Navigate,77.0368,10,80,2.5,12:45:7:588,80,72.50004,10.10603,4.536758,12:45:14:572,Hit
20,1,Correction,0,0,0,0,12:45:14:572,0,0,0,0,12:45:18:571,20
21,1,Interval,0,0,0,0,12:45:18:602,0,0,0,0,12:45:21:603,None
21,1,Encode,0,0,0,0,12:45:21:606,0,0,0,0,12:45:26:622,None
21,1,Navigate,46.03684,6,80,2.5,12:45:26:622,80,45.33998,9.057328,0.6968575,12:45:33:739,Hit
21,1,Correction,0,0,0,0,12:45:33:739,0,0,0,0,12:45:37:738,21
22,0,Interval,0,0,0,0,12:45:37:769,0,0,0,0,12:45:40:770,None
22,0,Encode,0,0,0,0,12:45:40:773,0,0,0,0,12:45:45:786,None
22,0,Navigate,51.03674,10,0,2.5,12:45:45:787,0,46.7001,10.01778,4.336632,12:45:50:188,Hit
22,0,Correction,0,0,0,0,12:45:50:189,0,0,0,0,12:45:54:187,22
23,0,Interval,0,0,0,0,12:45:54:218,0,0,0,0,12:45:57:235,None
23,0,Encode,0,0,0,0,12:45:57:238,0,0,0,0,12:46:2:253,None
