Subject ID: sub31_3 , Experiment Time: 2021-01-19T17:02:25
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,17:2:37:399,0,0,0,0,17:2:40:40,None
1,1,Encode,0,0,0,0,17:2:40:42,0,0,0,0,17:2:45:69,None
1,1,Navigate,70.03917,11,80,2.5,17:2:45:69,80,58.3801,14.74724,11.65907,17:2:50:118,Miss
1,1,Correction,0,0,0,0,17:2:50:119,0,0,0,0,17:2:54:115,0
2,2,Interval,0,0,0,0,17:2:54:146,0,0,0,0,17:2:57:147,None
2,2,Encode,0,0,0,0,17:2:57:150,0,0,0,0,17:3:2:181,None
2,2,Navigate,37.03689,8,80,2.5,17:3:2:181,48,38.49997,9.148186,-1.463081,17:3:6:650,Hit
2,2,Correction,0,0,0,0,17:3:6:650,0,0,0,0,17:3:10:649,1
3,2,Interval,0,0,0,0,17:3:10:680,0,0,0,0,17:3:13:712,None
3,2,Encode,0,0,0,0,17:3:13:716,0,0,0,0,17:3:18:731,None
3,2,Navigate,68.03484,8,80,2.5,17:3:18:731,68,54.33995,16.4043,13.69489,17:3:25:199,Miss
3,2,Correction,0,0,0,0,17:3:25:199,0,0,0,0,17:3:29:197,1
4,2,Interval,0,0,0,0,17:3:29:229,0,0,0,0,17:3:32:261,None
4,2,Encode,0,0,0,0,17:3:32:264,0,0,0,0,17:3:37:280,None
4,2,Navigate,34.03482,6,80,2.5,17:3:37:280,51,41.26002,11.56523,-7.225197,17:3:43:715,Hit
4,2,Correction,0,0,0,0,17:3:43:715,0,0,0,0,17:3:47:715,2
5,0,Interval,0,0,0,0,17:3:47:746,0,0,0,0,17:3:50:777,None
5,0,Encode,0,0,0,0,17:3:50:781,0,0,0,0,17:3:55:813,None
5,0,Navigate,45.03677,11,0,2.5,17:3:55:813,0,33.95996,14.29145,11.0768,17:3:58:649,Miss
5,0,Correction,0,0,0,0,17:3:58:649,0,0,0,0,17:4:2:647,2
6,2,Interval,0,0,0,0,17:4:2:679,0,0,0,0,17:4:5:678,None
6,2,Encode,0,0,0,0,17:4:5:681,0,0,0,0,17:4:10:681,None
6,2,Navigate,31.03283,3,80,2.5,17:4:10:681,118,24.03998,11.42163,6.992849,17:4:17:849,Hit
6,2,Correction,0,0,0,0,17:4:17:849,0,0,0,0,17:4:21:814,3
7,1,Interval,0,0,0,0,17:4:21:846,0,0,0,0,17:4:24:877,None
7,1,Encode,0,0,0,0,17:4:24:880,0,0,0,0,17:4:29:897,None
7,1,Navigate,51.03487,9,80,2.5,17:4:29:897,80,16.18001,36.00573,34.85487,17:4:31:398,Miss
7,1,Correction,0,0,0,0,17:4:31:398,0,0,0,0,17:4:35:395,3
8,0,Interval,0,0,0,0,17:4:35:427,0,0,0,0,17:4:38:427,None
8,0,Encode,0,0,0,0,17:4:38:431,0,0,0,0,17:4:43:446,None
8,0,Navigate,44.03678,6,0,2.5,17:4:43:446,0,38.98004,10.34986,5.05674,17:4:49:514,Hit
8,0,Correction,0,0,0,0,17:4:49:514,0,0,0,0,17:4:53:513,4
9,0,Interval,0,0,0,0,17:4:53:544,0,0,0,0,17:4:56:544,None
