Subject ID: sub26_1 , Experiment Time: 2021-01-14T15:05:06
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,15:5:20:400,0,0,0,0,15:5:23:22,None
1,2,Encode,0,0,0,0,15:5:23:24,0,0,0,0,15:5:28:48,None
1,2,Navigate,74.03815,10,80,2.5,15:5:28:48,61,72.90003,9.101809,1.138123,15:5:35:81,Hit
1,2,Correction,0,0,0,0,15:5:35:81,0,0,0,0,15:5:39:46,1
2,0,Interval,0,0,0,0,15:5:39:76,0,0,0,0,15:5:42:77,None
2,0,Encode,0,0,0,0,15:5:42:80,0,0,0,0,15:5:47:78,None
2,0,Navigate,43.03476,8,0,2.5,15:5:47:78,0,45.05996,9.254879,-2.025208,15:5:52:379,Hit
2,0,Correction,0,0,0,0,15:5:52:380,0,0,0,0,15:5:56:345,2
3,1,Interval,0,0,0,0,15:5:56:377,0,0,0,0,15:5:59:392,None
3,1,Encode,0,0,0,0,15:5:59:396,0,0,0,0,15:6:4:411,None
3,1,Navigate,66.03677,6,80,2.5,15:6:4:411,80,59.37986,11.2189,6.65691,15:6:13:879,Hit
3,1,Correction,0,0,0,0,15:6:13:879,0,0,0,0,15:6:17:878,3
4,0,Interval,0,0,0,0,15:6:17:909,0,0,0,0,15:6:20:925,None
4,0,Encode,0,0,0,0,15:6:20:928,0,0,0,0,15:6:25:944,None
4,0,Navigate,33.03674,3,0,2.5,15:6:25:944,0,36.94002,9.837965,-3.903282,15:6:37:411,Hit
4,0,Correction,0,0,0,0,15:6:37:411,0,0,0,0,15:6:41:378,4
5,2,Interval,0,0,0,0,15:6:41:409,0,0,0,0,15:6:44:408,None
5,2,Encode,0,0,0,0,15:6:44:411,0,0,0,0,15:6:49:427,None
5,2,Navigate,57.0368,5,80,2.5,15:6:49:427,40,66.29956,12.93629,-9.262764,15:7:2:161,Hit
5,2,Correction,0,0,0,0,15:7:2:162,0,0,0,0,15:7:6:127,5
6,0,Interval,0,0,0,0,15:7:6:158,0,0,0,0,15:7:9:158,None
6,0,Encode,0,0,0,0,15:7:9:161,0,0,0,0,15:7:14:176,None
6,0,Navigate,71.03673,9,0,2.5,15:7:14:176,0,67.12009,9.843242,3.916634,15:7:21:344,Hit
6,0,Correction,0,0,0,0,15:7:21:344,0,0,0,0,15:7:25:344,6
7,1,Interval,0,0,0,0,15:7:25:374,0,0,0,0,15:7:28:374,None
7,1,Encode,0,0,0,0,15:7:28:377,0,0,0,0,15:7:33:393,None
7,1,Navigate,37.03674,11,80,2.5,15:7:33:393,80,37.91999,9.073554,-0.8832512,15:7:36:594,Hit
7,1,Correction,0,0,0,0,15:7:36:594,0,0,0,0,15:7:40:560,7
8,1,Interval,0,0,0,0,15:7:40:591,0,0,0,0,15:7:43:607,None
8,1,Encode,0,0,0,0,15:7:43:611,0,0,0,0,15:7:48:625,None
8,1,Navigate,39.03677,6,80,2.5,15:7:48:625,80,37.66005,9.13478,1.376724,15:7:54:460,Hit
8,1,Correction,0,0,0,0,15:7:54:460,0,0,0,0,15:7:58:460,8
9,1,Interval,0,0,0,0,15:7:58:490,0,0,0,0,15:8:1:506,None
9,1,Encode,0,0,0,0,15:8:1:509,0,0,0,0,15:8:6:525,None
9,1,Navigate,30.03679,10,80,2.5,15:8:6:526,80,27.70003,9.327914,2.336761,15:8:9:27,Hit
9,1,Correction,0,0,0,0,15:8:9:27,0,0,0,0,15:8:13:26,9
10,1,Interval,0,0,0,0,15:8:13:56,0,0,0,0,15:8:16:56,None
10,1,Encode,0,0,0,0,15:8:16:59,0,0,0,0,15:8:21:75,None
10,1,Navigate,40.03678,3,80,2.5,15:8:21:75,80,31.95991,12.1155,8.07687,15:8:30:877,Hit
10,1,Correction,0,0,0,0,15:8:30:877,0,0,0,0,15:8:34:875,10
11,0,Interval,0,0,0,0,15:8:34:906,0,0,0,0,15:8:37:906,None
11,0,Encode,0,0,0,0,15:8:37:910,0,0,0,0,15:8:42:925,None
11,0,Navigate,42.03675,6,0,2.5,15:8:42:925,0,37.42005,10.14217,4.616703,15:8:48:726,Hit
11,0,Correction,0,0,0,0,15:8:48:726,0,0,0,0,15:8:52:725,11
12,0,Interval,0,0,0,0,15:8:52:756,0,0,0,0,15:8:55:772,None
12,0,Encode,0,0,0,0,15:8:55:775,0,0,0,0,15:9:0:791,None
12,0,Navigate,54.03679,11,0,2.5,15:9:0:791,0,51.12006,9.489831,2.916729,15:9:5:192,Hit
12,0,Correction,0,0,0,0,15:9:5:192,0,0,0,0,15:9:9:158,12
13,1,Interval,0,0,0,0,15:9:9:189,0,0,0,0,15:9:12:205,None
13,1,Encode,0,0,0,0,15:9:12:208,0,0,0,0,15:9:17:224,None
13,1,Navigate,48.03677,8,80,2.5,15:9:17:224,80,41.05997,11.41163,6.976807,15:9:22:26,Hit
13,1,Correction,0,0,0,0,15:9:22:26,0,0,0,0,15:9:26:24,13
14,0,Interval,0,0,0,0,15:9:26:55,0,0,0,0,15:9:29:71,None
14,0,Encode,0,0,0,0,15:9:29:75,0,0,0,0,15:9:34:90,None
14,0,Navigate,68.03682,3,0,2.5,15:9:34:90,0,47.86027,22.10525,20.17655,15:9:49:191,Miss
14,0,Correction,0,0,0,0,15:9:49:191,0,0,0,0,15:9:53:188,13
15,2,Interval,0,0,0,0,15:9:53:221,0,0,0,0,15:9:56:221,None
