Subject ID: sub10_3 , Experiment Time: 2020-12-18T17:14:22
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,17:14:42:749,0,0,0,0,17:14:45:414,None
1,2,Encode,0,0,0,0,17:14:45:416,0,0,0,0,17:14:50:440,None
1,2,Navigate,33.03851,5,80,2.5,17:14:50:442,75,22.00005,14.26166,11.03846,17:14:54:325,Miss
1,2,Correction,0,0,0,0,17:14:54:325,0,0,0,0,17:14:58:322,0
2,2,Interval,0,0,0,0,17:14:58:354,0,0,0,0,17:15:1:386,None
2,2,Encode,0,0,0,0,17:15:1:388,0,0,0,0,17:15:6:404,None
2,2,Navigate,74.03481,3,80,2.5,17:15:6:404,66,76.18015,9.281892,-2.14534,17:15:30:940,Hit
2,2,Correction,0,0,0,0,17:15:30:940,0,0,0,0,17:15:34:938,1
3,0,Interval,0,0,0,0,17:15:34:968,0,0,0,0,17:15:38:1,None
3,0,Encode,0,0,0,0,17:15:38:4,0,0,0,0,17:15:43:37,None
3,0,Navigate,77.03676,8,0,2.5,17:15:43:37,0,94.50064,19.66053,-17.46388,17:15:54:505,Miss
3,0,Correction,0,0,0,0,17:15:54:505,0,0,0,0,17:15:58:502,1
4,1,Interval,0,0,0,0,17:15:58:535,0,0,0,0,17:16:1:567,None
4,1,Encode,0,0,0,0,17:16:1:571,0,0,0,0,17:16:6:587,None
4,1,Navigate,61.03488,3,80,2.5,17:16:6:587,80,47.44026,16.32068,13.59462,17:16:21:554,Miss
4,1,Correction,0,0,0,0,17:16:21:554,0,0,0,0,17:16:25:552,1
5,1,Interval,0,0,0,0,17:16:25:585,0,0,0,0,17:16:28:617,None
5,1,Encode,0,0,0,0,17:16:28:620,0,0,0,0,17:16:33:636,None
5,1,Navigate,51.03485,11,80,2.5,17:16:33:636,80,45.40003,10.64433,5.634827,17:16:37:504,Hit
5,1,Correction,0,0,0,0,17:16:37:504,0,0,0,0,17:16:41:504,2
6,2,Interval,0,0,0,0,17:16:41:534,0,0,0,0,17:16:44:566,None
6,2,Encode,0,0,0,0,17:16:44:570,0,0,0,0,17:16:49:603,None
6,2,Navigate,68.03683,10,80,2.5,17:16:49:603,67,100.0996,33.31022,-32.06278,17:16:59:337,Miss
6,2,Correction,0,0,0,0,17:16:59:337,0,0,0,0,17:17:3:334,2
7,0,Interval,0,0,0,0,17:17:3:367,0,0,0,0,17:17:6:366,None
7,0,Encode,0,0,0,0,17:17:6:369,0,0,0,0,17:17:11:402,None
7,0,Navigate,57.03675,3,0,2.5,17:17:11:402,0,42.22014,17.3517,14.81661,17:17:24:603,Miss
7,0,Correction,0,0,0,0,17:17:24:603,0,0,0,0,17:17:28:602,2
8,0,Interval,0,0,0,0,17:17:28:634,0,0,0,0,17:17:31:666,None
8,0,Encode,0,0,0,0,17:17:31:670,0,0,0,0,17:17:36:702,None
8,0,Navigate,71.03672,11,0,2.5,17:17:36:702,0,83.24023,15.1814,-12.20351,17:17:44:3,Miss
8,0,Correction,0,0,0,0,17:17:44:3,0,0,0,0,17:17:48:2,2
9,2,Interval,0,0,0,0,17:17:48:33,0,0,0,0,17:17:51:65,None
9,2,Encode,0,0,0,0,17:17:51:69,0,0,0,0,17:17:56:85,None
9,2,Navigate,51.03493,5,80,2.5,17:17:56:85,49,40.89995,13.57456,10.13498,17:18:3:753,Miss
9,2,Correction,0,0,0,0,17:18:3:753,0,0,0,0,17:18:7:752,2
10,0,Interval,0,0,0,0,17:18:7:783,0,0,0,0,17:18:10:815,None
10,0,Encode,0,0,0,0,17:18:10:818,0,0,0,0,17:18:15:850,None
10,0,Navigate,40.03671,11,0,2.5,17:18:15:850,0,45.40003,10.50308,-5.363316,17:18:19:719,Hit
10,0,Correction,0,0,0,0,17:18:19:719,0,0,0,0,17:18:23:718,3
11,2,Interval,0,0,0,0,17:18:23:749,0,0,0,0,17:18:26:782,None
11,2,Encode,0,0,0,0,17:18:26:785,0,0,0,0,17:18:31:801,None
11,2,Navigate,43.03489,10,80,2.5,17:18:31:801,73,42.70009,9.036765,0.3348045,17:18:35:802,Hit
11,2,Correction,0,0,0,0,17:18:35:802,0,0,0,0,17:18:39:801,4
12,2,Interval,0,0,0,0,17:18:39:832,0,0,0,0,17:18:42:865,None
12,2,Encode,0,0,0,0,17:18:42:867,0,0,0,0,17:18:47:884,None
12,2,Navigate,70.03489,5,80,2.5,17:18:47:884,46,84.99928,17.4781,-14.96439,17:19:4:352,Miss
12,2,Correction,0,0,0,0,17:19:4:352,0,0,0,0,17:19:8:349,4
13,2,Interval,0,0,0,0,17:19:8:382,0,0,0,0,17:19:11:414,None
13,2,Encode,0,0,0,0,17:19:11:417,0,0,0,0,17:19:16:434,None
13,2,Navigate,44.03484,11,80,2.5,17:19:16:434,40,43.86002,9.032261,0.1748161,17:19:20:168,Hit
13,2,Correction,0,0,0,0,17:19:20:168,0,0,0,0,17:19:24:167,5
14,0,Interval,0,0,0,0,17:19:24:198,0,0,0,0,17:19:27:230,None
14,0,Encode,0,0,0,0,17:19:27:233,0,0,0,0,17:19:32:266,None
14,0,Navigate,54.03683,5,0,2.5,17:19:32:266,0,71.49948,19.65942,-17.46265,17:19:46:34,Miss
14,0,Correction,0,0,0,0,17:19:46:34,0,0,0,0,17:19:50:31,5
15,2,Interval,0,0,0,0,17:19:50:64,0,0,0,0,17:19:53:80,None
15,2,Encode,0,0,0,0,17:19:53:84,0,0,0,0,17:19:58:100,None
15,2,Navigate,51.03681,6,80,2.5,17:19:58:102,55,70.65997,21.60133,-19.62315,17:20:9:450,Miss
