Subject ID: sub17_2 , Experiment Time: 2020-12-24T16:56:01
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,16:56:15:950,0,0,0,0,16:56:18:622,None
1,1,Encode,0,0,0,0,16:56:18:625,0,0,0,0,16:56:23:640,None
1,1,Navigate,42.04012,3,80,2.5,16:56:23:640,80,50.08032,12.09093,-8.040207,16:56:39:473,Hit
1,1,Correction,0,0,0,0,16:56:39:474,0,0,0,0,16:56:43:470,1
2,1,Interval,0,0,0,0,16:56:43:501,0,0,0,0,16:56:46:533,None
2,1,Encode,0,0,0,0,16:56:46:537,0,0,0,0,16:56:51:553,None
2,1,Navigate,51.03483,8,80,2.5,16:56:51:553,80,51.13996,9.031173,-0.1051292,16:56:57:621,Hit
2,1,Correction,0,0,0,0,16:56:57:621,0,0,0,0,16:57:1:586,2
3,0,Interval,0,0,0,0,16:57:1:617,0,0,0,0,16:57:4:617,None
3,0,Encode,0,0,0,0,16:57:4:621,0,0,0,0,16:57:9:636,None
3,0,Navigate,49.03677,6,0,2.5,16:57:9:636,0,73.30003,25.88927,-24.26325,16:57:21:420,Miss
3,0,Correction,0,0,0,0,16:57:21:421,0,0,0,0,16:57:25:417,2
4,2,Interval,0,0,0,0,16:57:25:451,0,0,0,0,16:57:28:483,None
4,2,Encode,0,0,0,0,16:57:28:486,0,0,0,0,16:57:33:502,None
4,2,Navigate,57.03481,9,80,2.5,16:57:33:502,46,83.14012,27.62315,-26.10531,16:57:42:438,Miss
4,2,Correction,0,0,0,0,16:57:42:438,0,0,0,0,16:57:46:433,2
5,2,Interval,0,0,0,0,16:57:46:467,0,0,0,0,16:57:49:499,None
5,2,Encode,0,0,0,0,16:57:49:502,0,0,0,0,16:57:54:518,None
5,2,Navigate,54.03485,6,80,2.5,16:57:54:518,41,66.57987,15.4573,-12.54502,16:58:5:186,Miss
5,2,Correction,0,0,0,0,16:58:5:186,0,0,0,0,16:58:9:184,2
6,0,Interval,0,0,0,0,16:58:9:217,0,0,0,0,16:58:12:229,None
6,0,Encode,0,0,0,0,16:58:12:230,0,0,0,0,16:58:17:251,None
6,0,Navigate,30.03712,4,0,2.5,16:58:17:251,0,48.18034,20.26636,-18.14322,16:58:28:653,Miss
6,0,Correction,0,0,0,0,16:58:28:653,0,0,0,0,16:58:32:649,2
7,1,Interval,0,0,0,0,16:58:32:682,0,0,0,0,16:58:35:686,None
7,1,Encode,0,0,0,0,16:58:35:687,0,0,0,0,16:58:40:700,None
7,1,Navigate,79.03428,11,80,2.5,16:58:40:701,80,68.06015,14.21206,10.97413,16:58:46:635,Miss
7,1,Correction,0,0,0,0,16:58:46:635,0,0,0,0,16:58:50:633,2
8,2,Interval,0,0,0,0,16:58:50:665,0,0,0,0,16:58:53:694,None
8,2,Encode,0,0,0,0,16:58:53:695,0,0,0,0,16:58:58:733,None
8,2,Navigate,37.03705,11,80,2.5,16:58:58:733,109,56.84009,21.76486,-19.80304,16:59:3:635,Miss
8,2,Correction,0,0,0,0,16:59:3:635,0,0,0,0,16:59:7:631,2
9,0,Interval,0,0,0,0,16:59:7:665,0,0,0,0,16:59:10:697,None
9,0,Encode,0,0,0,0,16:59:10:700,0,0,0,0,16:59:15:733,None
9,0,Navigate,66.03676,6,0,2.5,16:59:15:733,0,84.46028,20.51769,-18.42352,16:59:29:367,Miss
9,0,Correction,0,0,0,0,16:59:29:367,0,0,0,0,16:59:33:365,2
