Subject ID: sub12_2 , Experiment Time: 2020-12-22T15:39:28
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,15:39:42:635,0,0,0,0,15:39:45:161,None
1,2,Encode,0,0,0,0,15:39:45:162,0,0,0,0,15:39:50:203,None
1,2,Navigate,79.0406,11,80,2.5,15:39:50:205,88,95.1203,18.44185,-16.0797,15:39:58:584,Miss
1,2,Correction,0,0,0,0,15:39:58:584,0,0,0,0,15:40:2:580,0
2,1,Interval,0,0,0,0,15:40:2:613,0,0,0,0,15:40:5:644,None
2,1,Encode,0,0,0,0,15:40:5:647,0,0,0,0,15:40:10:664,None
2,1,Navigate,74.03486,8,80,2.5,15:40:10:664,80,75.62021,9.168685,-1.58535,15:40:19:799,Hit
2,1,Correction,0,0,0,0,15:40:19:799,0,0,0,0,15:40:23:797,1
3,0,Interval,0,0,0,0,15:40:23:829,0,0,0,0,15:40:26:845,None
3,0,Encode,0,0,0,0,15:40:26:848,0,0,0,0,15:40:31:879,None
3,0,Navigate,37.03667,8,0,2.5,15:40:31:879,0,29.21998,11.94361,7.816692,15:40:35:181,Hit
3,0,Correction,0,0,0,0,15:40:35:181,0,0,0,0,15:40:39:147,2
4,1,Interval,0,0,0,0,15:40:39:178,0,0,0,0,15:40:42:210,None
4,1,Encode,0,0,0,0,15:40:42:214,0,0,0,0,15:40:47:229,None
4,1,Navigate,66.03489,11,80,2.5,15:40:47:230,80,80.82022,17.32503,-14.78533,15:40:54:331,Miss
4,1,Correction,0,0,0,0,15:40:54:331,0,0,0,0,15:40:58:328,2
5,1,Interval,0,0,0,0,15:40:58:361,0,0,0,0,15:41:1:376,None
5,1,Encode,0,0,0,0,15:41:1:380,0,0,0,0,15:41:6:396,None
5,1,Navigate,42.03491,4,80,2.5,15:41:6:396,80,40.34016,9.188202,1.694744,15:41:15:831,Hit
5,1,Correction,0,0,0,0,15:41:15:831,0,0,0,0,15:41:19:796,3
6,2,Interval,0,0,0,0,15:41:19:827,0,0,0,0,15:41:22:843,None
6,2,Encode,0,0,0,0,15:41:22:846,0,0,0,0,15:41:27:863,None
6,2,Navigate,51.0349,10,80,2.5,15:41:27:863,94,72.10004,22.91923,-21.06514,15:41:34:797,Miss
6,2,Correction,0,0,0,0,15:41:34:798,0,0,0,0,15:41:38:794,3
7,1,Interval,0,0,0,0,15:41:38:827,0,0,0,0,15:41:41:842,None
7,1,Encode,0,0,0,0,15:41:41:846,0,0,0,0,15:41:46:862,None
7,1,Navigate,33.03496,6,80,2.5,15:41:46:862,80,23.74004,12.9594,9.29492,15:41:50:397,Hit
7,1,Correction,0,0,0,0,15:41:50:397,0,0,0,0,15:41:54:395,4
8,0,Interval,0,0,0,0,15:41:54:427,0,0,0,0,15:41:57:426,None
8,0,Encode,0,0,0,0,15:41:57:430,0,0,0,0,15:42:2:445,None
8,0,Navigate,64.0368,3,0,2.5,15:42:2:445,0,44.8602,21.1965,19.1766,15:42:16:547,Miss
8,0,Correction,0,0,0,0,15:42:16:547,0,0,0,0,15:42:20:543,4
9,1,Interval,0,0,0,0,15:42:20:576,0,0,0,0,15:42:23:592,None
9,1,Encode,0,0,0,0,15:42:23:595,0,0,0,0,15:42:28:595,None
9,1,Navigate,61.03285,6,80,2.5,15:42:28:595,80,65.25984,9.970966,-4.226994,15:42:39:47,Hit
9,1,Correction,0,0,0,0,15:42:39:47,0,0,0,0,15:42:43:45,5
10,0,Interval,0,0,0,0,15:42:43:76,0,0,0,0,15:42:46:76,None
10,0,Encode,0,0,0,0,15:42:46:79,0,0,0,0,15:42:51:94,None
10,0,Navigate,30.0367,8,0,2.5,15:42:51:94,0,25.85998,9.949601,4.176718,15:42:53:996,Hit
10,0,Correction,0,0,0,0,15:42:53:996,0,0,0,0,15:42:57:995,6
11,1,Interval,0,0,0,0,15:42:58:26,0,0,0,0,15:43:1:25,None
11,1,Encode,0,0,0,0,15:43:1:28,0,0,0,0,15:43:6:60,None
