Subject ID: sub23_1 , Experiment Time: 2021-01-11T16:18:44
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,16:19:7:68,0,0,0,0,16:19:9:705,None
1,0,Encode,0,0,0,0,16:19:9:707,0,0,0,0,16:19:14:724,None
1,0,Navigate,46.03801,11,0,2.5,16:19:14:725,0,29.77996,18.59765,16.25804,16:19:17:191,Miss
1,0,Correction,0,0,0,0,16:19:17:191,0,0,0,0,16:19:21:185,0
2,1,Interval,0,0,0,0,16:19:21:217,0,0,0,0,16:19:24:250,None
2,1,Encode,0,0,0,0,16:19:24:253,0,0,0,0,16:19:29:270,None
2,1,Navigate,31.03485,10,80,2.5,16:19:29:270,80,15.69999,17.79632,15.33487,16:19:30:570,Miss
2,1,Correction,0,0,0,0,16:19:30:570,0,0,0,0,16:19:34:568,0
3,0,Interval,0,0,0,0,16:19:34:601,0,0,0,0,16:19:37:600,None
3,0,Encode,0,0,0,0,16:19:37:603,0,0,0,0,16:19:42:620,None
3,0,Navigate,30.03683,8,0,2.5,16:19:42:620,0,39.77997,13.2845,-9.743143,16:19:47:254,Hit
3,0,Correction,0,0,0,0,16:19:47:254,0,0,0,0,16:19:51:253,1
4,0,Interval,0,0,0,0,16:19:51:284,0,0,0,0,16:19:54:283,None
4,0,Encode,0,0,0,0,16:19:54:287,0,0,0,0,16:19:59:303,None
4,0,Navigate,37.03675,5,0,2.5,16:19:59:303,0,25.60006,14.57214,11.43669,16:20:3:903,Miss
4,0,Correction,0,0,0,0,16:20:3:904,0,0,0,0,16:20:7:901,1
5,2,Interval,0,0,0,0,16:20:7:933,0,0,0,0,16:20:10:934,None
5,2,Encode,0,0,0,0,16:20:10:937,0,0,0,0,16:20:15:952,None
5,2,Navigate,51.03669,9,80,2.5,16:20:15:952,55,45.70006,10.48947,5.336628,16:20:20:737,Hit
5,2,Correction,0,0,0,0,16:20:20:737,0,0,0,0,16:20:24:736,2
6,0,Interval,0,0,0,0,16:20:24:767,0,0,0,0,16:20:27:798,None
6,0,Encode,0,0,0,0,16:20:27:802,0,0,0,0,16:20:32:834,None
6,0,Navigate,71.03673,6,0,2.5,16:20:32:834,0,49.89994,22.98506,21.13679,16:20:40:702,Miss
6,0,Correction,0,0,0,0,16:20:40:703,0,0,0,0,16:20:44:699,2
7,1,Interval,0,0,0,0,16:20:44:733,0,0,0,0,16:20:47:733,None
7,1,Encode,0,0,0,0,16:20:47:736,0,0,0,0,16:20:52:752,None
7,1,Navigate,49.03684,6,80,2.5,16:20:52:752,80,34.78008,16.87614,14.25676,16:20:58:119,Miss
7,1,Correction,0,0,0,0,16:20:58:119,0,0,0,0,16:21:2:116,2
8,0,Interval,0,0,0,0,16:21:2:149,0,0,0,0,16:21:5:148,None
8,0,Encode,0,0,0,0,16:21:5:152,0,0,0,0,16:21:10:151,None
8,0,Navigate,68.03485,6,0,2.5,16:21:10:151,0,50.85993,19.40435,17.17492,16:21:18:203,Miss
8,0,Correction,0,0,0,0,16:21:18:203,0,0,0,0,16:21:22:200,2
9,0,Interval,0,0,0,0,16:21:22:232,0,0,0,0,16:21:25:233,None
9,0,Encode,0,0,0,0,16:21:25:236,0,0,0,0,16:21:30:252,None
9,0,Navigate,70.03689,5,0,2.5,16:21:30:252,0,55.49973,17.11369,14.53716,16:21:40:835,Miss
9,0,Correction,0,0,0,0,16:21:40:835,0,0,0,0,16:21:44:832,2
10,2,Interval,0,0,0,0,16:21:44:866,0,0,0,0,16:21:47:882,None
10,2,Encode,0,0,0,0,16:21:47:885,0,0,0,0,16:21:52:901,None
10,2,Navigate,51.03682,3,80,2.5,16:21:52:901,78,35.37999,18.07444,15.65683,16:22:3:834,Miss
10,2,Correction,0,0,0,0,16:22:3:834,0,0,0,0,16:22:7:831,2
11,1,Interval,0,0,0,0,16:22:7:865,0,0,0,0,16:22:10:864,None
11,1,Encode,0,0,0,0,16:22:10:867,0,0,0,0,16:22:15:883,None
11,1,Navigate,42.03665,5,80,2.5,16:22:15:883,80,17.70003,25.95805,24.33662,16:22:18:902,Miss
11,1,Correction,0,0,0,0,16:22:18:902,0,0,0,0,16:22:22:898,2
12,0,Interval,0,0,0,0,16:22:22:931,0,0,0,0,16:22:25:931,None
12,0,Encode,0,0,0,0,16:22:25:934,0,0,0,0,16:22:30:950,None
12,0,Navigate,74.03678,3,0,2.5,16:22:30:950,0,37.96004,37.18978,36.07674,16:22:42:750,Miss
12,0,Correction,0,0,0,0,16:22:42:750,0,0,0,0,16:22:46:747,2
13,0,Interval,0,0,0,0,16:22:46:781,0,0,0,0,16:22:49:781,None
13,0,Encode,0,0,0,0,16:22:49:784,0,0,0,0,16:22:54:799,None
13,0,Navigate,39.03671,10,0,2.5,16:22:54:799,0,33.30005,10.69855,5.73666,16:22:57:867,Hit
13,0,Correction,0,0,0,0,16:22:57:867,0,0,0,0,16:23:1:833,3
14,2,Interval,0,0,0,0,16:23:1:863,0,0,0,0,16:23:4:879,None
14,2,Encode,0,0,0,0,16:23:4:883,0,0,0,0,16:23:9:898,None
14,2,Navigate,73.03484,8,80,2.5,16:23:9:898,74,26.33998,47.56007,46.69485,16:23:12:868,Miss
14,2,Correction,0,0,0,0,16:23:12:868,0,0,0,0,16:23:16:864,3
15,2,Interval,0,0,0,0,16:23:16:897,0,0,0,0,16:23:19:896,None
15,2,Encode,0,0,0,0,16:23:19:900,0,0,0,0,16:23:24:915,None
15,2,Navigate,45.03475,3,80,2.5,16:23:24:915,78,57.04048,15.02293,-12.00573,16:23:43:66,Miss
15,2,Correction,0,0,0,0,16:23:43:66,0,0,0,0,16:23:47:48,3
16,2,Interval,0,0,0,0,16:23:47:80,0,0,0,0,16:23:50:96,None
16,2,Encode,0,0,0,0,16:23:50:100,0,0,0,0,16:23:55:131,None
16,2,Navigate,51.03668,9,80,2.5,16:23:55:131,91,38.86005,15.15979,12.17663,16:23:59:151,Miss
16,2,Correction,0,0,0,0,16:23:59:151,0,0,0,0,16:24:3:147,3
17,1,Interval,0,0,0,0,16:24:3:179,0,0,0,0,16:24:6:179,None
17,1,Encode,0,0,0,0,16:24:6:182,0,0,0,0,16:24:11:197,None
17,1,Navigate,31.03484,4,80,2.5,16:24:11:197,80,13.69999,19.54605,17.33485,16:24:13:966,Miss
17,1,Correction,0,0,0,0,16:24:13:966,0,0,0,0,16:24:17:945,3
18,2,Interval,0,0,0,0,16:24:17:979,0,0,0,0,16:24:20:995,None
18,2,Encode,0,0,0,0,16:24:20:998,0,0,0,0,16:24:26:14,None
18,2,Navigate,44.03497,4,80,2.5,16:24:26:14,65,31.45997,15.48165,12.575,16:24:33:233,Miss
18,2,Correction,0,0,0,0,16:24:33:233,0,0,0,0,16:24:37:213,3
19,1,Interval,0,0,0,0,16:24:37:246,0,0,0,0,16:24:40:245,None
19,1,Encode,0,0,0,0,16:24:40:248,0,0,0,0,16:24:45:280,None
19,1,Navigate,48.03695,6,80,2.5,16:24:45:280,80,24.58005,25.13515,23.45691,16:24:48:931,Miss
19,1,Correction,0,0,0,0,16:24:48:931,0,0,0,0,16:24:52:929,3
20,0,Interval,0,0,0,0,16:24:52:961,0,0,0,0,16:24:55:962,None
20,0,Encode,0,0,0,0,16:24:55:964,0,0,0,0,16:25:0:981,None
20,0,Navigate,61.03689,10,0,2.5,16:25:0:981,0,85.09985,25.70166,-24.06296,16:25:9:217,Miss
20,0,Correction,0,0,0,0,16:25:9:217,0,0,0,0,16:25:13:212,3
21,1,Interval,0,0,0,0,16:25:13:245,0,0,0,0,16:25:16:261,None
21,1,Encode,0,0,0,0,16:25:16:264,0,0,0,0,16:25:21:280,None
21,1,Navigate,57.0368,8,80,2.5,16:25:21:280,80,50.65996,11.05503,6.376842,16:25:27:282,Hit
21,1,Correction,0,0,0,0,16:25:27:282,0,0,0,0,16:25:31:263,4
22,2,Interval,0,0,0,0,16:25:31:295,0,0,0,0,16:25:34:296,None
22,2,Encode,0,0,0,0,16:25:34:300,0,0,0,0,16:25:39:324,None
22,2,Navigate,43.03671,8,80,2.5,16:25:39:324,61,47.13996,9.918962,-4.103249,16:25:44:881,Hit
22,2,Correction,0,0,0,0,16:25:44:881,0,0,0,0,16:25:48:879,5
23,0,Interval,0,0,0,0,16:25:48:911,0,0,0,0,16:25:51:943,None
23,0,Encode,0,0,0,0,16:25:51:946,0,0,0,0,16:25:56:978,None
23,0,Navigate,79.03672,11,0,2.5,16:25:56:978,0,64.98013,16.7074,14.05659,16:26:2:631,Miss
23,0,Correction,0,0,0,0,16:26:2:631,0,0,0,0,16:26:6:610,5
24,1,Interval,0,0,0,0,16:26:6:643,0,0,0,0,16:26:9:644,None
24,1,Encode,0,0,0,0,16:26:9:647,0,0,0,0,16:26:14:663,None
24,1,Navigate,66.03677,3,80,2.5,16:26:14:663,80,30.39992,36.76322,35.63684,16:26:23:931,Miss
24,1,Correction,0,0,0,0,16:26:23:931,0,0,0,0,16:26:27:926,5
25,1,Interval,0,0,0,0,16:26:27:960,0,0,0,0,16:26:30:960,None
25,1,Encode,0,0,0,0,16:26:30:963,0,0,0,0,16:26:35:979,None
25,1,Navigate,77.03483,3,80,2.5,16:26:35:979,80,74.02023,9.520453,3.014595,16:26:59:814,Hit
25,1,Correction,0,0,0,0,16:26:59:814,0,0,0,0,16:27:3:811,6
26,2,Interval,0,0,0,0,16:27:3:842,0,0,0,0,16:27:6:859,None
26,2,Encode,0,0,0,0,16:27:6:863,0,0,0,0,16:27:11:876,None
26,2,Navigate,40.03474,10,80,2.5,16:27:11:876,52,36.70007,9.626592,3.334671,16:27:15:263,Hit
26,2,Correction,0,0,0,0,16:27:15:263,0,0,0,0,16:27:19:228,7
27,2,Interval,0,0,0,0,16:27:19:259,0,0,0,0,16:27:22:258,None
27,2,Encode,0,0,0,0,16:27:22:262,0,0,0,0,16:27:27:279,None
27,2,Navigate,54.03679,8,80,2.5,16:27:27:279,72,65.85999,14.8774,-11.82319,16:27:35:180,Miss
27,2,Correction,0,0,0,0,16:27:35:180,0,0,0,0,16:27:39:177,7
28,1,Interval,0,0,0,0,16:27:39:210,0,0,0,0,16:27:42:225,None
28,1,Encode,0,0,0,0,16:27:42:228,0,0,0,0,16:27:47:244,None
28,1,Navigate,64.0368,5,80,2.5,16:27:47:244,80,61.19964,9.465634,2.837158,16:27:58:979,Hit
28,1,Correction,0,0,0,0,16:27:58:979,0,0,0,0,16:28:2:944,8
29,2,Interval,0,0,0,0,16:28:2:976,0,0,0,0,16:28:5:991,None
29,2,Encode,0,0,0,0,16:28:5:994,0,0,0,0,16:28:11:10,None
29,2,Navigate,34.03685,11,80,2.5,16:28:11:10,65,31.31996,9.430295,2.716888,16:28:13:596,Hit
29,2,Correction,0,0,0,0,16:28:13:596,0,0,0,0,16:28:17:577,9
30,1,Interval,0,0,0,0,16:28:17:609,0,0,0,0,16:28:20:621,None
30,1,Encode,0,0,0,0,16:28:20:622,0,0,0,0,16:28:25:643,None
30,1,Navigate,33.03511,11,80,2.5,16:28:25:643,80,31.31996,9.191989,1.715157,16:28:28:244,Hit
30,1,Correction,0,0,0,0,16:28:28:244,0,0,0,0,16:28:32:227,10
99,99,ShowCross,0,0,0,0,16:28:32:3520,0,0,0,0,16:28:37:273,None
