Subject ID: sub29_2 , Experiment Time: 2021-01-19T14:27:50
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,14:28:4:888,0,0,0,0,14:28:7:549,None
1,2,Encode,0,0,0,0,14:28:7:550,0,0,0,0,14:28:12:577,None
1,2,Navigate,43.03884,5,80,2.5,14:28:12:578,83,28.10007,17.45605,14.93877,14:28:17:674,Miss
1,2,Correction,0,0,0,0,14:28:17:674,0,0,0,0,14:28:21:670,0
2,2,Interval,0,0,0,0,14:28:21:701,0,0,0,0,14:28:24:702,None
2,2,Encode,0,0,0,0,14:28:24:705,0,0,0,0,14:28:29:704,None
2,2,Navigate,71.03487,9,80,2.5,14:28:29:704,85,91.78014,22.62558,-20.74526,14:28:39:605,Miss
2,2,Correction,0,0,0,0,14:28:39:605,0,0,0,0,14:28:43:601,0
3,2,Interval,0,0,0,0,14:28:43:634,0,0,0,0,14:28:46:634,None
3,2,Encode,0,0,0,0,14:28:46:638,0,0,0,0,14:28:51:654,None
3,2,Navigate,34.03676,8,80,2.5,14:28:51:654,102,27.45998,11.17156,6.576782,14:28:54:755,Hit
3,2,Correction,0,0,0,0,14:28:54:756,0,0,0,0,14:28:58:720,1
4,0,Interval,0,0,0,0,14:28:58:752,0,0,0,0,14:29:1:784,None
4,0,Encode,0,0,0,0,14:29:1:787,0,0,0,0,14:29:6:819,None
4,0,Navigate,44.03667,6,0,2.5,14:29:6:819,0,40.42002,9.727758,3.616642,14:29:13:120,Hit
4,0,Correction,0,0,0,0,14:29:13:120,0,0,0,0,14:29:17:86,2
5,1,Interval,0,0,0,0,14:29:17:118,0,0,0,0,14:29:20:149,None
5,1,Encode,0,0,0,0,14:29:20:153,0,0,0,0,14:29:25:152,None
5,1,Navigate,30.03284,3,80,2.5,14:29:25:152,80,17.62004,15.35027,12.41281,14:29:30:187,Miss
5,1,Correction,0,0,0,0,14:29:30:187,0,0,0,0,14:29:34:184,2
6,2,Interval,0,0,0,0,14:29:34:217,0,0,0,0,14:29:37:217,None
6,2,Encode,0,0,0,0,14:29:37:221,0,0,0,0,14:29:42:236,None
6,2,Navigate,77.03677,8,80,2.5,14:29:42:236,112,76.10022,9.078897,0.936554,14:29:51:403,Hit
6,2,Correction,0,0,0,0,14:29:51:404,0,0,0,0,14:29:55:403,3
7,2,Interval,0,0,0,0,14:29:55:434,0,0,0,0,14:29:58:466,None
7,2,Encode,0,0,0,0,14:29:58:469,0,0,0,0,14:30:3:485,None
7,2,Navigate,68.03493,10,80,2.5,14:30:3:485,98,91.69975,25.32932,-23.66482,14:30:12:387,Miss
7,2,Correction,0,0,0,0,14:30:12:387,0,0,0,0,14:30:16:384,3
8,1,Interval,0,0,0,0,14:30:16:417,0,0,0,0,14:30:19:416,None
8,1,Encode,0,0,0,0,14:30:19:420,0,0,0,0,14:30:24:435,None
8,1,Navigate,42.03679,10,80,2.5,14:30:24:435,80,20.90001,22.98506,21.13679,14:30:26:269,Miss
8,1,Correction,0,0,0,0,14:30:26:269,0,0,0,0,14:30:30:267,3
9,1,Interval,0,0,0,0,14:30:30:300,0,0,0,0,14:30:33:300,None
9,1,Encode,0,0,0,0,14:30:33:303,0,0,0,0,14:30:38:302,None
9,1,Navigate,64.03487,11,80,2.5,14:30:38:303,80,58.3801,10.65492,5.654774,14:30:43:370,Hit
9,1,Correction,0,0,0,0,14:30:43:370,0,0,0,0,14:30:47:368,4
10,1,Interval,0,0,0,0,14:30:47:400,0,0,0,0,14:30:50:431,None
10,1,Encode,0,0,0,0,14:30:50:435,0,0,0,0,14:30:55:452,None
