Subject ID: sub15_3 , Experiment Time: 2020-12-24T14:28:17
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,14:28:31:362,0,0,0,0,14:28:34:8,None
1,0,Encode,0,0,0,0,14:28:34:10,0,0,0,0,14:28:39:54,None
1,0,Navigate,45.03989,10,0,2.5,14:28:39:56,0,69.10009,25.69901,-24.0602,14:28:45:667,Miss
1,0,Correction,0,0,0,0,14:28:45:668,0,0,0,0,14:28:49:664,0
2,0,Interval,0,0,0,0,14:28:49:696,0,0,0,0,14:28:52:728,None
2,0,Encode,0,0,0,0,14:28:52:732,0,0,0,0,14:28:57:764,None
2,0,Navigate,66.03677,5,0,2.5,14:28:57:764,0,73.49945,11.71498,-7.462677,14:29:11:932,Hit
2,0,Correction,0,0,0,0,14:29:11:932,0,0,0,0,14:29:15:898,1
3,1,Interval,0,0,0,0,14:29:15:929,0,0,0,0,14:29:18:930,None
3,1,Encode,0,0,0,0,14:29:18:932,0,0,0,0,14:29:23:947,None
3,1,Navigate,48.03458,3,80,2.5,14:29:23:948,80,39.52008,12.41161,8.5145,14:29:36:282,Hit
3,1,Correction,0,0,0,0,14:29:36:282,0,0,0,0,14:29:40:248,2
4,1,Interval,0,0,0,0,14:29:40:280,0,0,0,0,14:29:43:311,None
4,1,Encode,0,0,0,0,14:29:43:314,0,0,0,0,14:29:48:330,None
4,1,Navigate,49.03487,11,80,2.5,14:29:48:330,80,40.56,12.38442,8.474865,14:29:51:765,Hit
4,1,Correction,0,0,0,0,14:29:51:765,0,0,0,0,14:29:55:764,3
5,0,Interval,0,0,0,0,14:29:55:795,0,0,0,0,14:29:58:828,None
5,0,Encode,0,0,0,0,14:29:58:831,0,0,0,0,14:30:3:863,None
5,0,Navigate,33.03677,3,0,2.5,14:30:3:863,0,34.41996,9.135788,-1.383198,14:30:14:464,Hit
5,0,Correction,0,0,0,0,14:30:14:464,0,0,0,0,14:30:18:430,4
6,1,Interval,0,0,0,0,14:30:18:462,0,0,0,0,14:30:21:493,None
6,1,Encode,0,0,0,0,14:30:21:497,0,0,0,0,14:30:26:530,None
6,1,Navigate,44.03703,9,80,2.5,14:30:26:530,80,45.70006,9.182292,-1.663025,14:30:31:298,Hit
6,1,Correction,0,0,0,0,14:30:31:298,0,0,0,0,14:30:35:264,5
7,0,Interval,0,0,0,0,14:30:35:295,0,0,0,0,14:30:38:327,None
7,0,Encode,0,0,0,0,14:30:38:330,0,0,0,0,14:30:43:363,None
7,0,Navigate,71.03676,11,0,2.5,14:30:43:363,0,100.4003,30.72081,-29.36357,14:30:52:230,Miss
7,0,Correction,0,0,0,0,14:30:52:230,0,0,0,0,14:30:56:228,5
8,2,Interval,0,0,0,0,14:30:56:261,0,0,0,0,14:30:59:293,None
8,2,Encode,0,0,0,0,14:30:59:296,0,0,0,0,14:31:4:313,None
8,2,Navigate,57.03485,10,80,2.5,14:31:4:313,46,99.49963,43.41438,-42.46478,14:31:13:980,Miss
8,2,Correction,0,0,0,0,14:31:13:980,0,0,0,0,14:31:17:977,5
9,2,Interval,0,0,0,0,14:31:18:10,0,0,0,0,14:31:21:42,None
9,2,Encode,0,0,0,0,14:31:21:46,0,0,0,0,14:31:26:62,None
9,2,Navigate,37.0349,4,80,2.5,14:31:26:62,110,35.06004,9.243961,1.974857,14:31:34:196,Hit
9,2,Correction,0,0,0,0,14:31:34:196,0,0,0,0,14:31:38:196,6
10,2,Interval,0,0,0,0,14:31:38:227,0,0,0,0,14:31:41:258,None
10,2,Encode,0,0,0,0,14:31:41:262,0,0,0,0,14:31:46:279,None
