Subject ID: sub30_1 , Experiment Time: 2021-01-19T15:35:13
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,15:35:46:659,0,0,0,0,15:35:49:307,None
1,1,Encode,0,0,0,0,15:35:49:309,0,0,0,0,15:35:54:353,None
1,1,Navigate,40.04044,8,80,2.5,15:35:54:354,80,21.53999,20.58671,18.50046,15:35:56:699,Miss
1,1,Correction,0,0,0,0,15:35:56:699,0,0,0,0,15:36:0:695,0
2,0,Interval,0,0,0,0,15:36:0:727,0,0,0,0,15:36:3:743,None
2,0,Encode,0,0,0,0,15:36:3:747,0,0,0,0,15:36:8:762,None
2,0,Navigate,66.03673,6,0,2.5,15:36:8:762,0,61.05984,10.31111,4.976887,15:36:18:496,Hit
2,0,Correction,0,0,0,0,15:36:18:496,0,0,0,0,15:36:22:495,1
3,0,Interval,0,0,0,0,15:36:22:527,0,0,0,0,15:36:25:559,None
3,0,Encode,0,0,0,0,15:36:25:562,0,0,0,0,15:36:30:594,None
3,0,Navigate,79.03686,8,0,2.5,15:36:30:594,0,91.78058,15.61895,-12.74372,15:36:41:729,Miss
3,0,Correction,0,0,0,0,15:36:41:729,0,0,0,0,15:36:45:726,1
4,2,Interval,0,0,0,0,15:36:45:758,0,0,0,0,15:36:48:759,None
4,2,Encode,0,0,0,0,15:36:48:763,0,0,0,0,15:36:53:761,None
4,2,Navigate,39.03489,3,80,2.5,15:36:53:761,84,36.22001,9.459102,2.814884,15:37:4:996,Hit
4,2,Correction,0,0,0,0,15:37:4:996,0,0,0,0,15:37:8:994,2
5,1,Interval,0,0,0,0,15:37:9:25,0,0,0,0,15:37:12:42,None
5,1,Encode,0,0,0,0,15:37:12:45,0,0,0,0,15:37:17:62,None
5,1,Navigate,64.03685,3,80,2.5,15:37:17:62,80,45.70022,20.43969,18.33663,15:37:31:429,Miss
5,1,Correction,0,0,0,0,15:37:31:429,0,0,0,0,15:37:35:425,2
6,0,Interval,0,0,0,0,15:37:35:458,0,0,0,0,15:37:38:458,None
6,0,Encode,0,0,0,0,15:37:38:462,0,0,0,0,15:37:43:476,None
