Subject ID: sub08_2 , Experiment Time: 2020-12-18T14:13:02
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,14:13:14:172,0,0,0,0,14:13:16:823,None
1,1,Encode,0,0,0,0,14:13:16:825,0,0,0,0,14:13:21:851,None
1,1,Navigate,68.03983,3,80,2.5,14:13:21:853,80,56.92048,14.3243,11.11935,14:13:39:974,Miss
1,1,Correction,0,0,0,0,14:13:39:974,0,0,0,0,14:13:43:970,0
2,1,Interval,0,0,0,0,14:13:44:2,0,0,0,0,14:13:47:33,None
2,1,Encode,0,0,0,0,14:13:47:37,0,0,0,0,14:13:52:53,None
2,1,Navigate,39.03492,11,80,2.5,14:13:52:53,80,25.15998,16.55491,13.87495,14:13:54:88,Miss
2,1,Correction,0,0,0,0,14:13:54:88,0,0,0,0,14:13:58:85,0
3,2,Interval,0,0,0,0,14:13:58:118,0,0,0,0,14:14:1:151,None
3,2,Encode,0,0,0,0,14:14:1:154,0,0,0,0,14:14:6:170,None
3,2,Navigate,74.03474,9,80,2.5,14:14:6:170,108,99.34015,26.86848,-25.30541,14:14:16:905,Miss
3,2,Correction,0,0,0,0,14:14:16:905,0,0,0,0,14:14:20:901,0
4,0,Interval,0,0,0,0,14:14:20:935,0,0,0,0,14:14:23:966,None
4,0,Encode,0,0,0,0,14:14:23:969,0,0,0,0,14:14:29:2,None
4,0,Navigate,48.03693,8,0,2.5,14:14:29:2,0,56.89995,12.65317,-8.863026,14:14:35:770,Hit
4,0,Correction,0,0,0,0,14:14:35:770,0,0,0,0,14:14:39:769,1
5,0,Interval,0,0,0,0,14:14:39:802,0,0,0,0,14:14:42:833,None
5,0,Encode,0,0,0,0,14:14:42:836,0,0,0,0,14:14:47:868,None
5,0,Navigate,54.03678,8,0,2.5,14:14:47:868,0,59.93995,10.78872,-5.903168,14:14:55:3,Hit
5,0,Correction,0,0,0,0,14:14:55:3,0,0,0,0,14:14:59:2,2
6,2,Interval,0,0,0,0,14:14:59:34,0,0,0,0,14:15:2:65,None
6,2,Encode,0,0,0,0,14:15:2:68,0,0,0,0,14:15:7:85,None
6,2,Navigate,51.03481,11,80,2.5,14:15:7:85,71,40.78,13.66427,10.25481,14:15:10:552,Miss
6,2,Correction,0,0,0,0,14:15:10:552,0,0,0,0,14:15:14:552,2
7,2,Interval,0,0,0,0,14:15:14:583,0,0,0,0,14:15:17:615,None
7,2,Encode,0,0,0,0,14:15:17:619,0,0,0,0,14:15:22:635,None
7,2,Navigate,43.03479,8,80,2.5,14:15:22:635,50,64.57996,23.36119,-21.54516,14:15:30:370,Miss
7,2,Correction,0,0,0,0,14:15:30:370,0,0,0,0,14:15:34:367,2
