Subject ID: sub16_3 , Experiment Time: 2020-12-24T15:45:35
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,15:45:58:527,0,0,0,0,15:46:1:166,None
1,1,Encode,0,0,0,0,15:46:1:168,0,0,0,0,15:46:6:188,None
1,1,Navigate,31.03852,8,80,2.5,15:46:6:189,80,24.89998,10.91921,6.13854,15:46:8:967,Hit
1,1,Correction,0,0,0,0,15:46:8:968,0,0,0,0,15:46:12:965,1
2,2,Interval,0,0,0,0,15:46:12:995,0,0,0,0,15:46:16:29,None
2,2,Encode,0,0,0,0,15:46:16:31,0,0,0,0,15:46:21:47,None
2,2,Navigate,51.03464,4,80,2.5,15:46:21:47,115,42.98022,12.10061,8.054417,15:46:31:147,Hit
2,2,Correction,0,0,0,0,15:46:31:147,0,0,0,0,15:46:35:113,2
3,0,Interval,0,0,0,0,15:46:35:144,0,0,0,0,15:46:38:177,None
3,0,Encode,0,0,0,0,15:46:38:180,0,0,0,0,15:46:43:213,None
3,0,Navigate,39.03689,8,0,2.5,15:46:43:213,0,44.41996,10.51317,-5.383076,15:46:48:414,Hit
3,0,Correction,0,0,0,0,15:46:48:414,0,0,0,0,15:46:52:413,3
4,0,Interval,0,0,0,0,15:46:52:445,0,0,0,0,15:46:55:476,None
4,0,Encode,0,0,0,0,15:46:55:479,0,0,0,0,15:47:0:512,None
4,0,Navigate,43.03678,3,0,2.5,15:47:0:512,0,24.39997,20.70941,18.63681,15:47:7:781,Miss
4,0,Correction,0,0,0,0,15:47:7:781,0,0,0,0,15:47:11:778,3
5,1,Interval,0,0,0,0,15:47:11:811,0,0,0,0,15:47:14:812,None
5,1,Encode,0,0,0,0,15:47:14:814,0,0,0,0,15:47:19:845,None
5,1,Navigate,51.03657,11,80,2.5,15:47:19:845,80,44.74002,11.0089,6.296547,15:47:23:647,Hit
5,1,Correction,0,0,0,0,15:47:23:647,0,0,0,0,15:47:27:613,4
6,0,Interval,0,0,0,0,15:47:27:644,0,0,0,0,15:47:30:677,None
6,0,Encode,0,0,0,0,15:47:30:680,0,0,0,0,15:47:35:711,None
6,0,Navigate,79.03674,11,0,2.5,15:47:35:711,0,100.4003,23.1938,-21.36359,15:47:44:579,Miss
6,0,Correction,0,0,0,0,15:47:44:579,0,0,0,0,15:47:48:577,4
7,0,Interval,0,0,0,0,15:47:48:610,0,0,0,0,15:47:51:642,None
7,0,Encode,0,0,0,0,15:47:51:645,0,0,0,0,15:47:56:678,None
7,0,Navigate,45.03679,5,0,2.5,15:47:56:678,0,38.59998,11.08972,6.436806,15:48:3:879,Hit
7,0,Correction,0,0,0,0,15:48:3:879,0,0,0,0,15:48:7:845,5
8,0,Interval,0,0,0,0,15:48:7:877,0,0,0,0,15:48:10:908,None
8,0,Encode,0,0,0,0,15:48:10:911,0,0,0,0,15:48:15:911,None
8,0,Navigate,37.03288,3,0,2.5,15:48:15:911,0,31.53991,10.57001,5.492964,15:48:25:579,Hit
8,0,Correction,0,0,0,0,15:48:25:579,0,0,0,0,15:48:29:545,6
9,2,Interval,0,0,0,0,15:48:29:576,0,0,0,0,15:48:32:608,None
9,2,Encode,0,0,0,0,15:48:32:611,0,0,0,0,15:48:37:628,None
9,2,Navigate,46.03487,8,80,2.5,15:48:37:628,98,51.13996,10.37367,-5.105087,15:48:43:695,Hit
9,2,Correction,0,0,0,0,15:48:43:696,0,0,0,0,15:48:47:661,7
10,1,Interval,0,0,0,0,15:48:47:693,0,0,0,0,15:48:50:724,None
10,1,Encode,0,0,0,0,15:48:50:727,0,0,0,0,15:48:55:743,None
10,1,Navigate,57.03489,6,80,2.5,15:48:55:743,80,56.85988,9.032211,0.1750069,15:49:4:779,Hit
10,1,Correction,0,0,0,0,15:49:4:779,0,0,0,0,15:49:8:777,8
11,2,Interval,0,0,0,0,15:49:8:809,0,0,0,0,15:49:11:841,None
11,2,Encode,0,0,0,0,15:49:11:844,0,0,0,0,15:49:16:860,None
11,2,Navigate,33.03493,11,80,2.5,15:49:16:861,115,47.16004,16.76512,-14.12511,15:49:20:895,Miss
11,2,Correction,0,0,0,0,15:49:20:895,0,0,0,0,15:49:24:891,8
12,1,Interval,0,0,0,0,15:49:24:924,0,0,0,0,15:49:27:957,None
12,1,Encode,0,0,0,0,15:49:27:960,0,0,0,0,15:49:32:976,None
12,1,Navigate,71.03487,6,80,2.5,15:49:32:976,80,59.61985,14.5552,11.41502,15:49:42:478,Miss
12,1,Correction,0,0,0,0,15:49:42:478,0,0,0,0,15:49:46:477,8
13,2,Interval,0,0,0,0,15:49:46:509,0,0,0,0,15:49:49:540,None
13,2,Encode,0,0,0,0,15:49:49:543,0,0,0,0,15:49:54:560,None
13,2,Navigate,51.03491,3,80,2.5,15:49:54:560,66,27.57995,25.13337,23.45497,15:50:2:894,Miss
13,2,Correction,0,0,0,0,15:50:2:894,0,0,0,0,15:50:6:892,8
14,1,Interval,0,0,0,0,15:50:6:924,0,0,0,0,15:50:9:939,None
14,1,Encode,0,0,0,0,15:50:9:942,0,0,0,0,15:50:14:992,None
14,1,Navigate,68.03864,9,80,2.5,15:50:14:992,80,56.32008,14.79433,11.71856,15:50:20:927,Miss
14,1,Correction,0,0,0,0,15:50:20:927,0,0,0,0,15:50:24:926,8
15,1,Interval,0,0,0,0,15:50:24:957,0,0,0,0,15:50:27:989,None
15,1,Encode,0,0,0,0,15:50:27:992,0,0,0,0,15:50:33:9,None
15,1,Navigate,70.03482,6,80,2.5,15:50:33:9,80,49.17995,22.72612,20.85487,15:50:40:776,Miss
15,1,Correction,0,0,0,0,15:50:40:776,0,0,0,0,15:50:44:773,8
16,2,Interval,0,0,0,0,15:50:44:808,0,0,0,0,15:50:47:839,None
16,2,Encode,0,0,0,0,15:50:47:842,0,0,0,0,15:50:52:859,None
16,2,Navigate,31.03477,10,80,2.5,15:50:52:859,44,35.50006,10.07422,-4.465286,15:50:56:127,Hit
16,2,Correction,0,0,0,0,15:50:56:127,0,0,0,0,15:51:0:126,9
17,0,Interval,0,0,0,0,15:51:0:156,0,0,0,0,15:51:3:189,None
17,0,Encode,0,0,0,0,15:51:3:192,0,0,0,0,15:51:8:225,None
17,0,Navigate,40.03677,10,0,2.5,15:51:8:225,0,32.70005,11.63516,7.336716,15:51:11:225,Hit
17,0,Correction,0,0,0,0,15:51:11:225,0,0,0,0,15:51:15:225,10
18,1,Interval,0,0,0,0,15:51:15:256,0,0,0,0,15:51:18:259,None
18,1,Encode,0,0,0,0,15:51:18:263,0,0,0,0,15:51:23:276,None
18,1,Navigate,30.03653,10,80,2.5,15:51:23:276,80,41.30008,14.43666,-11.26356,15:51:27:126,Miss
18,1,Correction,0,0,0,0,15:51:27:126,0,0,0,0,15:51:31:125,10
19,0,Interval,0,0,0,0,15:51:31:156,0,0,0,0,15:51:34:188,None
19,0,Encode,0,0,0,0,15:51:34:191,0,0,0,0,15:51:39:207,None
19,0,Navigate,42.03479,5,0,2.5,15:51:39:207,0,17.90003,25.76892,24.13475,15:51:42:275,Miss
19,0,Correction,0,0,0,0,15:51:42:275,0,0,0,0,15:51:46:273,10
20,1,Interval,0,0,0,0,15:51:46:306,0,0,0,0,15:51:49:338,None
20,1,Encode,0,0,0,0,15:51:49:342,0,0,0,0,15:51:54:358,None
20,1,Navigate,64.03476,5,80,2.5,15:51:54:358,80,28.80007,36.37354,35.23469,15:51:59:592,Miss
20,1,Correction,0,0,0,0,15:51:59:592,0,0,0,0,15:52:3:589,10
21,2,Interval,0,0,0,0,15:52:3:622,0,0,0,0,15:52:6:654,None
21,2,Encode,0,0,0,0,15:52:6:657,0,0,0,0,15:52:11:674,None
21,2,Navigate,77.03495,11,80,2.5,15:52:11:674,70,98.64032,23.41672,-21.60537,15:52:20:408,Miss
21,2,Correction,0,0,0,0,15:52:20:408,0,0,0,0,15:52:24:405,10
22,0,Interval,0,0,0,0,15:52:24:439,0,0,0,0,15:52:27:470,None
22,0,Encode,0,0,0,0,15:52:27:473,0,0,0,0,15:52:32:473,None
22,0,Navigate,49.03285,8,0,2.5,15:52:32:473,0,35.93997,15.90524,13.09288,15:52:36:641,Miss
22,0,Correction,0,0,0,0,15:52:36:641,0,0,0,0,15:52:40:640,10
23,2,Interval,0,0,0,0,15:52:40:671,0,0,0,0,15:52:43:703,None
23,2,Encode,0,0,0,0,15:52:43:706,0,0,0,0,15:52:48:739,None
23,2,Navigate,48.03674,3,80,2.5,15:52:48:739,103,63.28062,17.71794,-15.24389,15:53:8:973,Miss
23,2,Correction,0,0,0,0,15:53:8:973,0,0,0,0,15:53:12:971,10
24,1,Interval,0,0,0,0,15:53:13:4,0,0,0,0,15:53:16:36,None
24,1,Encode,0,0,0,0,15:53:16:39,0,0,0,0,15:53:21:55,None
24,1,Navigate,54.03504,3,80,2.5,15:53:21:55,80,44.02018,13.48512,10.01485,15:53:34:857,Miss
24,1,Correction,0,0,0,0,15:53:34:857,0,0,0,0,15:53:38:856,10
25,1,Interval,0,0,0,0,15:53:38:887,0,0,0,0,15:53:41:919,None
25,1,Encode,0,0,0,0,15:53:41:922,0,0,0,0,15:53:46:939,None
25,1,Navigate,73.03483,9,80,2.5,15:53:46:939,80,71.9801,9.091935,1.054726,15:53:54:640,Hit
25,1,Correction,0,0,0,0,15:53:54:640,0,0,0,0,15:53:58:639,11
26,2,Interval,0,0,0,0,15:53:58:671,0,0,0,0,15:54:1:702,None
26,2,Encode,0,0,0,0,15:54:1:705,0,0,0,0,15:54:6:722,None
26,2,Navigate,61.03486,4,80,2.5,15:54:6:722,94,53.46046,11.78654,7.574398,15:54:19:456,Hit
26,2,Correction,0,0,0,0,15:54:19:456,0,0,0,0,15:54:23:455,12
27,2,Interval,0,0,0,0,15:54:23:487,0,0,0,0,15:54:26:518,None
27,2,Encode,0,0,0,0,15:54:26:522,0,0,0,0,15:54:31:538,None
27,2,Navigate,74.03484,5,80,2.5,15:54:31:538,85,4.099998,70.51548,69.93484,15:54:31:838,Miss
