Subject ID: sub25_1 , Experiment Time: 2021-01-12T16:30:14
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,16:30:27:18,0,0,0,0,16:30:29:677,None
1,2,Encode,0,0,0,0,16:30:29:679,0,0,0,0,16:30:34:706,None
1,2,Navigate,31.04,8,80,2.5,16:30:34:706,72,25.05998,10.83081,5.980015,16:30:37:500,Hit
1,2,Correction,0,0,0,0,16:30:37:500,0,0,0,0,16:30:41:506,1
2,1,Interval,0,0,0,0,16:30:41:536,0,0,0,0,16:30:44:551,None
2,1,Encode,0,0,0,0,16:30:44:554,0,0,0,0,16:30:49:571,None
2,1,Navigate,49.03511,6,80,2.5,16:30:49:571,80,45.21998,9.803387,3.815128,16:30:56:671,Hit
2,1,Correction,0,0,0,0,16:30:56:671,0,0,0,0,16:31:0:670,2
3,1,Interval,0,0,0,0,16:31:0:701,0,0,0,0,16:31:3:733,None
3,1,Encode,0,0,0,0,16:31:3:737,0,0,0,0,16:31:8:752,None
3,1,Navigate,70.03487,8,80,2.5,16:31:8:752,80,63.13995,11.36181,6.89492,16:31:16:304,Hit
3,1,Correction,0,0,0,0,16:31:16:304,0,0,0,0,16:31:20:303,3
4,2,Interval,0,0,0,0,16:31:20:334,0,0,0,0,16:31:23:366,None
4,2,Encode,0,0,0,0,16:31:23:369,0,0,0,0,16:31:28:401,None
4,2,Navigate,30.03699,3,80,2.5,16:31:28:402,64,42.94016,15.7493,-12.90317,16:31:41:854,Miss
4,2,Correction,0,0,0,0,16:31:41:854,0,0,0,0,16:31:45:851,3
5,0,Interval,0,0,0,0,16:31:45:884,0,0,0,0,16:31:48:884,None
5,0,Encode,0,0,0,0,16:31:48:888,0,0,0,0,16:31:53:902,None
5,0,Navigate,77.03677,5,0,2.5,16:31:53:902,0,65.09958,14.96816,11.93719,16:32:6:403,Miss
5,0,Correction,0,0,0,0,16:32:6:403,0,0,0,0,16:32:10:404,3
6,2,Interval,0,0,0,0,16:32:10:433,0,0,0,0,16:32:13:466,None
6,2,Encode,0,0,0,0,16:32:13:469,0,0,0,0,16:32:18:502,None
6,2,Navigate,71.03696,8,80,2.5,16:32:18:502,81,63.29995,11.89159,7.737019,16:32:26:70,Hit
6,2,Correction,0,0,0,0,16:32:26:70,0,0,0,0,16:32:30:69,4
7,1,Interval,0,0,0,0,16:32:30:101,0,0,0,0,16:32:33:117,None
7,1,Encode,0,0,0,0,16:32:33:120,0,0,0,0,16:32:38:136,None
7,1,Navigate,39.0367,6,80,2.5,16:32:38:136,80,51.57993,15.4558,-12.54322,16:32:46:302,Miss
7,1,Correction,0,0,0,0,16:32:46:302,0,0,0,0,16:32:50:300,4
8,0,Interval,0,0,0,0,16:32:50:333,0,0,0,0,16:32:53:349,None
8,0,Encode,0,0,0,0,16:32:53:352,0,0,0,0,16:32:58:351,None
8,0,Navigate,64.03487,5,0,2.5,16:32:58:351,0,79.19936,17.64974,-15.16449,16:33:13:683,Miss
8,0,Correction,0,0,0,0,16:33:13:683,0,0,0,0,16:33:17:666,4
9,1,Interval,0,0,0,0,16:33:17:698,0,0,0,0,16:33:20:730,None
9,1,Encode,0,0,0,0,16:33:20:734,0,0,0,0,16:33:25:752,None
9,1,Navigate,79.03497,9,80,2.5,16:33:25:752,80,77.02011,9.252593,2.014854,16:33:34:4,Hit
9,1,Correction,0,0,0,0,16:33:34:4,0,0,0,0,16:33:37:971,5
10,1,Interval,0,0,0,0,16:33:38:1,0,0,0,0,16:33:41:0,None
10,1,Encode,0,0,0,0,16:33:41:3,0,0,0,0,16:33:46:32,None
10,1,Navigate,43.03685,3,80,2.5,16:33:46:32,80,42.16014,9.072897,0.876709,16:33:59:218,Hit
10,1,Correction,0,0,0,0,16:33:59:218,0,0,0,0,16:34:3:217,6
11,1,Interval,0,0,0,0,16:34:3:248,0,0,0,0,16:34:6:264,None
11,1,Encode,0,0,0,0,16:34:6:267,0,0,0,0,16:34:11:284,None
11,1,Navigate,73.0369,6,80,2.5,16:34:11:284,80,65.13984,11.99635,7.897057,16:34:21:718,Hit
11,1,Correction,0,0,0,0,16:34:21:718,0,0,0,0,16:34:25:716,7
12,0,Interval,0,0,0,0,16:34:25:747,0,0,0,0,16:34:28:748,None
12,0,Encode,0,0,0,0,16:34:28:751,0,0,0,0,16:34:33:766,None
12,0,Navigate,33.03677,11,0,2.5,16:34:33:766,0,39.9,11.34256,-6.863224,16:34:37:133,Hit
12,0,Correction,0,0,0,0,16:34:37:133,0,0,0,0,16:34:41:133,8
13,2,Interval,0,0,0,0,16:34:41:164,0,0,0,0,16:34:44:195,None
13,2,Encode,0,0,0,0,16:34:44:199,0,0,0,0,16:34:49:232,None
13,2,Navigate,68.03688,10,80,2.5,16:34:49:232,109,66.70013,9.128845,1.336754,16:34:55:617,Hit
13,2,Correction,0,0,0,0,16:34:55:617,0,0,0,0,16:34:59:616,9
14,0,Interval,0,0,0,0,16:34:59:647,0,0,0,0,16:35:2:647,None
14,0,Encode,0,0,0,0,16:35:2:650,0,0,0,0,16:35:7:666,None
14,0,Navigate,31.0368,6,0,2.5,16:35:7:666,0,63.69982,33.88837,-32.66301,16:35:17:849,Miss
14,0,Correction,0,0,0,0,16:35:17:849,0,0,0,0,16:35:21:846,9
15,0,Interval,0,0,0,0,16:35:21:879,0,0,0,0,16:35:24:879,None
15,0,Encode,0,0,0,0,16:35:24:882,0,0,0,0,16:35:29:898,None
15,0,Navigate,34.03687,8,0,2.5,16:35:29:900,0,61.21995,28.64384,-27.18308,16:35:37:232,Miss
15,0,Correction,0,0,0,0,16:35:37:233,0,0,0,0,16:35:41:229,9
16,0,Interval,0,0,0,0,16:35:41:263,0,0,0,0,16:35:44:279,None
16,0,Encode,0,0,0,0,16:35:44:282,0,0,0,0,16:35:49:283,None
16,0,Navigate,44.03481,10,0,2.5,16:35:49:283,0,58.70015,17.22276,-14.66534,16:35:54:883,Miss
16,0,Correction,0,0,0,0,16:35:54:883,0,0,0,0,16:35:58:880,9
17,2,Interval,0,0,0,0,16:35:58:912,0,0,0,0,16:36:1:912,None
17,2,Encode,0,0,0,0,16:36:1:915,0,0,0,0,16:36:6:932,None
17,2,Navigate,61.03679,11,80,2.5,16:36:6:932,107,75.76019,17.27217,-14.7234,16:36:13:582,Miss
17,2,Correction,0,0,0,0,16:36:13:582,0,0,0,0,16:36:17:579,9
18,2,Interval,0,0,0,0,16:36:17:613,0,0,0,0,16:36:20:628,None
18,2,Encode,0,0,0,0,16:36:20:632,0,0,0,0,16:36:25:648,None
18,2,Navigate,37.03682,10,80,2.5,16:36:25:648,117,45.5001,12.37643,-8.46328,16:36:29:933,Hit
18,2,Correction,0,0,0,0,16:36:29:933,0,0,0,0,16:36:33:931,10
19,2,Interval,0,0,0,0,16:36:33:961,0,0,0,0,16:36:36:972,None
19,2,Encode,0,0,0,0,16:36:36:975,0,0,0,0,16:36:41:981,None
19,2,Navigate,42.03569,11,80,2.5,16:36:41:981,109,50.24006,12.20087,-8.204369,16:36:46:316,Hit
19,2,Correction,0,0,0,0,16:36:46:316,0,0,0,0,16:36:50:281,11
20,0,Interval,0,0,0,0,16:36:50:312,0,0,0,0,16:36:53:323,None
20,0,Encode,0,0,0,0,16:36:53:324,0,0,0,0,16:36:58:330,None
20,0,Navigate,45.03534,5,0,2.5,16:36:58:330,0,70.2995,26.82962,-25.26416,16:37:11:881,Miss
20,0,Correction,0,0,0,0,16:37:11:881,0,0,0,0,16:37:15:878,11
21,1,Interval,0,0,0,0,16:37:15:911,0,0,0,0,16:37:18:926,None
21,1,Encode,0,0,0,0,16:37:18:929,0,0,0,0,16:37:23:946,None
21,1,Navigate,48.03481,5,80,2.5,16:37:23:946,80,45.49988,9.379603,2.534927,16:37:32:514,Hit
21,1,Correction,0,0,0,0,16:37:32:514,0,0,0,0,16:37:36:480,12
22,1,Interval,0,0,0,0,16:37:36:512,0,0,0,0,16:37:39:528,None
22,1,Encode,0,0,0,0,16:37:39:531,0,0,0,0,16:37:44:548,None
22,1,Navigate,46.03678,3,80,2.5,16:37:44:548,80,49.0003,9.504292,-2.96352,16:38:0:30,Hit
22,1,Correction,0,0,0,0,16:38:0:30,0,0,0,0,16:38:4:12,13
23,1,Interval,0,0,0,0,16:38:4:43,0,0,0,0,16:38:7:43,None
23,1,Encode,0,0,0,0,16:38:7:46,0,0,0,0,16:38:12:62,None
23,1,Navigate,51.03681,10,80,2.5,16:38:12:62,80,52.50013,9.148223,-1.463314,16:38:17:47,Hit
23,1,Correction,0,0,0,0,16:38:17:48,0,0,0,0,16:38:21:14,14
24,0,Interval,0,0,0,0,16:38:21:43,0,0,0,0,16:38:24:42,None
24,0,Encode,0,0,0,0,16:38:24:46,0,0,0,0,16:38:29:61,None
24,0,Navigate,54.03675,4,0,2.5,16:38:29:61,0,62.98068,12.70995,-8.943928,16:38:44:163,Hit
24,0,Correction,0,0,0,0,16:38:44:163,0,0,0,0,16:38:48:161,15
25,2,Interval,0,0,0,0,16:38:48:192,0,0,0,0,16:38:51:209,None
25,2,Encode,0,0,0,0,16:38:51:212,0,0,0,0,16:38:56:227,None
25,2,Navigate,74.03678,11,80,2.5,16:38:56:228,110,82.36023,12.28125,-8.323448,16:39:3:463,Hit
25,2,Correction,0,0,0,0,16:39:3:463,0,0,0,0,16:39:7:428,16
26,0,Interval,0,0,0,0,16:39:7:458,0,0,0,0,16:39:10:459,None
26,0,Encode,0,0,0,0,16:39:10:462,0,0,0,0,16:39:15:477,None
26,0,Navigate,66.03687,4,0,2.5,16:39:15:477,0,58.42058,11.8134,7.616295,16:39:29:446,Hit
26,0,Correction,0,0,0,0,16:39:29:446,0,0,0,0,16:39:33:427,17
27,0,Interval,0,0,0,0,16:39:33:460,0,0,0,0,16:39:36:491,None
27,0,Encode,0,0,0,0,16:39:36:494,0,0,0,0,16:39:41:526,None
27,0,Navigate,51.03678,3,0,2.5,16:39:41:526,0,50.50033,9.046405,0.5364456,16:39:57:495,Hit
27,0,Correction,0,0,0,0,16:39:57:495,0,0,0,0,16:40:1:477,18
28,2,Interval,0,0,0,0,16:40:1:509,0,0,0,0,16:40:4:508,None
28,2,Encode,0,0,0,0,16:40:4:511,0,0,0,0,16:40:9:528,None
28,2,Navigate,51.03684,3,80,2.5,16:40:9:528,73,45.58022,10.55103,5.456619,16:40:23:862,Hit
28,2,Correction,0,0,0,0,16:40:23:862,0,0,0,0,16:40:27:860,19
29,1,Interval,0,0,0,0,16:40:27:892,0,0,0,0,16:40:30:907,None
29,1,Encode,0,0,0,0,16:40:30:911,0,0,0,0,16:40:35:927,None
