Subject ID: sub13_1 , Experiment Time: 2020-12-22T17:07:45
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,17:7:57:339,0,0,0,0,17:7:59:880,None
1,0,Encode,0,0,0,0,17:7:59:882,0,0,0,0,17:8:4:892,None
1,0,Navigate,66.03738,4,0,2.5,17:8:4:895,0,35.70006,31.65284,30.33733,17:8:13:172,Miss
1,0,Correction,0,0,0,0,17:8:13:172,0,0,0,0,17:8:17:167,0
2,0,Interval,0,0,0,0,17:8:17:201,0,0,0,0,17:8:20:217,None
2,0,Encode,0,0,0,0,17:8:20:221,0,0,0,0,17:8:25:234,None
2,0,Navigate,51.03653,4,0,2.5,17:8:25:235,0,35.62006,17.86665,15.41647,17:8:33:502,Miss
2,0,Correction,0,0,0,0,17:8:33:502,0,0,0,0,17:8:37:499,0
3,2,Interval,0,0,0,0,17:8:37:534,0,0,0,0,17:8:40:564,None
3,2,Encode,0,0,0,0,17:8:40:568,0,0,0,0,17:8:45:599,None
3,2,Navigate,51.03677,3,80,2.5,17:8:45:599,74,36.64001,16.99458,14.39676,17:8:56:935,Miss
3,2,Correction,0,0,0,0,17:8:56:935,0,0,0,0,17:9:0:932,0
4,1,Interval,0,0,0,0,17:9:0:965,0,0,0,0,17:9:3:998,None
4,1,Encode,0,0,0,0,17:9:4:0,0,0,0,0,17:9:9:17,None
4,1,Navigate,79.03475,6,80,2.5,17:9:9:17,80,45.45998,34.76803,33.57477,17:9:16:169,Miss
4,1,Correction,0,0,0,0,17:9:16:169,0,0,0,0,17:9:20:164,0
5,0,Interval,0,0,0,0,17:9:20:198,0,0,0,0,17:9:23:199,None
5,0,Encode,0,0,0,0,17:9:23:204,0,0,0,0,17:9:28:217,None
5,0,Navigate,43.03662,11,0,2.5,17:9:28:217,0,40.56,9.363914,2.476616,17:9:31:651,Hit
5,0,Correction,0,0,0,0,17:9:31:651,0,0,0,0,17:9:35:633,1
6,1,Interval,0,0,0,0,17:9:35:665,0,0,0,0,17:9:38:696,None
6,1,Encode,0,0,0,0,17:9:38:699,0,0,0,0,17:9:43:715,None
6,1,Navigate,68.03493,8,80,2.5,17:9:43:716,80,63.93995,9.915647,4.09499,17:9:51:375,Hit
6,1,Correction,0,0,0,0,17:9:51:375,0,0,0,0,17:9:55:383,2
7,1,Interval,0,0,0,0,17:9:55:415,0,0,0,0,17:9:58:429,None
7,1,Encode,0,0,0,0,17:9:58:433,0,0,0,0,17:10:3:448,None
7,1,Navigate,73.0348,3,80,2.5,17:10:3:449,80,69.52042,9.690308,3.514381,17:10:25:785,Hit
7,1,Correction,0,0,0,0,17:10:25:785,0,0,0,0,17:10:29:783,3
8,1,Interval,0,0,0,0,17:10:29:815,0,0,0,0,17:10:32:831,None
8,1,Encode,0,0,0,0,17:10:32:834,0,0,0,0,17:10:37:832,None
8,1,Navigate,70.03288,11,80,2.5,17:10:37:833,80,66.52014,9.689788,3.512733,17:10:43:649,Hit
8,1,Correction,0,0,0,0,17:10:43:649,0,0,0,0,17:10:47:616,4
9,1,Interval,0,0,0,0,17:10:47:647,0,0,0,0,17:10:50:662,None
9,1,Encode,0,0,0,0,17:10:50:665,0,0,0,0,17:10:55:665,None
9,1,Navigate,49.03276,6,80,2.5,17:10:55:665,80,48.09996,9.078709,0.9328041,17:11:3:249,Hit
9,1,Correction,0,0,0,0,17:11:3:250,0,0,0,0,17:11:7:232,5
10,2,Interval,0,0,0,0,17:11:7:262,0,0,0,0,17:11:10:295,None
10,2,Encode,0,0,0,0,17:11:10:298,0,0,0,0,17:11:15:314,None
10,2,Navigate,31.0348,5,80,2.5,17:11:15:314,53,30.60008,9.04103,0.4347229,17:11:20:918,Hit
10,2,Correction,0,0,0,0,17:11:20:918,0,0,0,0,17:11:24:882,6
11,2,Interval,0,0,0,0,17:11:24:913,0,0,0,0,17:11:27:927,None
11,2,Encode,0,0,0,0,17:11:27:931,0,0,0,0,17:11:32:947,None
11,2,Navigate,54.03496,5,80,2.5,17:11:32:947,82,53.09976,9.078883,0.9351997,17:11:43:50,Hit
11,2,Correction,0,0,0,0,17:11:43:50,0,0,0,0,17:11:47:48,7
12,2,Interval,0,0,0,0,17:11:47:79,0,0,0,0,17:11:50:94,None
12,2,Encode,0,0,0,0,17:11:50:97,0,0,0,0,17:11:55:114,None
12,2,Navigate,45.03502,3,80,2.5,17:11:55:114,44,36.34001,12.53611,8.695015,17:12:6:383,Hit
12,2,Correction,0,0,0,0,17:12:6:383,0,0,0,0,17:12:10:381,8
13,0,Interval,0,0,0,0,17:12:10:412,0,0,0,0,17:12:13:428,None
13,0,Encode,0,0,0,0,17:12:13:430,0,0,0,0,17:12:18:446,None
