Subject ID: sub26_3 , Experiment Time: 2021-01-14T15:35:25
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,15:35:42:471,0,0,0,0,15:35:45:130,None
1,0,Encode,0,0,0,0,15:35:45:132,0,0,0,0,15:35:50:148,None
1,0,Navigate,71.03764,4,0,2.5,15:35:50:150,0,45.30028,27.27562,25.73736,15:36:0:829,Miss
1,0,Correction,0,0,0,0,15:36:0:829,0,0,0,0,15:36:4:825,0
2,0,Interval,0,0,0,0,15:36:4:857,0,0,0,0,15:36:7:857,None
2,0,Encode,0,0,0,0,15:36:7:860,0,0,0,0,15:36:12:876,None
2,0,Navigate,31.03682,8,0,2.5,15:36:12:876,0,26.01998,10.33044,5.016838,15:36:15:810,Hit
2,0,Correction,0,0,0,0,15:36:15:811,0,0,0,0,15:36:19:776,1
3,2,Interval,0,0,0,0,15:36:19:807,0,0,0,0,15:36:22:807,None
3,2,Encode,0,0,0,0,15:36:22:810,0,0,0,0,15:36:27:811,None
3,2,Navigate,48.03492,5,80,2.5,15:36:27:811,91,39.49997,12.4256,8.534946,15:36:35:194,Hit
3,2,Correction,0,0,0,0,15:36:35:194,0,0,0,0,15:36:39:192,2
4,0,Interval,0,0,0,0,15:36:39:224,0,0,0,0,15:36:42:224,None
4,0,Encode,0,0,0,0,15:36:42:226,0,0,0,0,15:36:47:243,None
4,0,Navigate,51.03677,9,0,2.5,15:36:47:243,0,44.08006,11.39935,6.956715,15:36:51:844,Hit
4,0,Correction,0,0,0,0,15:36:51:844,0,0,0,0,15:36:55:810,3
5,2,Interval,0,0,0,0,15:36:55:841,0,0,0,0,15:36:58:841,None
5,2,Encode,0,0,0,0,15:36:58:844,0,0,0,0,15:37:3:858,None
5,2,Navigate,73.03667,6,80,2.5,15:37:3:859,109,60.09985,15.7769,12.93682,15:37:13:443,Miss
5,2,Correction,0,0,0,0,15:37:13:443,0,0,0,0,15:37:17:440,3
6,0,Interval,0,0,0,0,15:37:17:473,0,0,0,0,15:37:20:473,None
6,0,Encode,0,0,0,0,15:37:20:476,0,0,0,0,15:37:25:491,None
6,0,Navigate,30.03673,11,0,2.5,15:37:25:491,0,29.77996,9.034101,0.2567635,15:37:27:960,Hit
6,0,Correction,0,0,0,0,15:37:27:960,0,0,0,0,15:37:31:958,4
7,0,Interval,0,0,0,0,15:37:31:989,0,0,0,0,15:37:35:6,None
7,0,Encode,0,0,0,0,15:37:35:9,0,0,0,0,15:37:40:24,None
7,0,Navigate,34.03677,9,0,2.5,15:37:40:24,0,31.84004,9.293829,2.196737,15:37:43:259,Hit
7,0,Correction,0,0,0,0,15:37:43:259,0,0,0,0,15:37:47:258,5
