Subject ID: sub06_2 , Experiment Time: 2020-12-17T13:24:16
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,13:24:33:16,0,0,0,0,13:24:35:673,None
1,0,Encode,0,0,0,0,13:24:35:675,0,0,0,0,13:24:40:715,None
1,0,Navigate,73.04008,8,0,2.5,13:24:40:716,0,53.53996,21.48956,19.50013,13:24:47:45,Miss
1,0,Correction,0,0,0,0,13:24:47:45,0,0,0,0,13:24:51:42,0
2,0,Interval,0,0,0,0,13:24:51:73,0,0,0,0,13:24:54:106,None
2,0,Encode,0,0,0,0,13:24:54:110,0,0,0,0,13:24:59:141,None
2,0,Navigate,77.0368,4,0,2.5,13:24:59:141,0,58.74059,20.40344,18.29621,13:25:13:177,Miss
2,0,Correction,0,0,0,0,13:25:13:177,0,0,0,0,13:25:17:174,0
3,1,Interval,0,0,0,0,13:25:17:206,0,0,0,0,13:25:20:206,None
3,1,Encode,0,0,0,0,13:25:20:209,0,0,0,0,13:25:25:225,None
3,1,Navigate,44.03688,9,80,2.5,13:25:25:225,80,33.64004,13.77112,10.39684,13:25:28:660,Miss
3,1,Correction,0,0,0,0,13:25:28:660,0,0,0,0,13:25:32:658,0
4,2,Interval,0,0,0,0,13:25:32:689,0,0,0,0,13:25:35:722,None
4,2,Encode,0,0,0,0,13:25:35:725,0,0,0,0,13:25:40:742,None
4,2,Navigate,31.03481,10,80,2.5,13:25:40:742,114,42.70009,14.75228,-11.66528,13:25:44:743,Miss
4,2,Correction,0,0,0,0,13:25:44:743,0,0,0,0,13:25:48:741,0
5,1,Interval,0,0,0,0,13:25:48:773,0,0,0,0,13:25:51:772,None
5,1,Encode,0,0,0,0,13:25:51:775,0,0,0,0,13:25:56:791,None
5,1,Navigate,33.03687,10,80,2.5,13:25:56:791,80,37.70007,10.16341,-4.663204,13:26:0:293,Hit
5,1,Correction,0,0,0,0,13:26:0:293,0,0,0,0,13:26:4:291,1
