Subject ID: sub03_3 , Experiment Time: 2020-12-07T13:48:43
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,13:49:35:575,0,0,0,0,13:49:38:228,None
1,0,Encode,0,0,0,0,13:49:38:230,0,0,0,0,13:49:43:244,None
1,0,Navigate,42.03802,6,0,2.5,13:49:43:245,0,28.78008,16.04122,13.25794,13:49:47:610,Miss
1,0,Correction,0,0,0,0,13:49:47:611,0,0,0,0,13:49:51:605,0
2,2,Interval,0,0,0,0,13:49:51:612,0,0,0,0,13:49:54:621,None
2,2,Encode,0,0,0,0,13:49:54:625,0,0,0,0,13:49:59:640,None
2,2,Navigate,74.03664,9,80,2.5,13:49:59:641,92,73.96011,9.030794,0.07653046,13:50:7:563,Hit
2,2,Correction,0,0,0,0,13:50:7:563,0,0,0,0,13:50:11:558,1
3,0,Interval,0,0,0,0,13:50:11:588,0,0,0,0,13:50:14:620,None
3,0,Encode,0,0,0,0,13:50:14:624,0,0,0,0,13:50:19:655,None
3,0,Navigate,79.03674,11,0,2.5,13:50:19:655,0,91.16028,15.11719,-12.12354,13:50:27:675,Miss
3,0,Correction,0,0,0,0,13:50:27:675,0,0,0,0,13:50:31:672,1
4,1,Interval,0,0,0,0,13:50:31:705,0,0,0,0,13:50:34:708,None
4,1,Encode,0,0,0,0,13:50:34:711,0,0,0,0,13:50:39:724,None
4,1,Navigate,70.0365,11,80,2.5,13:50:39:724,80,68.50015,9.160249,1.536346,13:50:45:708,Hit
4,1,Correction,0,0,0,0,13:50:45:708,0,0,0,0,13:50:49:707,2
5,0,Interval,0,0,0,0,13:50:49:738,0,0,0,0,13:50:52:737,None
5,0,Encode,0,0,0,0,13:50:52:742,0,0,0,0,13:50:57:756,None
5,0,Navigate,40.03694,10,0,2.5,13:50:57:756,0,41.70008,9.182359,-1.663143,13:51:1:658,Hit
5,0,Correction,0,0,0,0,13:51:1:658,0,0,0,0,13:51:5:623,3
6,0,Interval,0,0,0,0,13:51:5:654,0,0,0,0,13:51:8:657,None
6,0,Encode,0,0,0,0,13:51:8:658,0,0,0,0,13:51:13:688,None
6,0,Navigate,31.0362,8,0,2.5,13:51:13:688,0,26.17998,10.25341,4.85622,13:51:16:623,Hit
6,0,Correction,0,0,0,0,13:51:16:623,0,0,0,0,13:51:20:623,4
7,2,Interval,0,0,0,0,13:51:20:653,0,0,0,0,13:51:23:685,None
7,2,Encode,0,0,0,0,13:51:23:689,0,0,0,0,13:51:28:721,None
7,2,Navigate,39.03679,5,80,2.5,13:51:28:721,42,34.90004,9.93287,4.136745,13:51:35:157,Hit
7,2,Correction,0,0,0,0,13:51:35:157,0,0,0,0,13:51:39:155,5
8,2,Interval,0,0,0,0,13:51:39:186,0,0,0,0,13:51:42:187,None
8,2,Encode,0,0,0,0,13:51:42:191,0,0,0,0,13:51:47:206,None
8,2,Navigate,43.03486,4,80,2.5,13:51:47:206,64,41.06018,9.243938,1.974678,13:51:56:839,Hit
8,2,Correction,0,0,0,0,13:51:56:839,0,0,0,0,13:52:0:839,6
9,1,Interval,0,0,0,0,13:52:0:870,0,0,0,0,13:52:3:902,None
9,1,Encode,0,0,0,0,13:52:3:905,0,0,0,0,13:52:8:922,None
9,1,Navigate,30.03484,5,80,2.5,13:52:8:922,80,25.80006,9.974162,4.234779,13:52:13:556,Hit
9,1,Correction,0,0,0,0,13:52:13:556,0,0,0,0,13:52:17:522,7
10,0,Interval,0,0,0,0,13:52:17:552,0,0,0,0,13:52:20:585,None
10,0,Encode,0,0,0,0,13:52:20:588,0,0,0,0,13:52:25:620,None
10,0,Navigate,34.03678,3,0,2.5,13:52:25:620,0,31.47991,9.385462,2.55687,13:52:35:256,Hit
