Subject ID: sub04_2 , Experiment Time: 2020-12-17T09:27:59
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,9:28:16:699,0,0,0,0,9:28:19:358,None
1,1,Encode,0,0,0,0,9:28:19:360,0,0,0,0,9:28:24:386,None
1,1,Navigate,44.03886,6,80,2.5,9:28:24:388,80,34.90007,12.84774,9.138786,9:28:29:771,Hit
1,1,Correction,0,0,0,0,9:28:29:771,0,0,0,0,9:28:33:768,1
2,2,Interval,0,0,0,0,9:28:33:799,0,0,0,0,9:28:36:832,None
2,2,Encode,0,0,0,0,9:28:36:835,0,0,0,0,9:28:41:851,None
2,2,Navigate,31.0348,3,80,2.5,9:28:41:851,115,34.47997,9.665395,-3.445166,9:28:52:486,Hit
2,2,Correction,0,0,0,0,9:28:52:486,0,0,0,0,9:28:56:451,2
3,0,Interval,0,0,0,0,9:28:56:482,0,0,0,0,9:28:59:483,None
3,0,Encode,0,0,0,0,9:28:59:488,0,0,0,0,9:29:4:501,None
3,0,Navigate,57.03656,3,0,2.5,9:29:4:501,0,53.74041,9.613213,3.29615,9:29:21:567,Hit
3,0,Correction,0,0,0,0,9:29:21:567,0,0,0,0,9:29:25:567,3
4,2,Interval,0,0,0,0,9:29:25:598,0,0,0,0,9:29:28:631,None
4,2,Encode,0,0,0,0,9:29:28:633,0,0,0,0,9:29:33:649,None
4,2,Navigate,51.03482,8,80,2.5,9:29:33:650,49,55.29995,9.987096,-4.265137,9:29:40:218,Hit
4,2,Correction,0,0,0,0,9:29:40:218,0,0,0,0,9:29:44:217,4
5,0,Interval,0,0,0,0,9:29:44:248,0,0,0,0,9:29:47:280,None
5,0,Encode,0,0,0,0,9:29:47:284,0,0,0,0,9:29:52:316,None
5,0,Navigate,43.03677,5,0,2.5,9:29:52:316,0,51.29979,12.24037,-8.26302,9:30:2:50,Hit
5,0,Correction,0,0,0,0,9:30:2:50,0,0,0,0,9:30:6:50,5
6,2,Interval,0,0,0,0,9:30:6:81,0,0,0,0,9:30:9:113,None
6,2,Encode,0,0,0,0,9:30:9:116,0,0,0,0,9:30:14:132,None
6,2,Navigate,30.03488,8,80,2.5,9:30:14:132,41,35.29997,10.45331,-5.265091,9:30:18:201,Hit
6,2,Correction,0,0,0,0,9:30:18:201,0,0,0,0,9:30:22:200,6
7,1,Interval,0,0,0,0,9:30:22:231,0,0,0,0,9:30:25:263,None
7,1,Encode,0,0,0,0,9:30:25:266,0,0,0,0,9:30:30:282,None
