Subject ID: sub07_1 , Experiment Time: 2020-12-18T12:51:03
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,12:51:24:337,0,0,0,0,12:51:26:954,None
1,2,Encode,0,0,0,0,12:51:26:956,0,0,0,0,12:51:31:980,None
1,2,Navigate,74.04111,3,80,2.5,12:51:31:980,104,58.96053,17.5775,15.08058,12:51:50:780,Miss
1,2,Correction,0,0,0,0,12:51:50:781,0,0,0,0,12:51:54:775,0
2,0,Interval,0,0,0,0,12:51:54:807,0,0,0,0,12:51:57:840,None
2,0,Encode,0,0,0,0,12:51:57:844,0,0,0,0,12:52:2:876,None
2,0,Navigate,51.03679,8,0,2.5,12:52:2:876,0,71.78012,22.62377,-20.74333,12:52:11:510,Miss
2,0,Correction,0,0,0,0,12:52:11:510,0,0,0,0,12:52:15:507,0
3,2,Interval,0,0,0,0,12:52:15:540,0,0,0,0,12:52:18:573,None
3,2,Encode,0,0,0,0,12:52:18:576,0,0,0,0,12:52:23:592,None
3,2,Navigate,70.0349,10,80,2.5,12:52:23:592,108,96.49967,27.96311,-26.46478,12:52:32:961,Miss
3,2,Correction,0,0,0,0,12:52:32:961,0,0,0,0,12:52:36:958,0
4,2,Interval,0,0,0,0,12:52:36:990,0,0,0,0,12:52:39:990,None
4,2,Encode,0,0,0,0,12:52:39:993,0,0,0,0,12:52:45:9,None
4,2,Navigate,42.03471,8,80,2.5,12:52:45:9,63,59.61995,19.76845,-17.58524,12:52:52:143,Miss
4,2,Correction,0,0,0,0,12:52:52:143,0,0,0,0,12:52:56:140,0
5,1,Interval,0,0,0,0,12:52:56:173,0,0,0,0,12:52:59:205,None
5,1,Encode,0,0,0,0,12:52:59:209,0,0,0,0,12:53:4:225,None
5,1,Navigate,54.03484,11,80,2.5,12:53:4:225,80,45.40003,12.49442,8.634811,12:53:8:92,Hit
5,1,Correction,0,0,0,0,12:53:8:92,0,0,0,0,12:53:12:92,1
6,2,Interval,0,0,0,0,12:53:12:122,0,0,0,0,12:53:15:155,None
6,2,Encode,0,0,0,0,12:53:15:158,0,0,0,0,12:53:20:175,None
6,2,Navigate,30.03488,3,80,2.5,12:53:20:175,111,26.97995,9.53329,3.054926,12:53:28:326,Hit
6,2,Correction,0,0,0,0,12:53:28:326,0,0,0,0,12:53:32:325,2
7,1,Interval,0,0,0,0,12:53:32:356,0,0,0,0,12:53:35:371,None
7,1,Encode,0,0,0,0,12:53:35:374,0,0,0,0,12:53:40:407,None
7,1,Navigate,45.03677,3,80,2.5,12:53:40:407,80,38.02005,11.43607,7.01672,12:53:52:209,Hit
7,1,Correction,0,0,0,0,12:53:52:209,0,0,0,0,12:53:56:175,3
8,2,Interval,0,0,0,0,12:53:56:205,0,0,0,0,12:53:59:208,None
8,2,Encode,0,0,0,0,12:53:59:212,0,0,0,0,12:54:4:225,None
8,2,Navigate,66.03433,6,80,2.5,12:54:4:225,47,68.97993,9.498837,-2.945595,12:54:15:292,Hit
8,2,Correction,0,0,0,0,12:54:15:292,0,0,0,0,12:54:19:257,4
9,1,Interval,0,0,0,0,12:54:19:288,0,0,0,0,12:54:22:290,None
9,1,Encode,0,0,0,0,12:54:22:294,0,0,0,0,12:54:27:323,None
9,1,Navigate,44.0365,6,80,2.5,12:54:27:323,80,41.14002,9.48365,2.896484,12:54:33:725,Hit
9,1,Correction,0,0,0,0,12:54:33:725,0,0,0,0,12:54:37:691,5
10,0,Interval,0,0,0,0,12:54:37:722,0,0,0,0,12:54:40:754,None
10,0,Encode,0,0,0,0,12:54:40:757,0,0,0,0,12:54:45:773,None
10,0,Navigate,51.03687,10,0,2.5,12:54:45:773,0,62.70016,14.75064,-11.66329,12:54:51:774,Miss
10,0,Correction,0,0,0,0,12:54:51:774,0,0,0,0,12:54:55:756,5
11,1,Interval,0,0,0,0,12:54:55:788,0,0,0,0,12:54:58:789,None
11,1,Encode,0,0,0,0,12:54:58:794,0,0,0,0,12:55:3:822,None
11,1,Navigate,37.03644,5,80,2.5,12:55:3:822,80,35.50003,9.160275,1.536407,12:55:10:390,Hit
11,1,Correction,0,0,0,0,12:55:10:390,0,0,0,0,12:55:14:390,6
12,2,Interval,0,0,0,0,12:55:14:421,0,0,0,0,12:55:17:420,None
12,2,Encode,0,0,0,0,12:55:17:424,0,0,0,0,12:55:22:438,None
12,2,Navigate,71.03651,6,80,2.5,12:55:22:438,103,73.54003,9.371078,-2.503525,12:55:34:258,Hit
12,2,Correction,0,0,0,0,12:55:34:258,0,0,0,0,12:55:38:256,7
13,0,Interval,0,0,0,0,12:55:38:287,0,0,0,0,12:55:41:319,None
13,0,Encode,0,0,0,0,12:55:41:322,0,0,0,0,12:55:46:354,None
13,0,Navigate,40.03677,11,0,2.5,12:55:46:354,0,42.54001,9.370985,-2.503246,12:55:49:956,Hit
13,0,Correction,0,0,0,0,12:55:49:956,0,0,0,0,12:55:53:956,8
14,1,Interval,0,0,0,0,12:55:53:987,0,0,0,0,12:55:57:18,None
14,1,Encode,0,0,0,0,12:55:57:22,0,0,0,0,12:56:2:38,None
14,1,Navigate,39.03487,8,80,2.5,12:56:2:38,80,38.01997,9.087409,1.014904,12:56:6:472,Hit
14,1,Correction,0,0,0,0,12:56:6:472,0,0,0,0,12:56:10:438,9
15,0,Interval,0,0,0,0,12:56:10:470,0,0,0,0,12:56:13:502,None
15,0,Encode,0,0,0,0,12:56:13:505,0,0,0,0,12:56:18:537,None
15,0,Navigate,68.03664,8,0,2.5,12:56:18:537,0,94.02063,27.50849,-25.98399,12:56:29:940,Miss
15,0,Correction,0,0,0,0,12:56:29:940,0,0,0,0,12:56:33:937,9
16,2,Interval,0,0,0,0,12:56:33:969,0,0,0,0,12:56:37:2,None
16,2,Encode,0,0,0,0,12:56:37:5,0,0,0,0,12:56:42:20,None
16,2,Navigate,51.03482,5,80,2.5,12:56:42:20,116,52.09978,9.093135,-1.064953,12:56:51:924,Hit
16,2,Correction,0,0,0,0,12:56:51:924,0,0,0,0,12:56:55:921,10
17,0,Interval,0,0,0,0,12:56:55:952,0,0,0,0,12:56:58:986,None
17,0,Encode,0,0,0,0,12:56:58:989,0,0,0,0,12:57:4:3,None
17,0,Navigate,73.03465,4,0,2.5,12:57:4:3,0,55.78052,19.47452,17.25414,12:57:17:306,Miss
17,0,Correction,0,0,0,0,12:57:17:306,0,0,0,0,12:57:21:303,10
18,2,Interval,0,0,0,0,12:57:21:335,0,0,0,0,12:57:24:368,None
18,2,Encode,0,0,0,0,12:57:24:371,0,0,0,0,12:57:29:386,None
18,2,Navigate,79.03481,11,80,2.5,12:57:29:386,68,100.4003,23.19562,-21.36552,12:57:38:255,Miss
18,2,Correction,0,0,0,0,12:57:38:255,0,0,0,0,12:57:42:253,10
19,1,Interval,0,0,0,0,12:57:42:285,0,0,0,0,12:57:45:304,None
19,1,Encode,0,0,0,0,12:57:45:306,0,0,0,0,12:57:50:320,None
19,1,Navigate,77.03661,3,80,2.5,12:57:50:320,80,69.28043,11.9041,7.756187,12:58:12:573,Hit
19,1,Correction,0,0,0,0,12:58:12:573,0,0,0,0,12:58:16:570,11
20,0,Interval,0,0,0,0,12:58:16:601,0,0,0,0,12:58:19:616,None
20,0,Encode,0,0,0,0,12:58:19:620,0,0,0,0,12:58:24:634,None
20,0,Navigate,31.03508,8,0,2.5,12:58:24:634,0,40.89997,13.37411,-9.864889,12:58:29:420,Hit
20,0,Correction,0,0,0,0,12:58:29:420,0,0,0,0,12:58:33:387,12
21,0,Interval,0,0,0,0,12:58:33:418,0,0,0,0,12:58:36:434,None
21,0,Encode,0,0,0,0,12:58:36:437,0,0,0,0,12:58:41:468,None
21,0,Navigate,48.03656,10,0,2.5,12:58:41:468,0,62.30016,16.88193,-14.2636,12:58:47:404,Miss
21,0,Correction,0,0,0,0,12:58:47:404,0,0,0,0,12:58:51:400,12
22,0,Interval,0,0,0,0,12:58:51:434,0,0,0,0,12:58:54:465,None
22,0,Encode,0,0,0,0,12:58:54:469,0,0,0,0,12:58:59:486,None
22,0,Navigate,31.03499,10,0,2.5,12:58:59:486,0,45.7001,17.22255,-14.66511,12:59:3:787,Miss
22,0,Correction,0,0,0,0,12:59:3:787,0,0,0,0,12:59:7:784,12
23,1,Interval,0,0,0,0,12:59:7:816,0,0,0,0,12:59:10:832,None
23,1,Encode,0,0,0,0,12:59:10:836,0,0,0,0,12:59:15:869,None
23,1,Navigate,57.0368,5,80,2.5,12:59:15:869,80,45.29988,14.80892,11.73692,12:59:24:387,Miss
23,1,Correction,0,0,0,0,12:59:24:387,0,0,0,0,12:59:28:384,12
24,2,Interval,0,0,0,0,12:59:28:416,0,0,0,0,12:59:31:419,None
24,2,Encode,0,0,0,0,12:59:31:424,0,0,0,0,12:59:36:451,None
24,2,Navigate,34.03635,6,80,2.5,12:59:36:451,70,24.82005,12.9031,9.216301,12:59:40:152,Hit
24,2,Correction,0,0,0,0,12:59:40:152,0,0,0,0,12:59:44:151,13
25,0,Interval,0,0,0,0,12:59:44:183,0,0,0,0,12:59:47:195,None
25,0,Encode,0,0,0,0,12:59:47:196,0,0,0,0,12:59:52:234,None
25,0,Navigate,49.03698,5,0,2.5,12:59:52:234,0,34.80004,16.85939,14.23694,12:59:58:654,Miss
25,0,Correction,0,0,0,0,12:59:58:654,0,0,0,0,13:0:2:633,13
26,1,Interval,0,0,0,0,13:0:2:665,0,0,0,0,13:0:5:682,None
26,1,Encode,0,0,0,0,13:0:5:686,0,0,0,0,13:0:10:700,None
26,1,Navigate,61.03476,9,80,2.5,13:0:10:700,80,47.32006,16.42084,13.71469,13:0:15:652,Miss
26,1,Correction,0,0,0,0,13:0:15:652,0,0,0,0,13:0:19:650,13
27,1,Interval,0,0,0,0,13:0:19:682,0,0,0,0,13:0:22:714,None
27,1,Encode,0,0,0,0,13:0:22:717,0,0,0,0,13:0:27:733,None
27,1,Navigate,46.03478,3,80,2.5,13:0:27:733,80,43.12016,9.489248,2.914619,13:0:41:252,Hit
27,1,Correction,0,0,0,0,13:0:41:252,0,0,0,0,13:0:45:234,14
28,2,Interval,0,0,0,0,13:0:45:265,0,0,0,0,13:0:48:280,None
28,2,Encode,0,0,0,0,13:0:48:284,0,0,0,0,13:0:53:333,None
28,2,Navigate,43.03856,9,80,2.5,13:0:53:333,110,57.76008,17.27051,-14.72152,13:0:59:434,Miss
28,2,Correction,0,0,0,0,13:0:59:434,0,0,0,0,13:1:3:432,14
29,1,Interval,0,0,0,0,13:1:3:464,0,0,0,0,13:1:6:466,None
29,1,Encode,0,0,0,0,13:1:6:469,0,0,0,0,13:1:11:482,None
29,1,Navigate,64.03452,11,80,2.5,13:1:11:482,80,49.14005,17.41827,14.89447,13:1:15:701,Miss
29,1,Correction,0,0,0,0,13:1:15:701,0,0,0,0,13:1:19:699,14
30,0,Interval,0,0,0,0,13:1:19:731,0,0,0,0,13:1:22:733,None
30,0,Encode,0,0,0,0,13:1:22:738,0,0,0,0,13:1:27:751,None
30,0,Navigate,33.03642,4,0,2.5,13:1:27:751,0,39.22014,10.94479,-6.18372,13:1:36:917,Hit
30,0,Correction,0,0,0,0,13:1:36:918,0,0,0,0,13:1:40:899,15
99,99,ShowCross,0,0,0,0,13:1:41:250,0,0,0,0,13:1:45:937,None
