Subject ID: sub20_3 , Experiment Time: 2021-01-11T13:07:45
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,13:8:0:724,0,0,0,0,13:8:3:372,None
1,2,Encode,0,0,0,0,13:8:3:374,0,0,0,0,13:8:8:385,None
1,2,Navigate,74.03757,3,80,2.5,13:8:8:385,117,72.4603,9.167128,1.577278,13:8:31:699,Hit
1,2,Correction,0,0,0,0,13:8:31:699,0,0,0,0,13:8:35:663,1
2,0,Interval,0,0,0,0,13:8:35:693,0,0,0,0,13:8:38:708,None
2,0,Encode,0,0,0,0,13:8:38:712,0,0,0,0,13:8:43:727,None
2,0,Navigate,46.03485,8,0,2.5,13:8:43:727,0,41.53997,10.08737,4.494881,13:8:48:580,Hit
2,0,Correction,0,0,0,0,13:8:48:580,0,0,0,0,13:8:52:580,2
3,1,Interval,0,0,0,0,13:8:52:609,0,0,0,0,13:8:55:609,None
3,1,Encode,0,0,0,0,13:8:55:613,0,0,0,0,13:9:0:629,None
3,1,Navigate,54.03685,6,80,2.5,13:9:0:629,80,58.29987,9.986099,-4.26302,13:9:9:912,Hit
3,1,Correction,0,0,0,0,13:9:9:913,0,0,0,0,13:9:13:895,3
4,2,Interval,0,0,0,0,13:9:13:926,0,0,0,0,13:9:16:926,None
4,2,Encode,0,0,0,0,13:9:16:930,0,0,0,0,13:9:21:944,None
4,2,Navigate,71.03465,3,80,2.5,13:9:21:944,89,67.96048,9.539482,3.074173,13:9:43:745,Hit
4,2,Correction,0,0,0,0,13:9:43:745,0,0,0,0,13:9:47:745,4
5,2,Interval,0,0,0,0,13:9:47:776,0,0,0,0,13:9:50:777,None
5,2,Encode,0,0,0,0,13:9:50:779,0,0,0,0,13:9:55:794,None
5,2,Navigate,57.03462,10,80,2.5,13:9:55:794,76,72.30004,17.73653,-15.26542,13:10:2:762,Miss
5,2,Correction,0,0,0,0,13:10:2:762,0,0,0,0,13:10:6:762,4
6,1,Interval,0,0,0,0,13:10:6:794,0,0,0,0,13:10:9:809,None
6,1,Encode,0,0,0,0,13:10:9:812,0,0,0,0,13:10:14:827,None
6,1,Navigate,79.03684,3,80,2.5,13:10:14:827,80,76.72012,9.322899,2.316719,13:10:39:544,Hit
6,1,Correction,0,0,0,0,13:10:39:544,0,0,0,0,13:10:43:543,5
7,2,Interval,0,0,0,0,13:10:43:575,0,0,0,0,13:10:46:590,None
7,2,Encode,0,0,0,0,13:10:46:594,0,0,0,0,13:10:51:610,None
7,2,Navigate,51.03685,4,80,2.5,13:10:51:610,51,53.94048,9.485803,-2.903629,13:11:4:444,Hit
7,2,Correction,0,0,0,0,13:11:4:444,0,0,0,0,13:11:8:443,6
8,2,Interval,0,0,0,0,13:11:8:474,0,0,0,0,13:11:11:490,None
8,2,Encode,0,0,0,0,13:11:11:494,0,0,0,0,13:11:16:509,None
8,2,Navigate,43.03667,6,80,2.5,13:11:16:509,68,44.73999,9.189689,-1.703312,13:11:23:544,Hit
8,2,Correction,0,0,0,0,13:11:23:544,0,0,0,0,13:11:27:542,7
9,2,Interval,0,0,0,0,13:11:27:573,0,0,0,0,13:11:30:573,None
9,2,Encode,0,0,0,0,13:11:30:576,0,0,0,0,13:11:35:576,None
9,2,Navigate,49.03493,5,80,2.5,13:11:35:576,112,53.19976,9.944708,-4.164833,13:11:45:710,Hit
9,2,Correction,0,0,0,0,13:11:45:710,0,0,0,0,13:11:49:709,8
10,0,Interval,0,0,0,0,13:11:49:740,0,0,0,0,13:11:52:756,None
10,0,Encode,0,0,0,0,13:11:52:759,0,0,0,0,13:11:57:775,None
10,0,Navigate,64.0367,11,0,2.5,13:11:57:775,0,57.5001,11.14796,6.536602,13:12:2:742,Hit
10,0,Correction,0,0,0,0,13:12:2:742,0,0,0,0,13:12:6:709,9
11,0,Interval,0,0,0,0,13:12:6:742,0,0,0,0,13:12:9:756,None
11,0,Encode,0,0,0,0,13:12:9:760,0,0,0,0,13:12:14:793,None
11,0,Navigate,45.03787,5,0,2.5,13:12:14:794,0,48.09984,9.535382,-3.061966,13:12:23:892,Hit
11,0,Correction,0,0,0,0,13:12:23:892,0,0,0,0,13:12:27:858,10
12,0,Interval,0,0,0,0,13:12:27:889,0,0,0,0,13:12:30:905,None
12,0,Encode,0,0,0,0,13:12:30:908,0,0,0,0,13:12:35:939,None
12,0,Navigate,48.03672,5,0,2.5,13:12:35:939,0,56.19971,12.17308,-8.162991,13:12:46:641,Hit
12,0,Correction,0,0,0,0,13:12:46:641,0,0,0,0,13:12:50:641,11
13,1,Interval,0,0,0,0,13:12:50:672,0,0,0,0,13:12:53:671,None
13,1,Encode,0,0,0,0,13:12:53:675,0,0,0,0,13:12:58:691,None
13,1,Navigate,30.0368,9,80,2.5,13:12:58:691,80,27.34003,9.424518,2.69677,13:13:1:426,Hit
13,1,Correction,0,0,0,0,13:13:1:426,0,0,0,0,13:13:5:391,12
14,0,Interval,0,0,0,0,13:13:5:422,0,0,0,0,13:13:8:453,None
14,0,Encode,0,0,0,0,13:13:8:457,0,0,0,0,13:13:13:490,None
14,0,Navigate,66.03681,5,0,2.5,13:13:13:490,0,67.29955,9.118334,-1.262733,13:13:26:425,Hit
14,0,Correction,0,0,0,0,13:13:26:425,0,0,0,0,13:13:30:424,13
15,2,Interval,0,0,0,0,13:13:30:455,0,0,0,0,13:13:33:471,None
15,2,Encode,0,0,0,0,13:13:33:474,0,0,0,0,13:13:38:473,None
15,2,Navigate,51.03474,8,80,2.5,13:13:38:473,114,54.81995,9.79179,-3.785213,13:13:45:8,Hit
15,2,Correction,0,0,0,0,13:13:45:8,0,0,0,0,13:13:48:973,14
