Subject ID: sub14_1 , Experiment Time: 2020-12-24T12:33:39
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,12:34:3:285,0,0,0,0,12:34:5:451,None
1,1,Encode,0,0,0,0,12:34:5:460,0,0,0,0,12:34:10:476,None
1,1,Navigate,39.03951,9,80,2.5,12:34:10:477,80,26.26003,15.64804,12.77949,12:34:13:96,Miss
1,1,Correction,0,0,0,0,12:34:13:96,0,0,0,0,12:34:17:91,0
2,0,Interval,0,0,0,0,12:34:17:122,0,0,0,0,12:34:20:155,None
2,0,Encode,0,0,0,0,12:34:20:159,0,0,0,0,12:34:25:189,None
2,0,Navigate,70.03691,3,0,2.5,12:34:25:189,0,50.20033,21.7954,19.83659,12:34:41:42,Miss
2,0,Correction,0,0,0,0,12:34:41:42,0,0,0,0,12:34:45:38,0
3,1,Interval,0,0,0,0,12:34:45:71,0,0,0,0,12:34:48:85,None
3,1,Encode,0,0,0,0,12:34:48:86,0,0,0,0,12:34:53:106,None
3,1,Navigate,48.03502,6,80,2.5,12:34:53:106,80,49.53994,9.155076,-1.504921,12:35:0:942,Hit
3,1,Correction,0,0,0,0,12:35:0:942,0,0,0,0,12:35:4:924,1
4,0,Interval,0,0,0,0,12:35:4:955,0,0,0,0,12:35:7:986,None
4,0,Encode,0,0,0,0,12:35:7:990,0,0,0,0,12:35:13:5,None
4,0,Navigate,49.03489,5,0,2.5,12:35:13:6,0,63.7996,17.30744,-14.76471,12:35:25:242,Miss
4,0,Correction,0,0,0,0,12:35:25:242,0,0,0,0,12:35:29:238,1
5,2,Interval,0,0,0,0,12:35:29:271,0,0,0,0,12:35:32:303,None
5,2,Encode,0,0,0,0,12:35:32:306,0,0,0,0,12:35:37:323,None
5,2,Navigate,74.03493,5,80,2.5,12:35:37:323,47,46.09987,29.35846,27.93507,12:35:46:23,Miss
5,2,Correction,0,0,0,0,12:35:46:23,0,0,0,0,12:35:50:20,1
6,2,Interval,0,0,0,0,12:35:50:53,0,0,0,0,12:35:53:85,None
6,2,Encode,0,0,0,0,12:35:53:88,0,0,0,0,12:35:58:105,None
6,2,Navigate,51.03487,11,80,2.5,12:35:58:105,104,66.30014,17.73639,-15.26527,12:36:3:873,Miss
6,2,Correction,0,0,0,0,12:36:3:873,0,0,0,0,12:36:7:869,1
7,2,Interval,0,0,0,0,12:36:7:903,0,0,0,0,12:36:10:906,None
7,2,Encode,0,0,0,0,12:36:10:907,0,0,0,0,12:36:15:954,None
7,2,Navigate,31.03802,6,80,2.5,12:36:15:954,42,37.78005,11.26957,-6.742031,12:36:21:789,Hit
7,2,Correction,0,0,0,0,12:36:21:789,0,0,0,0,12:36:25:755,2
8,0,Interval,0,0,0,0,12:36:25:786,0,0,0,0,12:36:28:818,None
8,0,Encode,0,0,0,0,12:36:28:821,0,0,0,0,12:36:33:854,None
8,0,Navigate,73.03675,4,0,2.5,12:36:33:854,0,82.98114,13.4328,-9.944389,12:36:53:955,Hit
8,0,Correction,0,0,0,0,12:36:53:955,0,0,0,0,12:36:57:954,3
9,0,Interval,0,0,0,0,12:36:57:985,0,0,0,0,12:37:0:985,None
9,0,Encode,0,0,0,0,12:37:0:988,0,0,0,0,12:37:5:986,None
9,0,Navigate,40.03482,10,0,2.5,12:37:5:987,0,54.70013,17.22273,-14.66531,12:37:11:205,Miss
9,0,Correction,0,0,0,0,12:37:11:205,0,0,0,0,12:37:15:202,3
10,1,Interval,0,0,0,0,12:37:15:235,0,0,0,0,12:37:18:267,None
10,1,Encode,0,0,0,0,12:37:18:270,0,0,0,0,12:37:23:286,None
10,1,Navigate,64.03483,4,80,2.5,12:37:23:286,80,57.70056,11.0306,6.334267,12:37:37:55,Hit
10,1,Correction,0,0,0,0,12:37:37:55,0,0,0,0,12:37:41:20,4
11,0,Interval,0,0,0,0,12:37:41:52,0,0,0,0,12:37:44:84,None
11,0,Encode,0,0,0,0,12:37:44:88,0,0,0,0,12:37:49:121,None
11,0,Navigate,51.03686,11,0,2.5,12:37:49:121,0,46.28003,10.20668,4.756824,12:37:53:72,Hit
11,0,Correction,0,0,0,0,12:37:53:72,0,0,0,0,12:37:57:71,5
