Subject ID: sub31_1 , Experiment Time: 2021-01-19T16:32:42
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,16:33:9:654,0,0,0,0,16:33:12:303,None
1,2,Encode,0,0,0,0,16:33:12:305,0,0,0,0,16:33:17:317,None
1,2,Navigate,44.03771,8,80,2.5,16:33:17:319,87,69.86008,27.35586,-25.82237,16:33:25:718,Miss
1,2,Correction,0,0,0,0,16:33:25:719,0,0,0,0,16:33:29:714,0
2,2,Interval,0,0,0,0,16:33:29:746,0,0,0,0,16:33:32:746,None
2,2,Encode,0,0,0,0,16:33:32:749,0,0,0,0,16:33:37:765,None
2,2,Navigate,61.03676,8,80,2.5,16:33:37:765,51,38.97997,23.83384,22.05679,16:33:42:299,Miss
2,2,Correction,0,0,0,0,16:33:42:299,0,0,0,0,16:33:46:295,0
3,2,Interval,0,0,0,0,16:33:46:329,0,0,0,0,16:33:49:329,None
3,2,Encode,0,0,0,0,16:33:49:332,0,0,0,0,16:33:54:348,None
3,2,Navigate,71.0369,8,80,2.5,16:33:54:348,91,84.26041,16.01283,-13.2235,16:34:4:549,Miss
3,2,Correction,0,0,0,0,16:34:4:549,0,0,0,0,16:34:8:546,0
4,2,Interval,0,0,0,0,16:34:8:578,0,0,0,0,16:34:11:578,None
4,2,Encode,0,0,0,0,16:34:11:582,0,0,0,0,16:34:16:597,None
4,2,Navigate,34.03681,3,80,2.5,16:34:16:597,71,59.26053,26.79152,-25.22372,16:34:35:498,Miss
4,2,Correction,0,0,0,0,16:34:35:498,0,0,0,0,16:34:39:495,0
5,1,Interval,0,0,0,0,16:34:39:528,0,0,0,0,16:34:42:529,None
5,1,Encode,0,0,0,0,16:34:42:532,0,0,0,0,16:34:47:564,None
5,1,Navigate,31.03863,6,80,2.5,16:34:47:564,80,22.66003,12.31863,8.378593,16:34:50:899,Hit
5,1,Correction,0,0,0,0,16:34:50:899,0,0,0,0,16:34:54:897,1
6,2,Interval,0,0,0,0,16:34:54:928,0,0,0,0,16:34:57:943,None
6,2,Encode,0,0,0,0,16:34:57:947,0,0,0,0,16:35:2:963,None
6,2,Navigate,49.03685,9,80,2.5,16:35:2:963,77,23.02002,27.53952,26.01683,16:35:5:231,Miss
6,2,Correction,0,0,0,0,16:35:5:231,0,0,0,0,16:35:9:227,1
7,0,Interval,0,0,0,0,16:35:9:260,0,0,0,0,16:35:12:260,None
7,0,Encode,0,0,0,0,16:35:12:264,0,0,0,0,16:35:17:279,None
7,0,Navigate,48.0368,8,0,2.5,16:35:17:279,0,42.17997,10.76344,5.856834,16:35:22:215,Hit
7,0,Correction,0,0,0,0,16:35:22:215,0,0,0,0,16:35:26:213,2
8,2,Interval,0,0,0,0,16:35:26:244,0,0,0,0,16:35:29:260,None
8,2,Encode,0,0,0,0,16:35:29:263,0,0,0,0,16:35:34:279,None
8,2,Navigate,31.0369,3,80,2.5,16:35:34:279,49,23.43998,11.80095,7.596916,16:35:41:247,Hit
8,2,Correction,0,0,0,0,16:35:41:247,0,0,0,0,16:35:45:212,3
9,1,Interval,0,0,0,0,16:35:45:243,0,0,0,0,16:35:48:275,None
9,1,Encode,0,0,0,0,16:35:48:278,0,0,0,0,16:35:53:294,None
9,1,Navigate,77.03477,5,80,2.5,16:35:53:294,80,70.59949,11.08891,6.435272,16:36:6:896,Hit
9,1,Correction,0,0,0,0,16:36:6:896,0,0,0,0,16:36:10:862,4
10,0,Interval,0,0,0,0,16:36:10:893,0,0,0,0,16:36:13:925,None
10,0,Encode,0,0,0,0,16:36:13:928,0,0,0,0,16:36:18:960,None
10,0,Navigate,46.0367,3,0,2.5,16:36:18:961,0,35.13998,14.1523,10.89672,16:36:29:796,Miss
10,0,Correction,0,0,0,0,16:36:29:796,0,0,0,0,16:36:33:793,4
11,2,Interval,0,0,0,0,16:36:33:826,0,0,0,0,16:36:36:826,None
11,2,Encode,0,0,0,0,16:36:36:829,0,0,0,0,16:36:41:844,None
11,2,Navigate,73.03675,10,80,2.5,16:36:41:844,42,62.70016,13.72566,10.33659,16:36:47:845,Miss
11,2,Correction,0,0,0,0,16:36:47:845,0,0,0,0,16:36:51:844,4
12,0,Interval,0,0,0,0,16:36:51:875,0,0,0,0,16:36:54:907,None
12,0,Encode,0,0,0,0,16:36:54:911,0,0,0,0,16:36:59:942,None
12,0,Navigate,57.03677,10,0,2.5,16:36:59:942,0,72.50004,17.90704,-15.46327,16:37:6:911,Miss
12,0,Correction,0,0,0,0,16:37:6:911,0,0,0,0,16:37:10:909,4
