Subject ID: sub22_3 , Experiment Time: 2021-01-11T15:52:57
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,15:53:21:471,0,0,0,0,15:53:24:117,None
1,0,Encode,0,0,0,0,15:53:24:119,0,0,0,0,15:53:29:169,None
1,0,Navigate,51.04094,5,0,2.5,15:53:29:171,0,47.59985,9.663644,3.44109,15:53:38:151,Hit
1,0,Correction,0,0,0,0,15:53:38:151,0,0,0,0,15:53:42:149,1
2,0,Interval,0,0,0,0,15:53:42:179,0,0,0,0,15:53:45:179,None
2,0,Encode,0,0,0,0,15:53:45:182,0,0,0,0,15:53:50:198,None
2,0,Navigate,48.03688,4,0,2.5,15:53:50:198,0,41.14018,11.36281,6.896698,15:53:59:832,Hit
2,0,Correction,0,0,0,0,15:53:59:832,0,0,0,0,15:54:3:798,2
3,2,Interval,0,0,0,0,15:54:3:828,0,0,0,0,15:54:6:828,None
3,2,Encode,0,0,0,0,15:54:6:832,0,0,0,0,15:54:11:847,None
3,2,Navigate,45.0348,3,80,2.5,15:54:11:847,41,38.14005,11.36174,6.894753,15:54:23:716,Hit
3,2,Correction,0,0,0,0,15:54:23:717,0,0,0,0,15:54:27:697,3
4,1,Interval,0,0,0,0,15:54:27:728,0,0,0,0,15:54:30:728,None
4,1,Encode,0,0,0,0,15:54:30:732,0,0,0,0,15:54:35:747,None
4,1,Navigate,34.03686,5,80,2.5,15:54:35:747,80,26.00006,12.0888,8.036798,15:54:40:431,Hit
4,1,Correction,0,0,0,0,15:54:40:431,0,0,0,0,15:54:44:398,4
5,0,Interval,0,0,0,0,15:54:44:428,0,0,0,0,15:54:47:427,None
5,0,Encode,0,0,0,0,15:54:47:431,0,0,0,0,15:54:52:429,None
5,0,Navigate,40.03498,8,0,2.5,15:54:52:429,0,51.45996,14.563,-11.42498,15:54:58:548,Miss
