Subject ID: sub21_2 , Experiment Time: 2021-01-11T14:07:45
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,14:8:42:862,0,0,0,0,14:8:45:497,None
1,2,Encode,0,0,0,0,14:8:45:501,0,0,0,0,14:8:50:518,None
1,2,Navigate,51.04009,11,80,2.5,14:8:50:519,94,43.86002,11.53686,7.180069,14:8:54:250,Hit
1,2,Correction,0,0,0,0,14:8:54:250,0,0,0,0,14:8:58:214,1
2,0,Interval,0,0,0,0,14:8:58:245,0,0,0,0,14:9:1:260,None
2,0,Encode,0,0,0,0,14:9:1:263,0,0,0,0,14:9:6:279,None
2,0,Navigate,77.03676,10,0,2.5,14:9:6:280,0,87.8998,14.12641,-10.86304,14:9:14:814,Miss
2,0,Correction,0,0,0,0,14:9:14:814,0,0,0,0,14:9:18:812,1
3,2,Interval,0,0,0,0,14:9:18:844,0,0,0,0,14:9:21:876,None
3,2,Encode,0,0,0,0,14:9:21:880,0,0,0,0,14:9:26:895,None
3,2,Navigate,40.035,3,80,2.5,14:9:26:895,50,25.05997,17.48721,14.97503,14:9:34:396,Miss
3,2,Correction,0,0,0,0,14:9:34:396,0,0,0,0,14:9:38:391,1
4,2,Interval,0,0,0,0,14:9:38:392,0,0,0,0,14:9:41:393,None
4,2,Encode,0,0,0,0,14:9:41:396,0,0,0,0,14:9:46:413,None
4,2,Navigate,30.03689,8,80,2.5,14:9:46:413,84,22.65998,11.66056,7.376909,14:9:48:913,Hit
4,2,Correction,0,0,0,0,14:9:48:913,0,0,0,0,14:9:52:912,2
5,0,Interval,0,0,0,0,14:9:52:944,0,0,0,0,14:9:55:944,None
5,0,Encode,0,0,0,0,14:9:55:946,0,0,0,0,14:10:0:961,None
5,0,Navigate,34.03671,10,0,2.5,14:10:0:961,0,21.70001,15.28869,12.3367,14:10:2:863,Miss
5,0,Correction,0,0,0,0,14:10:2:863,0,0,0,0,14:10:6:860,2
6,1,Interval,0,0,0,0,14:10:6:892,0,0,0,0,14:10:9:925,None
6,1,Encode,0,0,0,0,14:10:9:928,0,0,0,0,14:10:14:945,None
6,1,Navigate,57.0348,4,80,2.5,14:10:14:945,80,43.30023,16.43744,13.73457,14:10:25:113,Miss
6,1,Correction,0,0,0,0,14:10:25:113,0,0,0,0,14:10:29:110,2
7,0,Interval,0,0,0,0,14:10:29:143,0,0,0,0,14:10:32:174,None
7,0,Encode,0,0,0,0,14:10:32:178,0,0,0,0,14:10:37:210,None
7,0,Navigate,43.03676,5,0,2.5,14:10:37:210,0,35.30003,11.89144,7.736729,14:10:43:746,Hit
7,0,Correction,0,0,0,0,14:10:43:746,0,0,0,0,14:10:47:745,3
8,1,Interval,0,0,0,0,14:10:47:776,0,0,0,0,14:10:50:790,None
8,1,Encode,0,0,0,0,14:10:50:794,0,0,0,0,14:10:55:810,None
8,1,Navigate,39.03479,9,80,2.5,14:10:55:810,80,26.62003,15.35178,12.41476,14:10:58:462,Miss
8,1,Correction,0,0,0,0,14:10:58:462,0,0,0,0,14:11:2:459,3
9,0,Interval,0,0,0,0,14:11:2:492,0,0,0,0,14:11:5:508,None
9,0,Encode,0,0,0,0,14:11:5:511,0,0,0,0,14:11:10:527,None
9,0,Navigate,45.03688,3,0,2.5,14:11:10:527,0,45.10021,9.030673,-0.06332779,14:11:24:712,Hit
9,0,Correction,0,0,0,0,14:11:24:712,0,0,0,0,14:11:28:710,4
10,0,Interval,0,0,0,0,14:11:28:742,0,0,0,0,14:11:31:741,None
10,0,Encode,0,0,0,0,14:11:31:745,0,0,0,0,14:11:36:779,None
