Subject ID: sub05_3 , Experiment Time: 2020-12-17T11:56:44
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,11:56:59:31,0,0,0,0,11:57:1:699,None
1,1,Encode,0,0,0,0,11:57:1:701,0,0,0,0,11:57:6:722,None
1,1,Navigate,77.04094,8,80,2.5,11:57:6:724,80,64.57996,15.38899,12.46098,11:57:14:475,Miss
1,1,Correction,0,0,0,0,11:57:14:476,0,0,0,0,11:57:18:472,0
2,1,Interval,0,0,0,0,11:57:18:503,0,0,0,0,11:57:21:535,None
2,1,Encode,0,0,0,0,11:57:21:538,0,0,0,0,11:57:26:554,None
2,1,Navigate,74.03486,11,80,2.5,11:57:26:555,80,68.06015,10.82811,5.974709,11:57:32:490,Hit
2,1,Correction,0,0,0,0,11:57:32:490,0,0,0,0,11:57:36:488,1
3,2,Interval,0,0,0,0,11:57:36:520,0,0,0,0,11:57:39:552,None
3,2,Encode,0,0,0,0,11:57:39:555,0,0,0,0,11:57:44:570,None
3,2,Navigate,70.03488,6,80,2.5,11:57:44:570,113,95.50053,27.01944,-25.46565,11:58:0:39,Miss
3,2,Correction,0,0,0,0,11:58:0:39,0,0,0,0,11:58:4:36,1
4,0,Interval,0,0,0,0,11:58:4:69,0,0,0,0,11:58:7:101,None
4,0,Encode,0,0,0,0,11:58:7:104,0,0,0,0,11:58:12:137,None
4,0,Navigate,31.03678,3,0,2.5,11:58:12:137,0,29.85993,9.106851,1.176857,11:58:21:238,Hit
4,0,Correction,0,0,0,0,11:58:21:238,0,0,0,0,11:58:25:204,2
5,0,Interval,0,0,0,0,11:58:25:235,0,0,0,0,11:58:28:267,None
5,0,Encode,0,0,0,0,11:58:28:271,0,0,0,0,11:58:33:270,None
5,0,Navigate,30.03279,10,0,2.5,11:58:33:270,0,30.90005,9.072189,-0.8672543,11:58:36:104,Hit
5,0,Correction,0,0,0,0,11:58:36:105,0,0,0,0,11:58:40:70,3
6,0,Interval,0,0,0,0,11:58:40:101,0,0,0,0,11:58:43:101,None
6,0,Encode,0,0,0,0,11:58:43:105,0,0,0,0,11:58:48:120,None
6,0,Navigate,43.03677,10,0,2.5,11:58:48:120,0,57.70015,17.22103,-14.66338,11:58:53:621,Miss
6,0,Correction,0,0,0,0,11:58:53:621,0,0,0,0,11:58:57:618,3
7,2,Interval,0,0,0,0,11:58:57:651,0,0,0,0,11:59:0:651,None
7,2,Encode,0,0,0,0,11:59:0:654,0,0,0,0,11:59:5:670,None
7,2,Navigate,48.0369,6,80,2.5,11:59:5:670,43,42.7,10.48958,5.336895,11:59:12:338,Hit
7,2,Correction,0,0,0,0,11:59:12:338,0,0,0,0,11:59:16:336,4
8,0,Interval,0,0,0,0,11:59:16:368,0,0,0,0,11:59:19:370,None
8,0,Encode,0,0,0,0,11:59:19:374,0,0,0,0,11:59:24:404,None
8,0,Navigate,31.03831,3,0,2.5,11:59:24:404,0,28.17994,9.471975,2.858364,11:59:32:938,Hit
8,0,Correction,0,0,0,0,11:59:32:938,0,0,0,0,11:59:36:936,5
9,0,Interval,0,0,0,0,11:59:36:967,0,0,0,0,11:59:39:999,None
9,0,Encode,0,0,0,0,11:59:40:2,0,0,0,0,11:59:45:35,None
9,0,Navigate,71.03679,8,0,2.5,11:59:45:35,0,99.94077,30.28183,-28.90398,11:59:57:170,Miss
9,0,Correction,0,0,0,0,11:59:57:170,0,0,0,0,12:0:1:167,5
10,2,Interval,0,0,0,0,12:0:1:200,0,0,0,0,12:0:4:232,None
10,2,Encode,0,0,0,0,12:0:4:236,0,0,0,0,12:0:9:284,None
10,2,Navigate,54.03868,8,80,2.5,12:0:9:284,51,67.62003,16.30951,-13.58135,12:0:17:386,Miss
10,2,Correction,0,0,0,0,12:0:17:386,0,0,0,0,12:0:21:383,5
11,1,Interval,0,0,0,0,12:0:21:416,0,0,0,0,12:0:24:448,None
11,1,Encode,0,0,0,0,12:0:24:452,0,0,0,0,12:0:29:467,None
11,1,Navigate,45.03487,10,80,2.5,12:0:29:467,80,47.50011,9.360999,-2.46524,12:0:33:935,Hit
11,1,Correction,0,0,0,0,12:0:33:935,0,0,0,0,12:0:37:901,6
12,0,Interval,0,0,0,0,12:0:37:933,0,0,0,0,12:0:40:933,None
12,0,Encode,0,0,0,0,12:0:40:936,0,0,0,0,12:0:45:968,None
12,0,Navigate,44.03856,11,0,2.5,12:0:45:968,0,65.86014,23.61628,-21.82158,12:0:51:702,Miss
12,0,Correction,0,0,0,0,12:0:51:702,0,0,0,0,12:0:55:699,6
13,2,Interval,0,0,0,0,12:0:55:732,0,0,0,0,12:0:58:765,None
13,2,Encode,0,0,0,0,12:0:58:768,0,0,0,0,12:1:3:784,None
13,2,Navigate,34.0348,4,80,2.5,12:1:3:784,40,32.33998,9.188204,1.694817,12:1:11:219,Hit
13,2,Correction,0,0,0,0,12:1:11:219,0,0,0,0,12:1:15:218,7
14,1,Interval,0,0,0,0,12:1:15:249,0,0,0,0,12:1:18:281,None
14,1,Encode,0,0,0,0,12:1:18:284,0,0,0,0,12:1:23:300,None
14,1,Navigate,51.03484,5,80,2.5,12:1:23:300,80,57.59969,11.16461,-6.564857,12:1:34:302,Hit
14,1,Correction,0,0,0,0,12:1:34:302,0,0,0,0,12:1:38:267,8
15,2,Interval,0,0,0,0,12:1:38:299,0,0,0,0,12:1:41:330,None
15,2,Encode,0,0,0,0,12:1:41:334,0,0,0,0,12:1:46:350,None
15,2,Navigate,57.03495,6,80,2.5,12:1:46:350,120,57.93987,9.075776,-0.9049149,12:1:55:584,Hit
15,2,Correction,0,0,0,0,12:1:55:584,0,0,0,0,12:1:59:550,9
16,2,Interval,0,0,0,0,12:1:59:582,0,0,0,0,12:2:2:614,None
16,2,Encode,0,0,0,0,12:2:2:617,0,0,0,0,12:2:7:632,None
16,2,Navigate,40.03471,5,80,2.5,12:2:7:632,111,41.59994,9.165228,-1.565231,12:2:15:434,Hit
16,2,Correction,0,0,0,0,12:2:15:434,0,0,0,0,12:2:19:400,10
17,1,Interval,0,0,0,0,12:2:19:431,0,0,0,0,12:2:22:447,None
17,1,Encode,0,0,0,0,12:2:22:450,0,0,0,0,12:2:27:449,None
17,1,Navigate,42.03491,11,80,2.5,12:2:27:449,80,34.61997,11.6847,7.414944,12:2:30:351,Hit
17,1,Correction,0,0,0,0,12:2:30:351,0,0,0,0,12:2:34:349,11
18,1,Interval,0,0,0,0,12:2:34:380,0,0,0,0,12:2:37:384,None
18,1,Encode,0,0,0,0,12:2:37:385,0,0,0,0,12:2:42:432,None
