Subject ID: sub10_1 , Experiment Time: 2020-12-18T16:41:56
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,16:42:8:30,0,0,0,0,16:42:10:681,None
1,0,Encode,0,0,0,0,16:42:10:682,0,0,0,0,16:42:15:696,None
1,0,Navigate,31.03926,10,0,2.5,16:42:15:697,0,27.30003,9.773876,3.739227,16:42:18:161,Hit
1,0,Correction,0,0,0,0,16:42:18:161,0,0,0,0,16:42:22:157,1
2,2,Interval,0,0,0,0,16:42:22:189,0,0,0,0,16:42:25:221,None
2,2,Encode,0,0,0,0,16:42:25:224,0,0,0,0,16:42:30:241,None
2,2,Navigate,71.03483,4,80,2.5,16:42:30:241,52,63.7807,11.58332,7.254128,16:42:45:542,Hit
2,2,Correction,0,0,0,0,16:42:45:542,0,0,0,0,16:42:49:507,2
3,2,Interval,0,0,0,0,16:42:49:538,0,0,0,0,16:42:52:570,None
3,2,Encode,0,0,0,0,16:42:52:573,0,0,0,0,16:42:57:589,None
3,2,Navigate,51.03483,6,80,2.5,16:42:57:589,103,51.81992,9.064616,-0.7850952,16:43:5:791,Hit
3,2,Correction,0,0,0,0,16:43:5:791,0,0,0,0,16:43:9:790,3
4,0,Interval,0,0,0,0,16:43:9:821,0,0,0,0,16:43:12:853,None
4,0,Encode,0,0,0,0,16:43:12:856,0,0,0,0,16:43:17:888,None
4,0,Navigate,64.03667,6,0,2.5,16:43:17:889,0,64.29982,9.03428,-0.2631454,16:43:28:157,Hit
4,0,Correction,0,0,0,0,16:43:28:157,0,0,0,0,16:43:32:156,4
5,0,Interval,0,0,0,0,16:43:32:188,0,0,0,0,16:43:35:219,None
5,0,Encode,0,0,0,0,16:43:35:222,0,0,0,0,16:43:40:254,None
5,0,Navigate,79.03681,10,0,2.5,16:43:40:254,0,89.89977,14.12633,-10.86296,16:43:48:957,Miss
5,0,Correction,0,0,0,0,16:43:48:957,0,0,0,0,16:43:52:956,4
6,1,Interval,0,0,0,0,16:43:52:987,0,0,0,0,16:43:55:990,None
6,1,Encode,0,0,0,0,16:43:55:991,0,0,0,0,16:44:1:5,None
6,1,Navigate,70.0342,5,80,2.5,16:44:1:5,80,77.59939,11.78066,-7.565186,16:44:16:7,Hit
6,1,Correction,0,0,0,0,16:44:16:7,0,0,0,0,16:44:20:6,5
7,1,Interval,0,0,0,0,16:44:20:37,0,0,0,0,16:44:23:69,None
7,1,Encode,0,0,0,0,16:44:23:72,0,0,0,0,16:44:28:87,None
7,1,Navigate,77.03483,8,80,2.5,16:44:28:88,80,69.06006,12.04774,7.97477,16:44:36:390,Hit
7,1,Correction,0,0,0,0,16:44:36:390,0,0,0,0,16:44:40:388,6
8,0,Interval,0,0,0,0,16:44:40:419,0,0,0,0,16:44:43:451,None
8,0,Encode,0,0,0,0,16:44:43:455,0,0,0,0,16:44:48:487,None
8,0,Navigate,68.03675,8,0,2.5,16:44:48:488,0,99.78076,33.00351,-31.74401,16:45:0:622,Miss
8,0,Correction,0,0,0,0,16:45:0:622,0,0,0,0,16:45:4:619,6
9,0,Interval,0,0,0,0,16:45:4:652,0,0,0,0,16:45:7:684,None
9,0,Encode,0,0,0,0,16:45:7:687,0,0,0,0,16:45:12:720,None
9,0,Navigate,37.03674,11,0,2.5,16:45:12:720,0,45.18003,12.15986,-8.143284,16:45:16:555,Hit
9,0,Correction,0,0,0,0,16:45:16:555,0,0,0,0,16:45:20:521,7
10,1,Interval,0,0,0,0,16:45:20:552,0,0,0,0,16:45:23:584,None
10,1,Encode,0,0,0,0,16:45:23:587,0,0,0,0,16:45:28:604,None
10,1,Navigate,74.03483,3,80,2.5,16:45:28:604,80,70.84036,9.57891,3.194466,16:45:51:371,Hit
10,1,Correction,0,0,0,0,16:45:51:371,0,0,0,0,16:45:55:370,8
11,1,Interval,0,0,0,0,16:45:55:402,0,0,0,0,16:45:58:431,None
11,1,Encode,0,0,0,0,16:45:58:435,0,0,0,0,16:46:3:469,None
11,1,Navigate,54.03702,3,80,2.5,16:46:3:469,80,51.82036,9.298521,2.21666,16:46:19:871,Hit
11,1,Correction,0,0,0,0,16:46:19:871,0,0,0,0,16:46:23:836,9
12,2,Interval,0,0,0,0,16:46:23:867,0,0,0,0,16:46:26:899,None
12,2,Encode,0,0,0,0,16:46:26:903,0,0,0,0,16:46:31:919,None
