Subject ID: sub02_3 , Experiment Time: 2020-11-24T17:02:47
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,0,Interval,0,0,0,0,17:3:2:649,0,0,0,0,17:3:5:284,None
1,0,Encode,0,0,0,0,17:3:5:286,0,0,0,0,17:3:10:322,None
1,0,Navigate,68.03912,11,0,2.5,17:3:10:323,0,56.62009,14.55819,11.41903,17:3:15:202,Miss
1,0,Correction,0,0,0,0,17:3:15:202,0,0,0,0,17:3:19:200,0
2,0,Interval,0,0,0,0,17:3:19:231,0,0,0,0,17:3:22:263,None
2,0,Encode,0,0,0,0,17:3:22:266,0,0,0,0,17:3:27:298,None
2,0,Navigate,37.0367,6,0,2.5,17:3:27:298,0,37.30005,9.034302,-0.2633514,17:3:33:66,Hit
2,0,Correction,0,0,0,0,17:3:33:67,0,0,0,0,17:3:37:66,1
3,2,Interval,0,0,0,0,17:3:37:97,0,0,0,0,17:3:40:129,None
3,2,Encode,0,0,0,0,17:3:40:132,0,0,0,0,17:3:45:149,None
3,2,Navigate,77.0349,3,80,2.5,17:3:45:149,49,61.96059,17.5723,15.07431,17:4:4:950,Miss
3,2,Correction,0,0,0,0,17:4:4:950,0,0,0,0,17:4:8:948,1
4,2,Interval,0,0,0,0,17:4:8:981,0,0,0,0,17:4:11:979,None
4,2,Encode,0,0,0,0,17:4:11:982,0,0,0,0,17:4:16:983,None
4,2,Navigate,40.03485,6,80,2.5,17:4:16:983,75,35.02007,10.32953,5.014774,17:4:22:383,Hit
4,2,Correction,0,0,0,0,17:4:22:383,0,0,0,0,17:4:26:382,2
5,1,Interval,0,0,0,0,17:4:26:413,0,0,0,0,17:4:29:444,None
5,1,Encode,0,0,0,0,17:4:29:448,0,0,0,0,17:4:34:463,None
5,1,Navigate,30.03483,11,80,2.5,17:4:34:464,80,28.01997,9.252603,2.014866,17:4:36:766,Hit
5,1,Correction,0,0,0,0,17:4:36:766,0,0,0,0,17:4:40:765,3
6,2,Interval,0,0,0,0,17:4:40:797,0,0,0,0,17:4:43:828,None
6,2,Encode,0,0,0,0,17:4:43:831,0,0,0,0,17:4:48:864,None
6,2,Navigate,49.03675,3,80,2.5,17:4:48:864,54,42.82016,10.96336,6.216599,17:5:2:266,Hit
6,2,Correction,0,0,0,0,17:5:2:266,0,0,0,0,17:5:6:247,4
7,1,Interval,0,0,0,0,17:5:6:279,0,0,0,0,17:5:9:311,None
7,1,Encode,0,0,0,0,17:5:9:314,0,0,0,0,17:5:14:364,None
7,1,Navigate,31.03863,5,80,2.5,17:5:14:364,80,32.80007,9.200536,-1.76144,17:5:20:376,Hit
7,1,Correction,0,0,0,0,17:5:20:376,0,0,0,0,17:5:24:365,5
8,0,Interval,0,0,0,0,17:5:24:396,0,0,0,0,17:5:27:411,None
8,0,Encode,0,0,0,0,17:5:27:414,0,0,0,0,17:5:32:445,None
8,0,Navigate,74.03677,5,0,2.5,17:5:32:446,0,73.29945,9.060486,0.7373123,17:5:46:581,Hit
8,0,Correction,0,0,0,0,17:5:46:581,0,0,0,0,17:5:50:580,6
9,0,Interval,0,0,0,0,17:5:50:611,0,0,0,0,17:5:53:627,None
9,0,Encode,0,0,0,0,17:5:53:631,0,0,0,0,17:5:58:646,None
9,0,Navigate,70.0368,3,0,2.5,17:5:58:646,0,62.0206,12.07513,8.016201,17:6:18:463,Hit
9,0,Correction,0,0,0,0,17:6:18:464,0,0,0,0,17:6:22:430,7
10,1,Interval,0,0,0,0,17:6:22:461,0,0,0,0,17:6:25:478,None
10,1,Encode,0,0,0,0,17:6:25:480,0,0,0,0,17:6:30:496,None
10,1,Navigate,57.03694,11,80,2.5,17:6:30:496,80,46.72004,13.71086,10.3169,17:6:34:497,Miss
10,1,Correction,0,0,0,0,17:6:34:497,0,0,0,0,17:6:38:496,7
11,1,Interval,0,0,0,0,17:6:38:527,0,0,0,0,17:6:41:527,None
11,1,Encode,0,0,0,0,17:6:41:530,0,0,0,0,17:6:46:546,None
11,1,Navigate,43.03687,5,80,2.5,17:6:46:547,80,35.60003,11.69854,7.436844,17:6:53:147,Hit
11,1,Correction,0,0,0,0,17:6:53:147,0,0,0,0,17:6:57:146,8
12,2,Interval,0,0,0,0,17:6:57:177,0,0,0,0,17:7:0:206,None
12,2,Encode,0,0,0,0,17:7:0:207,0,0,0,0,17:7:5:244,None
12,2,Navigate,64.03715,10,80,2.5,17:7:5:244,79,62.10016,9.235841,1.936985,17:7:11:169,Hit
12,2,Correction,0,0,0,0,17:7:11:169,0,0,0,0,17:7:15:146,9
13,2,Interval,0,0,0,0,17:7:15:176,0,0,0,0,17:7:18:193,None
13,2,Encode,0,0,0,0,17:7:18:196,0,0,0,0,17:7:23:212,None
13,2,Navigate,51.03677,8,80,2.5,17:7:23:212,76,43.29996,11.89146,7.736805,17:7:28:296,Hit
13,2,Correction,0,0,0,0,17:7:28:296,0,0,0,0,17:7:32:295,10
14,1,Interval,0,0,0,0,17:7:32:326,0,0,0,0,17:7:35:358,None
14,1,Encode,0,0,0,0,17:7:35:361,0,0,0,0,17:7:40:377,None
14,1,Navigate,46.03492,9,80,2.5,17:7:40:377,80,40.66005,10.50905,5.37487,17:7:44:596,Hit
14,1,Correction,0,0,0,0,17:7:44:596,0,0,0,0,17:7:48:595,11
15,0,Interval,0,0,0,0,17:7:48:626,0,0,0,0,17:7:51:641,None
15,0,Encode,0,0,0,0,17:7:51:645,0,0,0,0,17:7:56:676,None
15,0,Navigate,45.03672,10,0,2.5,17:7:56:676,0,42.10009,9.495943,2.936634,17:8:0:596,Hit
15,0,Correction,0,0,0,0,17:8:0:598,0,0,0,0,17:8:4:561,12
16,1,Interval,0,0,0,0,17:8:4:592,0,0,0,0,17:8:7:624,None
16,1,Encode,0,0,0,0,17:8:7:628,0,0,0,0,17:8:12:643,None
16,1,Navigate,66.03487,8,80,2.5,17:8:12:643,80,59.45995,11.17053,6.574917,17:8:19:746,Hit
16,1,Correction,0,0,0,0,17:8:19:746,0,0,0,0,17:8:23:744,13
17,1,Interval,0,0,0,0,17:8:23:775,0,0,0,0,17:8:26:775,None
17,1,Encode,0,0,0,0,17:8:26:779,0,0,0,0,17:8:31:795,None
17,1,Navigate,44.03688,10,80,2.5,17:8:31:795,80,37.70007,11.03195,6.336811,17:8:35:295,Hit
17,1,Correction,0,0,0,0,17:8:35:295,0,0,0,0,17:8:39:261,14
18,0,Interval,0,0,0,0,17:8:39:292,0,0,0,0,17:8:42:324,None
18,0,Encode,0,0,0,0,17:8:42:328,0,0,0,0,17:8:47:359,None
18,0,Navigate,54.03664,4,0,2.5,17:8:47:359,0,62.26067,12.21409,-8.224026,17:9:2:261,Hit
18,0,Correction,0,0,0,0,17:9:2:261,0,0,0,0,17:9:6:260,15
19,2,Interval,0,0,0,0,17:9:6:291,0,0,0,0,17:9:9:304,None
19,2,Encode,0,0,0,0,17:9:9:305,0,0,0,0,17:9:14:326,None
19,2,Navigate,33.03507,10,80,2.5,17:9:14:326,48,24.70002,12.28918,8.335047,17:9:16:528,Hit
19,2,Correction,0,0,0,0,17:9:16:528,0,0,0,0,17:9:20:493,16
20,0,Interval,0,0,0,0,17:9:20:524,0,0,0,0,17:9:23:526,None
20,0,Encode,0,0,0,0,17:9:23:531,0,0,0,0,17:9:28:543,None
20,0,Navigate,42.03658,9,0,2.5,17:9:28:544,0,28.78003,16.04011,13.25655,17:9:31:444,Miss
20,0,Correction,0,0,0,0,17:9:31:444,0,0,0,0,17:9:35:443,16
21,0,Interval,0,0,0,0,17:9:35:474,0,0,0,0,17:9:38:473,None
21,0,Encode,0,0,0,0,17:9:38:477,0,0,0,0,17:9:43:493,None
21,0,Navigate,31.03682,8,0,2.5,17:9:43:493,0,26.65998,10.03523,4.376839,17:9:46:495,Hit
21,0,Correction,0,0,0,0,17:9:46:495,0,0,0,0,17:9:50:459,17
22,0,Interval,0,0,0,0,17:9:50:490,0,0,0,0,17:9:53:490,None
22,0,Encode,0,0,0,0,17:9:53:494,0,0,0,0,17:9:58:510,None
22,0,Navigate,51.03673,8,0,2.5,17:9:58:510,0,53.69995,9.415008,-2.663227,17:10:4:894,Hit
22,0,Correction,0,0,0,0,17:10:4:894,0,0,0,0,17:10:8:892,18
23,1,Interval,0,0,0,0,17:10:8:923,0,0,0,0,17:10:11:923,None
23,1,Encode,0,0,0,0,17:10:11:927,0,0,0,0,17:10:16:942,None
23,1,Navigate,73.03687,11,80,2.5,17:10:16:943,80,72.02017,9.087515,1.016701,17:10:23:243,Hit
23,1,Correction,0,0,0,0,17:10:23:243,0,0,0,0,17:10:27:242,19
24,2,Interval,0,0,0,0,17:10:27:273,0,0,0,0,17:10:30:273,None
24,2,Encode,0,0,0,0,17:10:30:277,0,0,0,0,17:10:35:292,None
24,2,Navigate,48.03681,8,80,2.5,17:10:35:292,47,61.53995,16.24449,-13.50314,17:10:42:659,Miss
24,2,Correction,0,0,0,0,17:10:42:659,0,0,0,0,17:10:46:656,19
25,2,Interval,0,0,0,0,17:10:46:689,0,0,0,0,17:10:49:689,None
25,2,Encode,0,0,0,0,17:10:49:692,0,0,0,0,17:10:54:724,None
25,2,Navigate,61.03672,3,80,2.5,17:10:54:724,103,67.12051,10.88863,-6.083794,17:11:16:225,Hit
25,2,Correction,0,0,0,0,17:11:16:225,0,0,0,0,17:11:20:191,20
26,0,Interval,0,0,0,0,17:11:20:222,0,0,0,0,17:11:23:250,None
26,0,Encode,0,0,0,0,17:11:23:251,0,0,0,0,17:11:28:289,None
26,0,Navigate,34.03714,6,0,2.5,17:11:28:289,0,27.82007,10.96361,6.217073,17:11:32:457,Hit
26,0,Correction,0,0,0,0,17:11:32:458,0,0,0,0,17:11:36:424,21
27,2,Interval,0,0,0,0,17:11:36:455,0,0,0,0,17:11:39:487,None
27,2,Encode,0,0,0,0,17:11:39:490,0,0,0,0,17:11:44:540,None
27,2,Navigate,71.03862,3,80,2.5,17:11:44:540,64,50.68034,22.27121,20.35828,17:12:0:559,Miss
27,2,Correction,0,0,0,0,17:12:0:559,0,0,0,0,17:12:4:554,21
28,2,Interval,0,0,0,0,17:12:4:588,0,0,0,0,17:12:7:588,None
28,2,Encode,0,0,0,0,17:12:7:591,0,0,0,0,17:12:12:607,None
28,2,Navigate,79.03678,6,80,2.5,17:12:12:607,71,74.38005,10.16041,4.656731,17:12:24:574,Hit
28,2,Correction,0,0,0,0,17:12:24:574,0,0,0,0,17:12:28:540,22
29,1,Interval,0,0,0,0,17:12:28:571,0,0,0,0,17:12:31:587,None
29,1,Encode,0,0,0,0,17:12:31:590,0,0,0,0,17:12:36:606,None
29,1,Navigate,51.03484,5,80,2.5,17:12:36:606,80,52.09978,9.093122,-1.064941,17:12:46:507,Hit
29,1,Correction,0,0,0,0,17:12:46:507,0,0,0,0,17:12:50:506,23
30,1,Interval,0,0,0,0,17:12:50:537,0,0,0,0,17:12:53:569,None
30,1,Encode,0,0,0,0,17:12:53:572,0,0,0,0,17:12:58:588,None
30,1,Navigate,39.03477,4,80,2.5,17:12:58:588,80,32.81999,10.96241,6.214779,17:13:6:135,Hit
30,1,Correction,0,0,0,0,17:13:6:135,0,0,0,0,17:13:10:140,24
99,99,ShowCross,0,0,0,0,17:13:10:2640,0,0,0,0,17:13:15:185,None
