Subject ID: sub18_3 , Experiment Time: 2021-01-08T09:51:00
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,9:51:14:721,0,0,0,0,9:51:17:351,None
1,1,Encode,0,0,0,0,9:51:17:355,0,0,0,0,9:51:22:361,None
1,1,Navigate,74.0372,10,80,2.5,9:51:22:362,80,69.10009,10.29193,4.937111,9:51:29:11,Hit
1,1,Correction,0,0,0,0,9:51:29:11,0,0,0,0,9:51:33:9,1
2,2,Interval,0,0,0,0,9:51:33:39,0,0,0,0,9:51:36:55,None
2,2,Encode,0,0,0,0,9:51:36:59,0,0,0,0,9:51:41:75,None
2,2,Navigate,34.03684,8,80,2.5,9:51:41:75,85,24.57998,13.07599,9.456856,9:51:43:827,Hit
2,2,Correction,0,0,0,0,9:51:43:827,0,0,0,0,9:51:47:824,2
3,2,Interval,0,0,0,0,9:51:47:856,0,0,0,0,9:51:50:855,None
3,2,Encode,0,0,0,0,9:51:50:858,0,0,0,0,9:51:55:858,None
3,2,Navigate,51.0349,5,80,2.5,9:51:55:858,54,43.59991,11.69743,7.434998,9:52:4:59,Hit
3,2,Correction,0,0,0,0,9:52:4:59,0,0,0,0,9:52:8:24,3
4,0,Interval,0,0,0,0,9:52:8:55,0,0,0,0,9:52:11:55,None
4,0,Encode,0,0,0,0,9:52:11:59,0,0,0,0,9:52:16:74,None
4,0,Navigate,70.03677,8,0,2.5,9:52:16:74,0,70.9801,9.079576,-0.9433289,9:52:24:624,Hit
4,0,Correction,0,0,0,0,9:52:24:625,0,0,0,0,9:52:28:590,4
5,0,Interval,0,0,0,0,9:52:28:622,0,0,0,0,9:52:31:622,None
5,0,Encode,0,0,0,0,9:52:31:625,0,0,0,0,9:52:36:640,None
5,0,Navigate,64.03674,9,0,2.5,9:52:36:640,0,67.48009,9.664674,-3.443352,9:52:43:841,Hit
5,0,Correction,0,0,0,0,9:52:43:841,0,0,0,0,9:52:47:840,5
6,1,Interval,0,0,0,0,9:52:47:872,0,0,0,0,9:52:50:870,None
6,1,Encode,0,0,0,0,9:52:50:874,0,0,0,0,9:52:55:889,None
6,1,Navigate,77.03677,3,80,2.5,9:52:55:889,80,72.58029,10.07024,4.456474,9:53:19:223,Hit
6,1,Correction,0,0,0,0,9:53:19:223,0,0,0,0,9:53:23:223,6
7,1,Interval,0,0,0,0,9:53:23:254,0,0,0,0,9:53:26:270,None
7,1,Encode,0,0,0,0,9:53:26:273,0,0,0,0,9:53:31:289,None
7,1,Navigate,33.03687,3,80,2.5,9:53:31:289,80,20.32001,15.59704,12.71686,9:53:37:223,Miss
7,1,Correction,0,0,0,0,9:53:37:223,0,0,0,0,9:53:41:221,6
8,2,Interval,0,0,0,0,9:53:41:253,0,0,0,0,9:53:44:253,None
8,2,Encode,0,0,0,0,9:53:44:256,0,0,0,0,9:53:49:256,None
8,2,Navigate,39.03483,9,80,2.5,9:53:49:256,82,51.10007,15.07053,-12.06524,9:53:54:640,Miss
8,2,Correction,0,0,0,0,9:53:54:640,0,0,0,0,9:53:58:638,6
9,2,Interval,0,0,0,0,9:53:58:670,0,0,0,0,9:54:1:686,None
9,2,Encode,0,0,0,0,9:54:1:690,0,0,0,0,9:54:6:705,None
9,2,Navigate,45.03669,5,80,2.5,9:54:6:705,92,30.30008,17.28342,14.73661,9:54:12:256,Miss
9,2,Correction,0,0,0,0,9:54:12:256,0,0,0,0,9:54:16:254,6
10,1,Interval,0,0,0,0,9:54:16:286,0,0,0,0,9:54:19:285,None
10,1,Encode,0,0,0,0,9:54:19:289,0,0,0,0,9:54:24:305,None
10,1,Navigate,44.03679,4,80,2.5,9:54:24:305,80,38.10011,10.80712,5.936676,9:54:33:173,Hit
10,1,Correction,0,0,0,0,9:54:33:173,0,0,0,0,9:54:37:171,7
11,1,Interval,0,0,0,0,9:54:37:203,0,0,0,0,9:54:40:235,None
11,1,Encode,0,0,0,0,9:54:40:238,0,0,0,0,9:54:45:254,None
11,1,Navigate,73.03491,3,80,2.5,9:54:45:254,80,54.46042,20.6534,18.57449,9:55:2:555,Miss
11,1,Correction,0,0,0,0,9:55:2:555,0,0,0,0,9:55:6:552,7
12,2,Interval,0,0,0,0,9:55:6:585,0,0,0,0,9:55:9:585,None
12,2,Encode,0,0,0,0,9:55:9:588,0,0,0,0,9:55:14:604,None
12,2,Navigate,51.03481,6,80,2.5,9:55:14:604,96,30.58009,22.35949,20.45472,9:55:19:272,Miss
12,2,Correction,0,0,0,0,9:55:19:272,0,0,0,0,9:55:23:268,7
13,1,Interval,0,0,0,0,9:55:23:302,0,0,0,0,9:55:26:318,None
13,1,Encode,0,0,0,0,9:55:26:323,0,0,0,0,9:55:31:337,None
13,1,Navigate,31.03676,8,80,2.5,9:55:31:337,80,26.01998,10.33041,5.016783,9:55:34:255,Hit
13,1,Correction,0,0,0,0,9:55:34:255,0,0,0,0,9:55:38:254,8
14,2,Interval,0,0,0,0,9:55:38:285,0,0,0,0,9:55:41:316,None
14,2,Encode,0,0,0,0,9:55:41:320,0,0,0,0,9:55:46:336,None
14,2,Navigate,79.03485,5,80,2.5,9:55:46:336,115,97.39909,20.4645,-18.36423,9:56:5:304,Miss
14,2,Correction,0,0,0,0,9:56:5:304,0,0,0,0,9:56:9:301,8
15,0,Interval,0,0,0,0,9:56:9:335,0,0,0,0,9:56:12:365,None
15,0,Encode,0,0,0,0,9:56:12:369,0,0,0,0,9:56:17:402,None
15,0,Navigate,46.03677,4,0,2.5,9:56:17:402,0,39.86015,10.94074,6.176617,9:56:26:703,Hit
15,0,Correction,0,0,0,0,9:56:26:705,0,0,0,0,9:56:30:669,9
16,0,Interval,0,0,0,0,9:56:30:700,0,0,0,0,9:56:33:701,None
16,0,Encode,0,0,0,0,9:56:33:704,0,0,0,0,9:56:38:720,None
16,0,Navigate,31.03678,10,0,2.5,9:56:38:720,0,25.70003,10.48954,5.336758,9:56:41:21,Hit
16,0,Correction,0,0,0,0,9:56:41:21,0,0,0,0,9:56:45:19,10
17,2,Interval,0,0,0,0,9:56:45:51,0,0,0,0,9:56:48:50,None
17,2,Encode,0,0,0,0,9:56:48:54,0,0,0,0,9:56:53:68,None
17,2,Navigate,48.03682,11,80,2.5,9:56:53:68,73,42.76001,10.45916,5.276802,9:56:56:703,Hit
17,2,Correction,0,0,0,0,9:56:56:703,0,0,0,0,9:57:0:670,11
18,0,Interval,0,0,0,0,9:57:0:700,0,0,0,0,9:57:3:699,None
18,0,Encode,0,0,0,0,9:57:3:703,0,0,0,0,9:57:8:719,None
18,0,Navigate,54.03683,8,0,2.5,9:57:8:719,0,43.45996,13.90752,10.57687,9:57:13:819,Miss
18,0,Correction,0,0,0,0,9:57:13:819,0,0,0,0,9:57:17:818,11
19,1,Interval,0,0,0,0,9:57:17:850,0,0,0,0,9:57:20:865,None
19,1,Encode,0,0,0,0,9:57:20:869,0,0,0,0,9:57:25:885,None
19,1,Navigate,49.03679,3,80,2.5,9:57:25:885,80,35.92,15.92482,13.11679,9:57:37:18,Miss
19,1,Correction,0,0,0,0,9:57:37:19,0,0,0,0,9:57:41:16,11
20,2,Interval,0,0,0,0,9:57:41:48,0,0,0,0,9:57:44:50,None
20,2,Encode,0,0,0,0,9:57:44:53,0,0,0,0,9:57:49:68,None
20,2,Navigate,57.03679,3,80,2.5,9:57:49:68,58,43.18016,16.53952,13.85663,9:58:2:602,Miss
20,2,Correction,0,0,0,0,9:58:2:602,0,0,0,0,9:58:6:599,11
21,0,Interval,0,0,0,0,9:58:6:632,0,0,0,0,9:58:9:649,None
21,0,Encode,0,0,0,0,9:58:9:652,0,0,0,0,9:58:14:667,None
21,0,Navigate,30.0368,5,0,2.5,9:58:14:667,0,19.90004,13.57583,10.13676,9:58:18:134,Miss
21,0,Correction,0,0,0,0,9:58:18:134,0,0,0,0,9:58:22:134,11
22,0,Interval,0,0,0,0,9:58:22:165,0,0,0,0,9:58:25:164,None
22,0,Encode,0,0,0,0,9:58:25:168,0,0,0,0,9:58:30:184,None
22,0,Navigate,51.03676,10,0,2.5,9:58:30:184,0,39.90008,14.33787,11.13668,9:58:33:901,Miss
22,0,Correction,0,0,0,0,9:58:33:901,0,0,0,0,9:58:37:900,11
23,1,Interval,0,0,0,0,9:58:37:932,0,0,0,0,9:58:40:931,None
23,1,Encode,0,0,0,0,9:58:40:934,0,0,0,0,9:58:45:950,None
23,1,Navigate,40.03679,6,80,2.5,9:58:45:950,80,29.26008,14.06009,10.77671,9:58:50:385,Miss
23,1,Correction,0,0,0,0,9:58:50:385,0,0,0,0,9:58:54:383,11
24,0,Interval,0,0,0,0,9:58:54:414,0,0,0,0,9:58:57:446,None
24,0,Encode,0,0,0,0,9:58:57:450,0,0,0,0,9:59:2:482,None
24,0,Navigate,37.03674,11,0,2.5,9:59:2:483,0,29.99996,11.44843,7.036781,9:59:4:950,Hit
24,0,Correction,0,0,0,0,9:59:4:950,0,0,0,0,9:59:8:917,12
25,0,Interval,0,0,0,0,9:59:8:948,0,0,0,0,9:59:11:964,None
25,0,Encode,0,0,0,0,9:59:11:967,0,0,0,0,9:59:16:983,None
25,0,Navigate,66.03681,11,0,2.5,9:59:16:983,0,74.88019,12.63938,-8.843376,9:59:23:550,Hit
25,0,Correction,0,0,0,0,9:59:23:550,0,0,0,0,9:59:27:516,13
26,2,Interval,0,0,0,0,9:59:27:547,0,0,0,0,9:59:30:580,None
