Subject ID: sub10_2 , Experiment Time: 2020-12-18T16:55:07
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,16:55:19:637,0,0,0,0,16:55:22:305,None
1,1,Encode,0,0,0,0,16:55:22:307,0,0,0,0,16:55:27:333,None
1,1,Navigate,71.03869,11,80,2.5,16:55:27:334,80,70.26016,9.063838,0.7785263,16:55:33:463,Hit
1,1,Correction,0,0,0,0,16:55:33:463,0,0,0,0,16:55:37:460,1
2,0,Interval,0,0,0,0,16:55:37:491,0,0,0,0,16:55:40:522,None
2,0,Encode,0,0,0,0,16:55:40:526,0,0,0,0,16:55:45:559,None
2,0,Navigate,66.03677,11,0,2.5,16:55:45:559,0,88.30026,24.02524,-22.26349,16:55:53:326,Miss
2,0,Correction,0,0,0,0,16:55:53:326,0,0,0,0,16:55:57:324,1
3,2,Interval,0,0,0,0,16:55:57:358,0,0,0,0,16:56:0:389,None
3,2,Encode,0,0,0,0,16:56:0:392,0,0,0,0,16:56:5:409,None
3,2,Navigate,61.03485,10,80,2.5,16:56:5:409,69,82.29989,23.10309,-21.26504,16:56:13:377,Miss
3,2,Correction,0,0,0,0,16:56:13:377,0,0,0,0,16:56:17:374,1
4,1,Interval,0,0,0,0,16:56:17:407,0,0,0,0,16:56:20:439,None
4,1,Encode,0,0,0,0,16:56:20:442,0,0,0,0,16:56:25:457,None
4,1,Navigate,31.03487,11,80,2.5,16:56:25:457,80,36.15998,10.38355,-5.125107,16:56:28:493,Hit
4,1,Correction,0,0,0,0,16:56:28:493,0,0,0,0,16:56:32:459,2
5,0,Interval,0,0,0,0,16:56:32:490,0,0,0,0,16:56:35:522,None
5,0,Encode,0,0,0,0,16:56:35:525,0,0,0,0,16:56:40:557,None
5,0,Navigate,73.03677,3,0,2.5,16:56:40:557,0,67.4205,10.63445,5.616264,16:57:2:160,Hit
5,0,Correction,0,0,0,0,16:57:2:160,0,0,0,0,16:57:6:125,3
6,2,Interval,0,0,0,0,16:57:6:155,0,0,0,0,16:57:9:159,None
6,2,Encode,0,0,0,0,16:57:9:162,0,0,0,0,16:57:14:175,None
6,2,Navigate,54.03648,5,80,2.5,16:57:14:175,64,64.09959,13.52093,-10.06312,16:57:26:492,Miss
6,2,Correction,0,0,0,0,16:57:26:492,0,0,0,0,16:57:30:491,3
7,1,Interval,0,0,0,0,16:57:30:522,0,0,0,0,16:57:33:554,None
7,1,Encode,0,0,0,0,16:57:33:557,0,0,0,0,16:57:38:573,None
7,1,Navigate,68.03492,8,80,2.5,16:57:38:573,80,74.98019,11.39245,-6.945274,16:57:47:608,Hit
7,1,Correction,0,0,0,0,16:57:47:608,0,0,0,0,16:57:51:607,4
8,2,Interval,0,0,0,0,16:57:51:639,0,0,0,0,16:57:54:669,None
8,2,Encode,0,0,0,0,16:57:54:673,0,0,0,0,16:57:59:706,None
8,2,Navigate,42.03685,11,80,2.5,16:57:59:706,81,35.93998,10.89591,6.096874,16:58:2:707,Hit
8,2,Correction,0,0,0,0,16:58:2:708,0,0,0,0,16:58:6:707,5
9,0,Interval,0,0,0,0,16:58:6:738,0,0,0,0,16:58:9:770,None
9,0,Encode,0,0,0,0,16:58:9:773,0,0,0,0,16:58:14:806,None
9,0,Navigate,51.03672,8,0,2.5,16:58:14:806,0,52.89996,9.22068,-1.863232,16:58:21:74,Hit
9,0,Correction,0,0,0,0,16:58:21:74,0,0,0,0,16:58:25:40,6
10,2,Interval,0,0,0,0,16:58:25:71,0,0,0,0,16:58:28:103,None
10,2,Encode,0,0,0,0,16:58:28:107,0,0,0,0,16:58:33:139,None
10,2,Navigate,70.03683,8,80,2.5,16:58:33:139,112,84.42041,16.98342,-14.38358,16:58:43:340,Miss
10,2,Correction,0,0,0,0,16:58:43:340,0,0,0,0,16:58:47:338,6
11,0,Interval,0,0,0,0,16:58:47:371,0,0,0,0,16:58:50:403,None
11,0,Encode,0,0,0,0,16:58:50:406,0,0,0,0,16:58:55:438,None
11,0,Navigate,45.03677,6,0,2.5,16:58:55:438,0,47.37996,9.329505,-2.343193,16:59:2:873,Hit
11,0,Correction,0,0,0,0,16:59:2:874,0,0,0,0,16:59:6:839,7
12,1,Interval,0,0,0,0,16:59:6:870,0,0,0,0,16:59:9:902,None
12,1,Encode,0,0,0,0,16:59:9:906,0,0,0,0,16:59:14:938,None
12,1,Navigate,43.03679,8,80,2.5,16:59:14:938,80,42.17997,9.071016,0.8568268,16:59:19:873,Hit
12,1,Correction,0,0,0,0,16:59:19:873,0,0,0,0,16:59:23:839,8
13,1,Interval,0,0,0,0,16:59:23:870,0,0,0,0,16:59:26:902,None
13,1,Encode,0,0,0,0,16:59:26:905,0,0,0,0,16:59:31:921,None
13,1,Navigate,74.03484,5,80,2.5,16:59:31:921,80,69.09952,10.29117,4.935318,16:59:45:223,Hit
13,1,Correction,0,0,0,0,16:59:45:223,0,0,0,0,16:59:49:221,9
14,0,Interval,0,0,0,0,16:59:49:253,0,0,0,0,16:59:52:269,None
14,0,Encode,0,0,0,0,16:59:52:273,0,0,0,0,16:59:57:288,None
14,0,Navigate,40.03675,5,0,2.5,16:59:57:288,0,36.80001,9.592999,3.236744,17:0:4:123,Hit
14,0,Correction,0,0,0,0,17:0:4:123,0,0,0,0,17:0:8:121,10
15,2,Interval,0,0,0,0,17:0:8:152,0,0,0,0,17:0:11:166,None
15,2,Encode,0,0,0,0,17:0:11:167,0,0,0,0,17:0:16:187,None
15,2,Navigate,64.03705,9,80,2.5,17:0:16:187,89,73.60011,13.15297,-9.563057,17:0:24:72,Hit
15,2,Correction,0,0,0,0,17:0:24:72,0,0,0,0,17:0:28:70,11
16,0,Interval,0,0,0,0,17:0:28:102,0,0,0,0,17:0:31:132,None
16,0,Encode,0,0,0,0,17:0:31:136,0,0,0,0,17:0:36:169,None
16,0,Navigate,46.03699,6,0,2.5,17:0:36:169,0,38.98004,11.46077,7.056953,17:0:42:205,Hit
16,0,Correction,0,0,0,0,17:0:42:205,0,0,0,0,17:0:46:204,12
17,0,Interval,0,0,0,0,17:0:46:235,0,0,0,0,17:0:49:235,None
17,0,Encode,0,0,0,0,17:0:49:238,0,0,0,0,17:0:54:255,None
17,0,Navigate,34.03688,10,0,2.5,17:0:54:255,0,32.70005,9.128864,1.33683,17:0:57:254,Hit
17,0,Correction,0,0,0,0,17:0:57:254,0,0,0,0,17:1:1:254,13
