Subject ID: sub09_3 , Experiment Time: 2020-12-18T15:49:52
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,1,Interval,0,0,0,0,15:50:6:71,0,0,0,0,15:50:8:714,None
1,1,Encode,0,0,0,0,15:50:8:716,0,0,0,0,15:50:13:718,None
1,1,Navigate,68.03639,3,80,2.5,15:50:13:718,80,62.68061,10.49924,5.355782,15:50:33:767,Hit
1,1,Correction,0,0,0,0,15:50:33:768,0,0,0,0,15:50:37:764,1
2,0,Interval,0,0,0,0,15:50:37:795,0,0,0,0,15:50:40:795,None
2,0,Encode,0,0,0,0,15:50:40:798,0,0,0,0,15:50:45:813,None
2,0,Navigate,44.03682,4,0,2.5,15:50:45:814,0,26.49998,19.72536,17.53684,15:50:51:798,Miss
2,0,Correction,0,0,0,0,15:50:51:798,0,0,0,0,15:50:55:795,1
3,1,Interval,0,0,0,0,15:50:55:828,0,0,0,0,15:50:58:860,None
3,1,Encode,0,0,0,0,15:50:58:863,0,0,0,0,15:51:3:880,None
3,1,Navigate,37.03482,8,80,2.5,15:51:3:880,80,25.37998,14.74402,11.65483,15:51:6:714,Miss
3,1,Correction,0,0,0,0,15:51:6:714,0,0,0,0,15:51:10:712,1
4,0,Interval,0,0,0,0,15:51:10:745,0,0,0,0,15:51:13:776,None
4,0,Encode,0,0,0,0,15:51:13:780,0,0,0,0,15:51:18:812,None
4,0,Navigate,46.03682,3,0,2.5,15:51:18:812,0,34.17996,14.90417,11.85686,15:51:29:347,Miss
4,0,Correction,0,0,0,0,15:51:29:347,0,0,0,0,15:51:33:345,1
5,2,Interval,0,0,0,0,15:51:33:377,0,0,0,0,15:51:36:377,None
5,2,Encode,0,0,0,0,15:51:36:381,0,0,0,0,15:51:41:395,None
5,2,Navigate,51.03487,3,80,2.5,15:51:41:395,109,38.08005,15.79172,12.95483,15:51:53:231,Miss
5,2,Correction,0,0,0,0,15:51:53:231,0,0,0,0,15:51:57:228,1
6,1,Interval,0,0,0,0,15:51:57:261,0,0,0,0,15:52:0:292,None
6,1,Encode,0,0,0,0,15:52:0:296,0,0,0,0,15:52:5:312,None
6,1,Navigate,31.03489,5,80,2.5,15:52:5:312,80,34.90004,9.822947,-3.86515,15:52:11:779,Hit
6,1,Correction,0,0,0,0,15:52:11:780,0,0,0,0,15:52:15:746,2
7,1,Interval,0,0,0,0,15:52:15:777,0,0,0,0,15:52:18:809,None
7,1,Encode,0,0,0,0,15:52:18:812,0,0,0,0,15:52:23:828,None
7,1,Navigate,64.0348,11,80,2.5,15:52:23:828,80,66.52014,9.36631,-2.485344,15:52:29:630,Hit
7,1,Correction,0,0,0,0,15:52:29:630,0,0,0,0,15:52:33:628,3
8,0,Interval,0,0,0,0,15:52:33:660,0,0,0,0,15:52:36:692,None
8,0,Encode,0,0,0,0,15:52:36:695,0,0,0,0,15:52:41:694,None
8,0,Navigate,45.03284,3,0,2.5,15:52:41:694,0,22.83999,23.95988,22.19285,15:52:48:462,Miss
8,0,Correction,0,0,0,0,15:52:48:462,0,0,0,0,15:52:52:459,3
9,1,Interval,0,0,0,0,15:52:52:492,0,0,0,0,15:52:55:524,None
9,1,Encode,0,0,0,0,15:52:55:528,0,0,0,0,15:53:0:545,None
9,1,Navigate,51.0349,4,80,2.5,15:53:0:545,80,32.57999,20.54592,18.45491,15:53:8:45,Miss
9,1,Correction,0,0,0,0,15:53:8:45,0,0,0,0,15:53:12:42,3
10,2,Interval,0,0,0,0,15:53:12:75,0,0,0,0,15:53:15:79,None
10,2,Encode,0,0,0,0,15:53:15:80,0,0,0,0,15:53:20:94,None
10,2,Navigate,39.03421,8,80,2.5,15:53:20:94,74,29.21998,13.33684,9.814228,15:53:23:428,Hit
10,2,Correction,0,0,0,0,15:53:23:428,0,0,0,0,15:53:27:427,4
11,1,Interval,0,0,0,0,15:53:27:458,0,0,0,0,15:53:30:491,None
11,1,Encode,0,0,0,0,15:53:30:494,0,0,0,0,15:53:35:510,None
11,1,Navigate,77.03475,6,80,2.5,15:53:35:510,80,72.82001,9.965683,4.214737,15:53:47:212,Hit
11,1,Correction,0,0,0,0,15:53:47:212,0,0,0,0,15:53:51:211,5
12,0,Interval,0,0,0,0,15:53:51:241,0,0,0,0,15:53:54:274,None
12,0,Encode,0,0,0,0,15:53:54:277,0,0,0,0,15:53:59:276,None
12,0,Navigate,34.03276,11,0,2.5,15:53:59:276,0,31.53996,9.368402,2.492804,15:54:1:911,Hit
12,0,Correction,0,0,0,0,15:54:1:911,0,0,0,0,15:54:5:877,6
13,0,Interval,0,0,0,0,15:54:5:908,0,0,0,0,15:54:8:940,None
13,0,Encode,0,0,0,0,15:54:8:943,0,0,0,0,15:54:13:976,None
13,0,Navigate,70.03671,8,0,2.5,15:54:13:976,0,65.85999,9.949602,4.176727,15:54:21:844,Hit
13,0,Correction,0,0,0,0,15:54:21:844,0,0,0,0,15:54:25:843,7
14,2,Interval,0,0,0,0,15:54:25:874,0,0,0,0,15:54:28:906,None
14,2,Encode,0,0,0,0,15:54:28:909,0,0,0,0,15:54:33:958,None
14,2,Navigate,42.03865,10,80,2.5,15:54:33:958,50,31.90005,13.57712,10.1386,15:54:36:860,Miss
14,2,Correction,0,0,0,0,15:54:36:860,0,0,0,0,15:54:40:859,7
15,2,Interval,0,0,0,0,15:54:40:890,0,0,0,0,15:54:43:923,None
15,2,Encode,0,0,0,0,15:54:43:926,0,0,0,0,15:54:48:941,None
15,2,Navigate,48.03487,5,80,2.5,15:54:48:941,64,29.80008,20.34844,18.2348,15:54:54:376,Miss
15,2,Correction,0,0,0,0,15:54:54:377,0,0,0,0,15:54:58:374,7
16,0,Interval,0,0,0,0,15:54:58:407,0,0,0,0,15:55:1:407,None
16,0,Encode,0,0,0,0,15:55:1:410,0,0,0,0,15:55:6:425,None
16,0,Navigate,40.03667,6,0,2.5,15:55:6:425,0,27.46007,15.48292,12.57661,15:55:10:560,Miss
16,0,Correction,0,0,0,0,15:55:10:560,0,0,0,0,15:55:14:558,7
17,1,Interval,0,0,0,0,15:55:14:590,0,0,0,0,15:55:17:622,None
17,1,Encode,0,0,0,0,15:55:17:626,0,0,0,0,15:55:22:642,None
17,1,Navigate,31.0348,11,80,2.5,15:55:22:642,80,28.01997,9.520518,3.014835,15:55:24:943,Hit
