Subject ID: sub19_2 , Experiment Time: 2021-01-08T11:08:37
Trial,Condition,Stage,TargetPos,CarSpeed,LandmarkPos1,StartPos,StartTime,LandmarkPos2,StopPos,AbsoluteErrorDis,RelativeErrorDis,EndTime,Insinght
1,2,Interval,0,0,0,0,11:9:1:406,0,0,0,0,11:9:4:55,None
1,2,Encode,0,0,0,0,11:9:4:57,0,0,0,0,11:9:9:70,None
1,2,Navigate,44.04,3,80,2.5,11:9:9:70,105,34.83997,12.89135,9.200031,11:9:19:825,Hit
1,2,Correction,0,0,0,0,11:9:19:826,0,0,0,0,11:9:23:823,1
2,0,Interval,0,0,0,0,11:9:23:854,0,0,0,0,11:9:26:856,None
2,0,Encode,0,0,0,0,11:9:26:860,0,0,0,0,11:9:31:873,None
2,0,Navigate,48.03664,6,0,2.5,11:9:31:873,0,64.77983,19.02324,-16.74319,11:9:42:240,Miss
2,0,Correction,0,0,0,0,11:9:42:240,0,0,0,0,11:9:46:237,1
3,1,Interval,0,0,0,0,11:9:46:270,0,0,0,0,11:9:49:287,None
3,1,Encode,0,0,0,0,11:9:49:290,0,0,0,0,11:9:54:321,None
3,1,Navigate,43.03679,11,80,2.5,11:9:54:321,80,24.05998,21.01592,18.97681,11:9:56:240,Miss
3,1,Correction,0,0,0,0,11:9:56:240,0,0,0,0,11:10:0:237,1
4,0,Interval,0,0,0,0,11:10:0:270,0,0,0,0,11:10:3:269,None
4,0,Encode,0,0,0,0,11:10:3:273,0,0,0,0,11:10:8:288,None
4,0,Navigate,30.03679,8,0,2.5,11:10:8:289,0,30.33998,9.035565,-0.3031826,11:10:11:757,Hit
4,0,Correction,0,0,0,0,11:10:11:757,0,0,0,0,11:10:15:722,2
5,0,Interval,0,0,0,0,11:10:15:753,0,0,0,0,11:10:18:755,None
5,0,Encode,0,0,0,0,11:10:18:759,0,0,0,0,11:10:23:772,None
5,0,Navigate,40.03655,8,0,2.5,11:10:23:772,0,43.13997,9.548849,-3.103416,11:10:28:839,Hit
5,0,Correction,0,0,0,0,11:10:28:840,0,0,0,0,11:10:32:805,3
6,0,Interval,0,0,0,0,11:10:32:837,0,0,0,0,11:10:35:836,None
6,0,Encode,0,0,0,0,11:10:35:839,0,0,0,0,11:10:40:854,None
6,0,Navigate,51.03678,11,0,2.5,11:10:40:854,0,69.16016,20.24861,-18.12337,11:10:46:889,Miss
6,0,Correction,0,0,0,0,11:10:46:889,0,0,0,0,11:10:50:886,3
7,1,Interval,0,0,0,0,11:10:50:920,0,0,0,0,11:10:53:951,None
7,1,Encode,0,0,0,0,11:10:53:955,0,0,0,0,11:10:58:970,None
7,1,Navigate,61.03481,3,80,2.5,11:10:58:970,80,56.32047,10.18704,4.714348,11:11:16:904,Hit
7,1,Correction,0,0,0,0,11:11:16:904,0,0,0,0,11:11:20:871,4
8,2,Interval,0,0,0,0,11:11:20:902,0,0,0,0,11:11:23:934,None
8,2,Encode,0,0,0,0,11:11:23:937,0,0,0,0,11:11:28:953,None
8,2,Navigate,49.03485,6,80,2.5,11:11:28:953,117,66.09986,19.30713,-17.06501,11:11:39:522,Miss
8,2,Correction,0,0,0,0,11:11:39:522,0,0,0,0,11:11:43:518,4
9,1,Interval,0,0,0,0,11:11:43:552,0,0,0,0,11:11:46:568,None
9,1,Encode,0,0,0,0,11:11:46:571,0,0,0,0,11:11:51:588,None
9,1,Navigate,33.03689,3,80,2.5,11:11:51:588,80,27.21995,10.74176,5.816938,11:11:59:821,Hit
9,1,Correction,0,0,0,0,11:11:59:821,0,0,0,0,11:12:3:820,5
10,2,Interval,0,0,0,0,11:12:3:851,0,0,0,0,11:12:6:882,None
10,2,Encode,0,0,0,0,11:12:6:886,0,0,0,0,11:12:11:902,None
10,2,Navigate,45.03484,3,80,2.5,11:12:11:902,57,26.97995,20.18737,18.05488,11:12:20:37,Miss
10,2,Correction,0,0,0,0,11:12:20:37,0,0,0,0,11:12:24:34,5
11,2,Interval,0,0,0,0,11:12:24:67,0,0,0,0,11:12:27:68,None
11,2,Encode,0,0,0,0,11:12:27:70,0,0,0,0,11:12:32:87,None
11,2,Navigate,71.03669,6,80,2.5,11:12:32:87,60,56.97988,16.70757,14.05681,11:12:41:154,Miss
11,2,Correction,0,0,0,0,11:12:41:154,0,0,0,0,11:12:45:152,5
12,0,Interval,0,0,0,0,11:12:45:184,0,0,0,0,11:12:48:183,None
12,0,Encode,0,0,0,0,11:12:48:186,0,0,0,0,11:12:53:185,None
12,0,Navigate,79.03484,10,0,2.5,11:12:53:185,0,94.8997,18.25499,-15.86485,11:13:2:420,Miss
12,0,Correction,0,0,0,0,11:13:2:420,0,0,0,0,11:13:6:417,5
13,1,Interval,0,0,0,0,11:13:6:450,0,0,0,0,11:13:9:449,None
13,1,Encode,0,0,0,0,11:13:9:453,0,0,0,0,11:13:14:468,None
13,1,Navigate,51.03667,9,80,2.5,11:13:14:468,80,76.30011,26.82891,-25.26344,11:13:22:636,Miss
13,1,Correction,0,0,0,0,11:13:22:636,0,0,0,0,11:13:26:634,5
14,1,Interval,0,0,0,0,11:13:26:666,0,0,0,0,11:13:29:666,None
14,1,Encode,0,0,0,0,11:13:29:669,0,0,0,0,11:13:34:701,None
14,1,Navigate,64.03686,10,80,2.5,11:13:34:701,80,56.70014,11.63513,7.336716,11:13:40:103,Hit
14,1,Correction,0,0,0,0,11:13:40:103,0,0,0,0,11:13:44:101,6
15,0,Interval,0,0,0,0,11:13:44:133,0,0,0,0,11:13:47:149,None
15,0,Encode,0,0,0,0,11:13:47:153,0,0,0,0,11:13:52:151,None
15,0,Navigate,34.03491,5,0,2.5,11:13:52:153,0,51.59978,19.75032,-17.56487,11:14:1:969,Miss
15,0,Correction,0,0,0,0,11:14:1:969,0,0,0,0,11:14:5:966,6
16,2,Interval,0,0,0,0,11:14:5:999,0,0,0,0,11:14:9:15,None
16,2,Encode,0,0,0,0,11:14:9:18,0,0,0,0,11:14:14:18,None
